Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
122,1.008,742.51825,429.64362,1460.74438
123,1.017,734.04303,428.53113,1461.84436
124,1.025,726.02856,427.77472,1463.43335
125,1.033,716.41083,427.02438,1463.83911
126,1.042,709.86859,426.73166,1466.51428
127,1.05,700.86066,427.9545,1466.16357
128,1.058,693.19598,426.43896,1466.83777
129,1.067,683.80383,428.04724,1468.96313
130,1.075,676.37164,426.03333,1470.36523
131,1.083,667.70282,426.45355,1471.61328
132,1.092,658.99847,425.69623,1472.15588
133,1.1,652.98053,425.10977,1474.50781
134,1.108,644.85071,425.62601,1475.2655
135,1.117,636.89117,424.56668,1475.82996
136,1.125,627.79633,426.08224,1477.21008
137,1.133,622.55396,425.02597,1478.47852
138,1.142,614.39563,424.12717,1479.32483
139,1.15,605.76715,425.6265,1480.18152
140,1.158,599.78705,424.62982,1480.86682
141,1.167,592.03296,424.51331,1483.52698
142,1.175,583.96771,425.05661,1482.87769
143,1.183,576.46881,422.92371,1483.9425
144,1.192,569.77533,423.36508,1484.30005
145,1.2,561.89545,423.78049,1484.49878
146,1.208,553.43158,423.50317,1483.8396
147,1.217,545.58923,423.6257,1484.38391
148,1.225,539.255,422.91397,1484.10681
149,1.233,531.12738,424.38324,1484.46387
150,1.242,523.81616,423.88922,1484.46997
151,1.25,515.78223,422.93176,1483.90466
152,1.258,508.03732,423.36169,1483.72449
153,1.267,500.64468,423.38025,1482.54431
154,1.275,491.87244,423.92035,1482.11658
155,1.283,486.41611,423.16202,1480.83948
156,1.292,478.50992,421.48468,1480.43372
157,1.3,469.65714,423.57803,1479.72168
158,1.308,461.802,423.18805,1479.66333
159,1.317,454.42001,425.36777,1478.27686
160,1.325,447.4498,422.90347,1477.64893
161,1.333,438.80872,422.38779,1475.48267
162,1.342,430.54871,424.29373,1475.55591
163,1.35,423.16379,424.07721,1473.98584
164,1.358,416.65567,425.48566,1472.09985
165,1.367,408.3002,424.7901,1470.8833
166,1.375,400.42038,425.17068,1469.73962
167,1.383,391.86661,426.27133,1468.17065
168,1.392,382.87051,427.36392,1466.41248
169,1.4,377.16977,427.42899,1466.20898
170,1.408,368.35211,429.30875,1464.51709
171,1.417,360.2739,429.19821,1463.68372
172,1.425,353.11871,431.3197,1462.48035
173,1.433,344.35941,430.43683,1461.68127
174,1.442,335.99719,432.73471,1461.03943
175,1.45,327.98782,431.7637,1461.20264
176,1.458,320.45734,433.65106,1459.84619
177,1.467,312.51331,433.62213,1458.94556
178,1.475,304.23499,436.27359,1457.18262
179,1.483,296.14151,437.13757,1456.98193
180,1.492,287.84921,438.55542,1456.51367
181,1.5,278.95807,441.09399,1455.91956
182,1.508,270.57825,443.14429,1456.0343
183,1.517,261.83063,444.06131,1455.04968
184,1.525,252.65097,446.84341,1455.1908
185,1.533,244.17889,448.25998,1455.44214
186,1.542,235.29245,451.19113,1455.93188
187,1.55,226.96764,451.56549,1455.5968
188,1.558,217.38644,453.45633,1457.23633
189,1.567,209.53961,456.02603,1459.09595
190,1.575,199.45677,457.11246,1458.41138
191,1.583,190.76811,460.07471,1459.80042
192,1.592,180.87433,460.33054,1460.17505
193,1.6,172.75642,463.51556,1460.82617
194,1.608,163.16895,465.38,1462.80969
195,1.617,154.31924,465.69391,1462.26782
196,1.625,145.91736,467.2023,1462.24756
197,1.633,137.15347,470.87311,1463.80176
198,1.642,127.26273,472.38629,1463.77905
199,1.65,117.87621,473.35724,1464.56152
200,1.658,109.6451,476.30438,1464.8075
201,1.667,99.74612,475.28326,1466.50269
202,1.675,91.06189,478.02789,1465.58618
203,1.683,82.05814,478.74103,1466.90051
204,1.692,73.82945,480.66965,1467.82593
205,1.7,64.70335,481.2966,1469.73035
206,1.708,57.64188,482.50012,1470.53455
207,1.717,48.79988,483.81873,1470.58691
208,1.725,41.68961,484.38031,1470.63086
209,1.733,32.92184,482.91898,1471.13574
210,1.742,24.65942,486.22644,1472.12561
211,1.75,16.78308,486.98779,1473.03455
212,1.758,7.85328,487.21448,1472.29504
213,1.767,-1.0231,487.15851,1472.87341
214,1.775,-7.23145,491.23196,1473.80005
215,1.783,-14.94452,490.3786,1473.84033
216,1.792,-23.70889,489.55481,1473.83093
217,1.8,-31.70387,492.41003,1474.35388
218,1.808,-39.61708,492.21368,1474.43054
219,1.817,-48.04783,492.79144,1475.09949
220,1.825,-55.01531,493.7868,1474.80273
221,1.833,-63.43019,492.56241,1474.11316
222,1.842,-71.90185,492.44122,1473.39075
223,1.85,-79.78545,491.95731,1473.54053
224,1.858,-86.44535,493.26627,1472.8656
225,1.867,-94.20991,495.37384,1473.50781
226,1.875,-103.71939,494.9856,1472.19641
227,1.883,-109.49092,494.39954,1470.96753
228,1.892,-118.3349,493.51785,1471.3667
229,1.9,-126.79396,494.41562,1470.32422
230,1.908,-135.62167,495.15048,1468.9292
231,1.917,-141.13388,494.77219,1468.70093
232,1.925,-149.32518,494.70227,1467.83044
233,1.933,-158.72795,495.56183,1465.59827
234,1.942,-165.24187,493.84497,1465.86462
235,1.95,-174.62236,493.56421,1464.72278
236,1.958,-182.39935,492.26901,1462.95239
237,1.967,-188.43935,491.81177,1463.04443
238,1.975,-198.07419,490.65466,1460.44104
239,1.983,-206.94916,490.46158,1460.07007
240,1.992,-212.87259,489.21844,1458.48914
241,2,-221.29002,491.26831,1458.2135
242,2.008,-230.57527,489.56613,1457.96887
243,2.017,-237.47604,486.09573,1456.09155
244,2.025,-247.37953,485.08841,1455.87158
245,2.033,-254.85918,483.10855,1454.28625
246,2.042,-262.505,483.20551,1454.20959
247,2.05,-271.25433,486.20328,1454.86731
248,2.058,-278.16336,482.02307,1451.93335
249,2.067,-287.70334,480.64584,1452.03833
250,2.075,-296.62286,480.45383,1451.4259
251,2.083,-303.56586,477.11768,1451.005
252,2.092,-314.3353,474.65189,1450.24561
253,2.1,-324.30557,474.22321,1451.51807
254,2.108,-331.62933,472.14636,1452.49292
255,2.117,-338.69937,476.35992,1452.42053
256,2.125,-348.85156,473.70383,1449.98035
257,2.133,-356.33612,470.3262,1450.34985
258,2.142,-365.92087,470.05197,1451.76904
259,2.15,-375.88568,470.25687,1452.97559
260,2.158,-383.24847,466.71588,1453.54138
261,2.167,-391.86655,468.77783,1454.32593
262,2.175,-401.2785,468.45218,1453.16882
263,2.183,-409.31485,466.77841,1454.35095
264,2.192,-418.36923,466.1918,1455.42139
265,2.2,-427.82767,464.17389,1456.93164
266,2.208,-435.08447,464.09656,1456.77588
267,2.217,-443.1792,464.73785,1458.98413
268,2.225,-451.85583,462.78958,1458.94434
269,2.233,-460.42508,462.55637,1461.33105
270,2.242,-469.60391,461.18414,1461.60461
271,2.25,-477.77936,461.99966,1462.44849
272,2.258,-485.04776,461.30676,1462.49048
273,2.267,-494.64633,461.065,1463.55481
274,2.275,-503.12961,458.31882,1464.26343
275,2.283,-511.08685,462.43857,1466.78638
276,2.292,-519.47388,461.23965,1466.91687
277,2.3,-527.61237,459.71753,1467.72913
278,2.308,-535.05121,463.49326,1469.77856
279,2.317,-542.18646,461.02069,1470.3136
280,2.325,-551.09607,460.09607,1471.66443
281,2.333,-558.27814,461.13745,1471.9491
282,2.342,-566.87518,460.64236,1471.56653
283,2.35,-574.95538,458.33331,1471.01697
284,2.358,-582.38043,462.39148,1472.49609
285,2.367,-590.72083,459.49231,1473.0553
286,2.375,-599.03918,458.23181,1472.94482
287,2.383,-605.36566,461.24393,1474.1178
288,2.392,-614.51245,459.49109,1471.10876
289,2.4,-621.33301,461.62402,1471.79834
290,2.408,-628.94562,459.62766,1472.19397
291,2.417,-636.91052,457.93274,1472.2373
292,2.425,-643.37854,461.3371,1472.26123
293,2.433,-652.36993,459.73355,1470.56433
294,2.442,-659.99371,462.21152,1470.51685
295,2.45,-667.58612,460.12732,1471.02344
296,2.458,-675.98083,459.68341,1470.05457
297,2.467,-682.91705,461.5889,1467.56628
298,2.475,-691.81891,459.36008,1467.42456
299,2.483,-699.367,461.14374,1467.59729
300,2.492,-706.5484,460.07486,1464.8053
301,2.5,-714.21088,462.09036,1464.54346
302,2.508,-722.24072,461.83545,1464.11902
303,2.517,-730.65332,462.60269,1462.95752
304,2.525,-738.85504,464.12778,1462.12415
305,2.533,-746.22949,461.28723,1460.80957
306,2.542,-755.45746,464.8858,1460.58008
307,2.55,-762.57904,463.0029,1457.81799
308,2.558,-769.48486,466.92221,1458.53638
309,2.567,-778.78174,465.58652,1456.29822
310,2.575,-784.67035,466.8045,1454.78491
311,2.583,-794.87677,467.12427,1455.39575
312,2.592,-800.99286,469.17676,1453.01184
313,2.6,-810.43414,468.11218,1450.71143
314,2.608,-817.88049,472.04572,1451.44189
315,2.617,-825.88257,472.13602,1448.88379
316,2.625,-834.99646,474.6189,1448.2041
317,2.633,-841.84735,474.69272,1448.96619
318,2.642,-851.89441,477.06363,1446.27942
319,2.65,-858.4975,477.46298,1446.58179
320,2.658,-868.76794,479.91919,1444.99243
321,2.667,-875.44965,479.13751,1442.72705
322,2.675,-885.45923,483.71085,1444.25024
323,2.683,-892.66693,485.34955,1443.4231
324,2.692,-903.76294,488.89691,1443.47192
325,2.7,-910.95673,488.36981,1443.35168
326,2.708,-919.76587,491.80396,1443.39111
327,2.717,-926.91833,491.11499,1442.13855
328,2.725,-936.38373,492.43912,1444.35901
329,2.733,-946.11377,494.93311,1443.9209
330,2.742,-954.89203,495.85275,1445.44641
331,2.75,-963.16528,497.97516,1444.88452
332,2.758,-970.86987,498.27017,1446.43774
333,2.767,-980.61975,501.76013,1447.53296
334,2.775,-988.60522,501.48462,1448.10278
335,2.783,-997.4209,502.54456,1449.41235
336,2.792,-1006.86682,504.5372,1450.56152
337,2.8,-1013.62628,504.89197,1451.58154
338,2.808,-1023.14276,505.14825,1452.74243
339,2.817,-1031.66418,508.14999,1453.09277
340,2.825,-1039.73047,508.28223,1454.72974
341,2.833,-1048.24524,509.0412,1455.30103
342,2.842,-1055.54919,509.51367,1455.33435
343,2.85,-1064.4115,511.57648,1456.43494
344,2.858,-1072.15967,511.29541,1457.67236
345,2.867,-1080.35828,511.73474,1458.10742
346,2.875,-1087.93958,511.80716,1459.6676
347,2.883,-1095.10034,514.44971,1459.18591
348,2.892,-1103.82861,514.20142,1461.19556
349,2.9,-1109.97046,514.68683,1461.80701
350,2.908,-1117.099,514.26331,1460.85803
351,2.917,-1127.31604,519.10077,1462.99841
352,2.925,-1132.46545,517.5647,1462.43665
353,2.933,-1138.60168,517.71185,1463.72449
354,2.942,-1148.35278,517.66113,1464.53613
355,2.95,-1153.59985,515.51788,1465.61023
356,2.958,-1161.43713,518.06665,1467.05908
357,2.967,-1168.35498,519.38196,1465.56348
358,2.975,-1175.52161,518.08966,1466.35242
359,2.983,-1182.97058,516.74463,1466.6449
360,2.992,-1189.66296,516.54535,1467.07715
361,3,-1199.14941,520.15778,1467.1925
362,3.008,-1205.44067,519.23499,1466.45032
363,3.017,-1210.94434,516.6438,1466.95593
364,3.025,-1221.15784,519.32385,1467.43689
365,3.033,-1229.38611,520.25201,1466.70422
366,3.042,-1233.21802,517.75702,1466.51233
367,3.05,-1241.60425,519.70227,1464.83203
368,3.058,-1249.50659,517.35297,1464.53943
369,3.067,-1255.64795,516.46033,1462.87256
370,3.075,-1266.17517,518.30176,1463.08765
371,3.083,-1270.29553,515.1438,1462.88708
372,3.092,-1282.06702,519.58954,1462.48584
373,3.1,-1286.62219,515.44873,1461.20764
374,3.108,-1295.40039,515.91711,1460.73096
375,3.117,-1302.54077,516.4458,1459.5658
376,3.125,-1308.28577,512.89832,1458.10815
377,3.133,-1318.03027,514.79492,1457.177
378,3.142,-1321.48706,509.7113,1456.24182
379,3.15,-1330.35657,509.1796,1456.12354
380,3.158,-1336.97925,508.52713,1454.62622
381,3.167,-1344.79163,505.91522,1454.31934
382,3.175,-1351.83887,505.15076,1452.87317
383,3.183,-1360.1427,504.35519,1451.98364
384,3.192,-1366.92371,499.83136,1451.40442
385,3.2,-1374.06519,500.0535,1450.57312
386,3.208,-1382.96899,498.0365,1449.36462
387,3.217,-1388.87354,495.08774,1448.66687
388,3.225,-1396.84473,493.77963,1447.97998
389,3.233,-1405.71777,491.79504,1446.78687
390,3.242,-1411.91199,489.68747,1446.57959
391,3.25,-1417.00977,484.66721,1446.36194
392,3.258,-1424.54175,479.92279,1446.08545
393,3.267,-1433.19604,479.48154,1446.0304
394,3.275,-1442.28394,478.37012,1446.8634
395,3.283,-1449.39624,476.1846,1447.37354
396,3.292,-1458.20386,474.26794,1446.21033
397,3.3,-1465.89221,472.15863,1446.71484
