Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
104,0.858,925.52112,501.29977,1371.27478
105,0.867,916.25092,501.13837,1370.71667
106,0.875,907.71838,499.62921,1369.79419
107,0.883,898.66797,499.94049,1369.14807
108,0.892,889.14716,499.12924,1368.51538
109,0.9,880.29346,500.009,1367.82263
110,0.908,871.50104,497.52499,1368.48425
111,0.917,863.34338,495.61542,1367.70715
112,0.925,854.52063,494.49042,1368.43372
113,0.933,845.61792,494.1416,1369.0061
114,0.942,835.99487,493.06161,1369.88489
115,0.95,825.84314,493.51013,1371.01868
116,0.958,817.1142,492.409,1372.8064
117,0.967,807.5882,492.49936,1372.3606
118,0.975,799.41998,491.14828,1373.90588
119,0.983,790.07019,491.94223,1375.64587
120,0.992,781.00995,491.18988,1377.14404
121,1,772.98944,491.7627,1378.44727
122,1.008,764.48486,491.03806,1379.35889
123,1.017,755.54242,491.69165,1380.77734
124,1.025,747.91644,490.75134,1382.02185
125,1.033,738.83386,490.61713,1383.70752
126,1.042,730.58691,490.82257,1384.55737
127,1.05,721.35815,489.1203,1385.9325
128,1.058,713.88226,490.56708,1387.27844
129,1.067,705.48041,488.3775,1389.12671
130,1.075,698.84888,488.21155,1390.47327
131,1.083,690.98834,488.30743,1391.95264
132,1.092,684.16748,487.80991,1392.41492
133,1.1,675.88147,488.68539,1393.22192
134,1.108,668.9624,488.14554,1394.70459
135,1.117,661.30707,487.33795,1395.89148
136,1.125,653.14838,488.06708,1397.71777
137,1.133,646.31909,486.50824,1397.98193
138,1.142,639.12622,485.96777,1398.26001
139,1.15,632.52551,486.4794,1398.97217
140,1.158,624.63379,485.42953,1400.12158
141,1.167,617.45386,486.08859,1401.22021
142,1.175,609.92444,485.35236,1401.68726
143,1.183,602.76111,485.90945,1402.91858
144,1.192,595.96973,485.22534,1402.84363
145,1.2,587.82635,485.04602,1402.81555
146,1.208,579.73602,484.23068,1403.46228
147,1.217,572.45642,484.11975,1403.5376
148,1.225,566.36713,483.72778,1402.93127
149,1.233,558.83051,483.16129,1402.79431
150,1.242,550.71802,484.00015,1403.16223
151,1.25,544.53064,484.06091,1403.29224
152,1.258,536.49597,483.44312,1402.40198
153,1.267,528.2912,483.57172,1401.45764
154,1.275,521.07166,483.27231,1401.86133
155,1.283,513.09955,482.75644,1401.05371
156,1.292,506.0036,483.24741,1399.96851
157,1.3,499.65338,483.19864,1398.51624
158,1.308,490.63867,483.26443,1398.50598
159,1.317,483.03183,484.08331,1397.09949
160,1.325,475.59711,483.52521,1396.06763
161,1.333,468.11633,482.56818,1394.13306
162,1.342,459.496,483.345,1393.90845
163,1.35,452.69235,483.59418,1391.78381
164,1.358,445.12476,484.9985,1390.64587
165,1.367,436.5329,485.09879,1389.70667
166,1.375,428.90186,485.74997,1388.3363
167,1.383,420.27679,485.96823,1387.27454
168,1.392,413.17642,488.04382,1386.47668
169,1.4,405.71048,487.71115,1384.65674
170,1.408,398.55209,487.34314,1383.89783
171,1.417,389.22363,488.20551,1382.46997
172,1.425,381.6868,488.71014,1381.70129
173,1.433,374.08493,489.13663,1379.91382
174,1.442,366.00098,491.11584,1378.48401
175,1.45,358.38058,491.00061,1377.77722
176,1.458,349.51657,491.59271,1375.96631
177,1.467,341.04874,492.75754,1375.49463
178,1.475,332.03534,493.94608,1374.3573
179,1.483,325.29767,495.13071,1372.71667
180,1.492,316.65582,496.71866,1373.40942
181,1.5,307.89621,497.19934,1371.20227
182,1.508,298.33676,499.14755,1370.53271
183,1.517,289.34012,500.73279,1370.07202
184,1.525,281.85489,502.23709,1369.2854
185,1.533,273.20096,504.75894,1369.1366
186,1.542,263.79077,504.89255,1370.11987
187,1.55,255.17542,506.46619,1369.95166
188,1.558,245.8192,509.97137,1369.67847
189,1.567,235.96977,511.14087,1370.77612
190,1.575,228.77565,512.23669,1371.6676
191,1.583,219.23412,514.23236,1372.23901
192,1.592,210.15477,516.0686,1373.86963
193,1.6,200.66211,517.4552,1373.90979
194,1.608,190.66934,518.7785,1374.34973
195,1.617,181.77986,520.81824,1375.35388
196,1.625,173.26443,522.57941,1375.44824
197,1.633,163.3035,523.52222,1376.73901
198,1.642,153.44235,525.88062,1378.13025
199,1.65,145.66112,526.95502,1378.40405
200,1.658,136.74179,529.08478,1378.99597
201,1.667,128.00204,529.91418,1379.23877
202,1.675,119.09995,530.63794,1379.55908
203,1.683,109.51321,532.24829,1380.27356
204,1.692,102.17053,533.28992,1381.50256
205,1.7,93.81995,534.18396,1381.53125
206,1.708,84.92022,536.29572,1383.6123
207,1.717,76.43635,535.57452,1384.01465
208,1.725,69.23254,537.75128,1383.68311
209,1.733,60.19418,539.74524,1384.37769
210,1.742,51.58308,539.36932,1385.72034
211,1.75,44.32621,540.7063,1385.7616
212,1.758,35.66357,542.7782,1386.73962
213,1.767,27.30904,541.94836,1387.26965
214,1.775,20.28793,543.21967,1387.17871
215,1.783,13.45141,544.07111,1387.48242
216,1.792,4.71021,544.75757,1386.8645
217,1.8,-3.59424,545.47272,1387.96838
218,1.808,-10.68717,545.96851,1388.28723
219,1.817,-19.094,546.73419,1387.5321
220,1.825,-28.19522,547.60693,1387.53027
221,1.833,-33.48794,548.00928,1387.52563
222,1.842,-41.83347,549.39539,1386.66138
223,1.85,-50.99334,548.70764,1386.90625
224,1.858,-59.35829,548.0965,1386.68079
225,1.867,-66.61105,550.18707,1386.2533
226,1.875,-74.1193,549.3479,1385.50122
227,1.883,-81.97912,548.41937,1384.79236
228,1.892,-90.00195,549.55804,1383.27063
229,1.9,-97.84832,550.34814,1383.18237
230,1.908,-106.19245,549.42419,1381.66602
231,1.917,-113.96694,548.02692,1380.79187
232,1.925,-121.47627,548.90344,1380.25867
233,1.933,-129.63258,549.75653,1379.14124
234,1.942,-137.75546,549.64532,1377.74158
235,1.95,-144.55559,547.58496,1376.97314
236,1.958,-153.42012,546.6004,1375.84717
237,1.967,-161.40001,546.29712,1374.84216
238,1.975,-168.49449,547.81226,1373.29565
239,1.983,-176.17825,546.34894,1372.89734
240,1.992,-185.45183,544.72644,1370.7793
241,2,-193.98436,544.69061,1370.25671
242,2.008,-201.97795,542.38727,1370.22144
243,2.017,-209.45847,543.89404,1368.3988
244,2.025,-219.42879,539.63757,1368.33557
245,2.033,-227.38947,542.12665,1368.35522
246,2.042,-235.1834,540.63452,1366.93567
247,2.05,-243.7794,538.71808,1366.74048
248,2.058,-252.64198,538.56659,1366.48633
249,2.067,-261.64331,537.40625,1364.32861
250,2.075,-270.97736,535.11096,1364.93042
251,2.083,-278.77847,533.21875,1365.22705
252,2.092,-286.8302,533.54108,1364.83215
253,2.1,-296.15158,532.44739,1363.70056
254,2.108,-304.047,532.11371,1364.84814
255,2.117,-313.97116,531.20935,1366.12634
256,2.125,-322.77814,529.75726,1365.98816
257,2.133,-331.96637,529.64459,1366.35229
258,2.142,-340.27979,528.01318,1368.63232
259,2.15,-350.03372,526.86377,1368.68115
260,2.158,-357.85989,528.97565,1368.41321
261,2.167,-367.53555,528.88312,1369.38611
262,2.175,-376.41647,526.55859,1371.19324
263,2.183,-384.39508,526.36023,1372.73328
264,2.192,-394.03159,524.77295,1373.6167
265,2.2,-401.13974,527.27216,1374.83691
266,2.208,-409.67294,526.47083,1375.98352
267,2.217,-419.02795,525.95349,1376.27148
268,2.225,-427.22699,524.6225,1376.99512
269,2.233,-437.08945,523.17963,1379.05859
270,2.242,-444.84161,524.92639,1380.09814
271,2.25,-451.75998,524.50684,1380.29651
272,2.258,-461.55457,524.2157,1382.91626
273,2.267,-469.07697,524.43744,1383.67517
274,2.275,-476.46115,522.34357,1384.81958
275,2.283,-484.9021,524.45642,1386.58813
276,2.292,-493.21924,523.44818,1387.54236
277,2.3,-500.7243,523.64868,1388.75513
278,2.308,-507.42062,523.0556,1389.81506
279,2.317,-516.29462,522.05762,1390.73877
280,2.325,-522.99371,521.40302,1390.4231
281,2.333,-531.4389,522.50012,1391.86487
282,2.342,-539.02295,521.67712,1393.5343
283,2.35,-546.28418,520.98822,1393.38025
284,2.358,-554.04285,520.5929,1392.2074
285,2.367,-562.14795,518.54041,1392.85938
286,2.375,-569.99011,519.30493,1392.82532
287,2.383,-576.62433,519.44507,1393.30652
288,2.392,-583.2204,519.26227,1393.56555
289,2.4,-591.93488,519.65546,1392.46899
290,2.408,-598.7757,518.51746,1391.58923
291,2.417,-606.32007,518.11621,1391.75537
292,2.425,-613.12024,519.66827,1390.95203
293,2.433,-620.09863,519.34094,1389.90979
294,2.442,-628.47333,519.7005,1389.81738
295,2.45,-634.84753,518.69031,1389.97839
296,2.458,-643.74591,518.97632,1388.19067
297,2.467,-651.47467,517.99158,1388.55725
298,2.475,-659.1073,518.43176,1387.40356
299,2.483,-666.53607,520.75214,1387.63391
300,2.492,-674.78577,518.23138,1385.44873
301,2.5,-683.09937,518.90161,1385.60791
302,2.508,-690.66412,518.8645,1384.13989
303,2.517,-697.90973,520.74182,1382.19556
304,2.525,-706.16742,521.08423,1381.51172
305,2.533,-714.2301,519.20184,1380.87305
306,2.542,-722.83319,522.79321,1379.41113
307,2.55,-729.99896,521.71893,1378.18481
308,2.558,-736.91846,523.59772,1378.17981
309,2.567,-746.66772,523.07428,1376.66614
310,2.575,-754.19525,525.21863,1375.24365
311,2.583,-762.6106,526.14148,1374.20825
312,2.592,-769.29364,525.37207,1371.51965
313,2.6,-778.95776,529.0083,1371.20569
314,2.608,-785.38983,527.6958,1370.86523
315,2.617,-795.52173,528.9704,1368.9502
316,2.625,-802.46033,530.64636,1367.24512
317,2.633,-811.18976,531.07678,1367.21082
318,2.642,-819.84155,531.67871,1364.35706
319,2.65,-827.28461,534.8371,1363.88281
320,2.658,-835.552,535.03278,1362.69971
321,2.667,-844.01715,535.19769,1360.58313
322,2.675,-853.46857,537.7793,1360.54224
323,2.683,-862.8114,539.02069,1359.60132
324,2.692,-869.75238,540.54816,1359.74768
325,2.7,-880.37061,543.25964,1359.12036
326,2.708,-887.59772,542.12598,1359.31958
327,2.717,-897.98175,545.06665,1357.3949
328,2.725,-904.66138,544.96967,1359.77844
329,2.733,-915.45593,547.93671,1360.15173
330,2.742,-920.98853,549.54559,1359.85181
331,2.75,-933.47778,550.14221,1360.47314
332,2.758,-940.82251,549.77985,1361.41821
333,2.767,-946.89911,552.86902,1362.03027
334,2.775,-958.95233,553.63782,1362.71484
335,2.783,-964.84723,554.34296,1362.84973
336,2.792,-976.00629,557.53241,1365.08008
337,2.8,-982.8031,557.38239,1364.79883
338,2.808,-990.00665,558.32043,1366.04517
339,2.817,-1000.60773,560.1864,1366.77637
340,2.825,-1006.38263,563.46405,1367.52332
341,2.833,-1014.64343,561.12848,1367.94055
342,2.842,-1025.96118,564.19916,1368.76282
343,2.85,-1033.19629,563.91382,1370.29309
344,2.858,-1040.12329,563.93018,1371.25195
345,2.867,-1047.28235,564.41357,1371.07898
346,2.875,-1054.06934,565.90485,1372.1626
347,2.883,-1064.85144,566.46411,1372.53503
348,2.892,-1072.49622,567.89209,1374.70435
349,2.9,-1080.1377,567.93738,1374.70044
350,2.908,-1085.36938,569.85339,1375.61475
351,2.917,-1097.09949,570.04755,1376.80518
352,2.925,-1100.56128,570.58722,1376.04053
353,2.933,-1108.33838,568.33533,1377.99207
354,2.942,-1117.05627,572.82159,1378.05078
355,2.95,-1125.2865,569.96417,1379.27966
356,2.958,-1136.06311,577.28619,1381.6156
357,2.967,-1139.47534,571.18134,1379.97974
358,2.975,-1152.37268,579.21234,1383.97913
359,2.983,-1158.93738,579.37122,1385.78577
360,2.992,-1166.75549,578.23907,1383.08752
361,3,-1174.14612,577.42261,1384.91992
362,3.008,-1181.98706,578.4646,1384.08289
363,3.017,-1188.38647,577.05347,1383.7323
364,3.025,-1195.4375,578.00916,1383.41919
365,3.033,-1203.88623,578.09119,1383.27258
366,3.042,-1211.76208,576.81049,1381.42883
367,3.05,-1218.4624,577.53192,1381.6449
368,3.058,-1226.31689,576.28723,1381.11877
369,3.067,-1234.13074,575.68378,1379.05029
370,3.075,-1241.1814,573.98535,1378.21167
371,3.083,-1248.37903,573.83673,1377.849
372,3.092,-1256.42908,574.29761,1376.45264
373,3.1,-1264.16516,572.62219,1375.72351
374,3.108,-1271.02881,574.60535,1374.06042
375,3.117,-1280.05811,573.12573,1372.83997
376,3.125,-1283.81494,572.63196,1371.51611
377,3.133,-1292.42004,569.65808,1372.0686
378,3.142,-1301.63306,569.82904,1370.70044
379,3.15,-1307.78198,568.99579,1368.84521
380,3.158,-1318.00757,566.90851,1368.03552
381,3.167,-1321.81641,567.13782,1367.82642
382,3.175,-1331.22205,564.42645,1367.19592
383,3.183,-1338.85718,564.38013,1367.4502
384,3.192,-1344.88171,560.78339,1363.59216
385,3.2,-1353.15601,560.95612,1363.16919
386,3.208,-1360.87378,557.53516,1362.59924
387,3.217,-1367.25122,555.8504,1362.43201
388,3.225,-1375.42505,554.60266,1361.2063
389,3.233,-1383.71326,551.49994,1361.58337
390,3.242,-1391.44897,550.94281,1361.14563
391,3.25,-1399.91492,547.78351,1360.0531
392,3.258,-1408.901,544.81537,1360.42761
393,3.267,-1414.80664,543.69836,1360.9939
394,3.275,-1422.74146,540.7572,1361.48291
395,3.283,-1431.25781,538.50531,1361.87048
396,3.292,-1439.44873,536.7829,1361.67859
397,3.3,-1445.11133,530.47198,1361.87512
