Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
106,0.875,703.20203,654.28528,966.84216
107,0.883,695.31946,654.4632,966.75983
108,0.892,686.13562,654.99048,966.66992
109,0.9,677.00879,654.47076,966.45673
110,0.908,668.64972,654.82825,966.86963
111,0.917,660.50262,654.64252,966.50659
112,0.925,651.43549,653.89148,966.88397
113,0.933,643.44171,655.35797,967.82275
114,0.942,635.052,654.53662,968.60956
115,0.95,625.90576,653.6748,969.46539
116,0.958,621.20221,653.2439,969.32581
117,0.967,610.99707,653.63055,970.93665
118,0.975,605.25708,652.01306,970.23004
119,0.983,596.84082,653.26746,972.54401
120,0.992,589.80042,653.82672,973.04083
121,1,581.3858,654.6037,974.39319
122,1.008,573.57916,654.6109,974.60858
123,1.017,567.65442,653.0177,976.21405
124,1.025,560.44171,652.38538,977.09448
125,1.033,552.97223,653.76959,977.69739
126,1.042,546.39746,654.37976,978.89075
127,1.05,538.19067,654.00366,980.51758
128,1.058,531.12146,654.60089,981.14502
129,1.067,524.34491,654.75482,981.44757
130,1.075,516.78906,654.25012,981.95044
131,1.083,510.33047,655.09186,983.03925
132,1.092,502.89929,654.76843,983.72955
133,1.1,495.72089,655.69763,986.67108
134,1.108,489.24597,655.58685,984.89557
135,1.117,482.84738,655.96777,985.45544
136,1.125,475.68106,655.15039,985.95013
137,1.133,469.58322,656.20569,986.16748
138,1.142,463.4231,656.9364,986.94922
139,1.15,456.53265,657.83521,988.70599
140,1.158,449.31277,657.57751,988.5072
141,1.167,443.32877,657.61584,988.68744
142,1.175,436.4072,657.65869,990.48254
143,1.183,429.8338,658.62927,990.39905
144,1.192,423.40677,658.33649,989.18054
145,1.2,417.49289,659.15887,988.96252
146,1.208,410.51324,659.14868,988.78003
147,1.217,405.03818,659.46606,990.83112
148,1.225,398.72723,658.75647,990.31769
149,1.233,392.55692,659.53564,990.20728
150,1.242,386.00351,660.64868,989.84595
151,1.25,379.53311,660.8736,989.45752
152,1.258,372.61423,661.72534,988.81366
153,1.267,366.33847,662.76501,988.67731
154,1.275,359.91577,662.27301,988.2417
155,1.283,352.84573,662.14606,986.61841
156,1.292,345.76031,663.82843,986.87103
157,1.3,339.30103,663.70636,985.96783
158,1.308,332.85538,664.49371,984.53772
159,1.317,325.51926,664.43176,983.67468
160,1.325,318.95206,665.79773,983.42126
161,1.333,311.20761,665.20337,981.30817
162,1.342,303.89792,667.13446,980.4892
163,1.35,297.02115,666.35236,980.15161
164,1.358,289.30777,667.13409,977.57385
165,1.367,282.19315,667.9566,976.89508
166,1.375,275.16565,667.43732,975.82367
167,1.383,268.14383,668.47968,973.94385
168,1.392,260.08975,669.16412,973.16168
169,1.4,252.73775,669.69739,971.27643
170,1.408,244.99724,669.2149,970.94708
171,1.417,236.33649,670.54315,968.71588
172,1.425,228.10364,670.97467,967.31006
173,1.433,220.20265,671.77521,966.15222
174,1.442,212.06511,672.81726,965.42432
175,1.45,204.64684,672.20245,963.65558
176,1.458,196.01749,672.57477,962.0304
177,1.467,186.99295,673.49878,961.47089
178,1.475,179.04913,673.68274,960.36475
179,1.483,171.39906,674.38959,959.3418
180,1.492,162.00565,674.70068,957.94855
181,1.5,153.60028,675.2489,957.35181
182,1.508,145.17947,676.19122,956.20087
183,1.517,137.4556,676.76233,955.98541
184,1.525,129.18341,676.29059,955.18427
185,1.533,119.71204,677.38751,954.33136
186,1.542,110.93465,677.00519,953.99628
187,1.55,101.93481,678.92938,953.02252
188,1.558,92.62552,678.85901,952.77856
189,1.567,83.13952,679.73907,952.94391
190,1.575,74.09931,680.42468,952.58527
191,1.583,64.72935,680.46368,953.39722
192,1.592,54.9643,680.98901,953.83167
193,1.6,45.32428,682.09717,953.69946
194,1.608,35.37608,681.67218,954.29004
195,1.617,25.24145,682.91028,955.11469
196,1.625,15.0048,683.12372,954.60101
197,1.633,4.53164,683.66583,955.59521
198,1.642,-5.08599,684.00018,955.69562
199,1.65,-15.78084,684.62451,956.24261
200,1.658,-26.16174,685.37317,956.97119
201,1.667,-36.80106,685.02637,957.30396
202,1.675,-47.7602,685.30566,957.46716
203,1.683,-57.7552,686.1051,958.09979
204,1.692,-69.04922,686.23871,957.73151
205,1.7,-80.10603,686.57391,958.3988
206,1.708,-90.30387,687.66486,958.70636
207,1.717,-102.00521,687.82104,959.72479
208,1.725,-113.33256,687.66376,959.49133
209,1.733,-123.51241,688.67596,960.55231
210,1.742,-135.40956,687.48071,961.2951
211,1.75,-147.63744,688.20209,962.08636
212,1.758,-157.94061,688.70966,962.33099
213,1.767,-169.424,688.60059,963.19867
214,1.775,-180.33524,688.94037,963.71136
215,1.783,-191.65588,688.45825,964.59296
216,1.792,-202.6909,688.82349,964.56653
217,1.8,-214.46651,687.86151,965.67267
218,1.808,-225.32343,688.12408,966.85004
219,1.817,-236.77718,688.75446,967.53699
220,1.825,-247.66824,688.86829,968.17017
221,1.833,-258.52896,689.17773,969.94775
222,1.842,-269.87225,688.79095,970.02008
223,1.85,-281.17737,688.60175,970.96124
224,1.858,-291.64325,688.00549,971.36938
225,1.867,-302.32394,687.7569,972.09723
226,1.875,-313.29099,688.3476,973.06702
227,1.883,-324.63098,687.40479,973.88818
228,1.892,-334.56992,687.66638,973.40607
229,1.9,-345.92993,688.52734,974.81177
230,1.908,-356.02289,688.57794,975.1925
231,1.917,-365.89111,688.59717,975.35364
232,1.925,-376.85559,688.47192,975.27423
233,1.933,-387.33701,687.88867,976.63934
234,1.942,-397.69,688.22058,976.54462
235,1.95,-407.35928,687.68347,976.49353
236,1.958,-417.58472,687.83875,976.94537
237,1.967,-427.35086,688.6037,977.59509
238,1.975,-436.86804,688.78278,977.65869
239,1.983,-446.95798,688.05426,977.91309
240,1.992,-456.33322,688.78827,977.77979
241,2,-465.67084,688.16626,977.56494
242,2.008,-474.83154,688.23969,977.37421
243,2.017,-483.58157,688.26385,976.97809
244,2.025,-493.03653,688.25153,977.04181
245,2.033,-501.86276,689.4328,977.43341
246,2.042,-510.00833,688.88342,976.76825
247,2.05,-518.21173,689.4624,976.9671
248,2.058,-526.92462,689.63208,977.33563
249,2.067,-534.48254,690.24036,976.66003
250,2.075,-543.00238,689.80609,976.21686
251,2.083,-550.61346,688.9281,975.66534
252,2.092,-558.65094,690.07373,975.70477
253,2.1,-565.71265,690.67407,975.68134
254,2.108,-572.71606,690.73737,975.34064
255,2.117,-579.46283,691.16687,974.59589
256,2.125,-586.28241,691.31299,974.36957
257,2.133,-593.34631,690.90057,974.17761
258,2.142,-599.57086,691.13934,973.34912
259,2.15,-605.16266,691.46649,973.39801
260,2.158,-610.9502,691.45148,973.35046
261,2.167,-617.74725,692.57465,973.94763
262,2.175,-623.77844,692.83093,973.72205
263,2.183,-629.12891,692.8584,974.41998
264,2.192,-635.08276,693.26636,974.14673
265,2.2,-639.3183,693.43256,973.67889
266,2.208,-644.91864,693.9682,973.21088
267,2.217,-650.48419,694.2251,973.01208
268,2.225,-654.87756,694.58832,971.78864
269,2.233,-660.14966,694.85413,972.15338
270,2.242,-664.60327,695.64319,971.78955
271,2.25,-669.02747,695.88208,971.60077
272,2.258,-674.11914,695.47681,971.70709
273,2.267,-678.72864,696.65961,971.63892
274,2.275,-684.04803,696.99805,971.79889
275,2.283,-688.68005,697.48309,971.92401
276,2.292,-692.2113,698.35767,971.65015
277,2.3,-697.94714,699.17017,971.66425
278,2.308,-701.58887,699.21265,971.84064
279,2.317,-707.35449,699.61658,971.93756
280,2.325,-710.93964,700.25342,971.87067
281,2.333,-715.42181,701.08508,972.62524
282,2.342,-720.28003,700.82776,972.6275
283,2.35,-724.1048,701.30518,972.57544
284,2.358,-729.2995,703.12604,972.40442
285,2.367,-734.15283,704.4895,971.93262
286,2.375,-738.58624,704.15479,972.6507
287,2.383,-743.01965,703.86414,972.30115
288,2.392,-747.52441,704.21655,971.4704
289,2.4,-752.50732,705.03333,971.84314
290,2.408,-758.27124,705.17969,971.58832
291,2.417,-762.98712,707.02631,971.37933
292,2.425,-768.3316,706.79376,970.90472
293,2.433,-774.01392,706.82501,969.73901
294,2.442,-779.45184,707.29462,968.96594
295,2.45,-785.13617,708.7785,968.5318
296,2.458,-790.79321,708.56036,968.63434
297,2.467,-796.36768,709.48151,968.09949
298,2.475,-802.21033,709.46729,968.33929
299,2.483,-808.31238,709.38629,966.80481
300,2.492,-813.87555,709.97589,966.453
301,2.5,-820.00037,711.17334,965.21429
302,2.508,-826.68842,710.96759,964.29059
303,2.517,-832.78491,711.77704,963.87451
304,2.525,-840.59204,712.62585,963.0813
305,2.533,-847.18762,712.62366,962.19666
306,2.542,-853.59143,712.466,961.22693
307,2.55,-860.7475,713.21332,959.27765
308,2.558,-867.05444,713.89819,958.78247
309,2.567,-875.33899,714.69989,958.51038
310,2.575,-882.65784,715.09308,956.37903
311,2.583,-889.72437,714.73975,955.20203
312,2.592,-897.51105,716.32605,954.69861
313,2.6,-905.96753,717.03711,953.46973
314,2.608,-913.77826,717.23138,952.26941
315,2.617,-921.07654,717.18817,950.85004
316,2.625,-929.34827,717.42633,949.13104
317,2.633,-938.54352,719.10699,948.80927
318,2.642,-945.96472,719.57361,947.60419
319,2.65,-954.69006,720.0202,945.84369
320,2.658,-963.63416,720.57532,944.75549
321,2.667,-971.02844,721.21887,943.69653
322,2.675,-980.71838,722.98499,942.95959
323,2.683,-988.91449,722.74664,941.38824
324,2.692,-997.31506,723.08606,939.86035
325,2.7,-1007.14209,724.38477,938.99615
326,2.708,-1016.24493,724.41052,939.35742
327,2.717,-1025.27954,726.04773,938.6601
328,2.725,-1034.64282,726.12842,938.70099
329,2.733,-1043.55908,726.27679,936.96356
330,2.742,-1052.97046,727.77069,935.99774
331,2.75,-1062.5918,728.58813,937.40259
332,2.758,-1071.448,727.97583,937.97491
333,2.767,-1080.97888,729.10254,938.49847
334,2.775,-1090.03894,728.59863,938.4621
335,2.783,-1101.09753,730.70728,940.11401
336,2.792,-1110.28552,729.70551,940.22003
337,2.8,-1119.63977,730.89624,940.64246
338,2.808,-1129.46606,730.72119,941.41797
339,2.817,-1138.29944,730.18451,942.65369
340,2.825,-1149.19385,731.69183,943.38947
341,2.833,-1158.4342,731.97119,944.02527
342,2.842,-1168.82825,731.6062,944.99933
343,2.85,-1178.22131,731.26221,945.52203
344,2.858,-1186.37976,731.25696,946.11121
345,2.867,-1198.33423,732.51654,947.73242
346,2.875,-1207.90198,732.79498,948.42627
347,2.883,-1216.93201,732.82208,948.44299
348,2.892,-1227.55371,732.7359,950.08069
349,2.9,-1238.34229,732.08087,950.24054
350,2.908,-1248.57776,732.53802,952.68958
351,2.917,-1257.30896,732.13678,953.146
352,2.925,-1268.12134,731.93182,954.40283
353,2.933,-1278.66846,731.96008,955.23315
354,2.942,-1288.9751,732.81635,956.93866
355,2.95,-1298.76477,731.17316,958.26666
356,2.958,-1307.15137,730.45593,958.48041
357,2.967,-1317.6283,730.21985,959.51276
358,2.975,-1326.47388,729.39819,959.61523
359,2.983,-1338.10486,729.91956,960.82202
360,2.992,-1346.69482,728.42316,960.94684
361,3,-1357.87634,729.34479,961.54657
362,3.008,-1367.76135,729.1145,962.15546
363,3.017,-1377.12891,728.09595,962.74512
364,3.025,-1388.31335,728.37622,963.35266
365,3.033,-1396.99939,727.00409,962.948
366,3.042,-1406.55029,726.03015,963.37714
367,3.05,-1416.03308,725.2287,963.16156
368,3.058,-1426.25354,724.3584,963.27747
369,3.067,-1434.57874,722.95142,962.93878
370,3.075,-1445.65857,722.146,963.56433
371,3.083,-1455.73669,721.60901,963.75879
372,3.092,-1464.4873,720.36823,963.4917
373,3.1,-1474.06787,719.15491,963.76105
374,3.108,-1482.98987,717.91455,963.51593
375,3.117,-1493.98572,716.92267,964.02716
376,3.125,-1502.68774,715.41864,963.99945
377,3.133,-1513.60999,715.38873,964.18005
378,3.142,-1521.86792,713.43866,964.09863
379,3.15,-1530.8385,712.15894,962.10107
380,3.158,-1540.8689,711.17175,961.82086
381,3.167,-1550.51892,709.55817,961.72437
382,3.175,-1560.28247,708.2713,962.75537
383,3.183,-1568.85876,706.8623,962.2641
384,3.192,-1577.59937,704.91718,961.8941
385,3.2,-1587.35181,704.08832,961.98749
386,3.208,-1596.17029,703.23895,962.45337
387,3.217,-1604.91895,701.5415,962.62146
388,3.225,-1613.00439,699.57556,963.26855
389,3.233,-1620.70447,696.92175,962.7478
390,3.242,-1630.65173,696.89136,963.86151
391,3.25,-1638.62061,695.05511,963.80676
392,3.258,-1646.24097,693.065,963.98047
393,3.267,-1653.60144,690.26044,965.42041
394,3.275,-1661.43188,688.25653,965.91028
395,3.283,-1670.03381,687.17365,966.70679
396,3.292,-1677.73474,686.55511,967.56561
397,3.3,-1685.63196,684.5047,968.75421
