Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
298,2.475,-802.36926,531.68842,1407.34595
299,2.483,-811.45892,531.96942,1406.64355
300,2.492,-818.97479,532.08325,1405.46118
301,2.5,-825.91248,532.48779,1404.88794
302,2.508,-832.23969,532.29175,1404.66321
303,2.517,-841.40613,532.62067,1403.51367
304,2.525,-848.3385,532.92963,1402.42566
305,2.533,-857.17865,534.50769,1400.70935
306,2.542,-865.66376,535.20782,1399.6936
307,2.55,-873.68054,535.81787,1398.36084
308,2.558,-880.67023,535.59467,1397.69165
309,2.567,-889.37677,536.22485,1396.93506
310,2.575,-898.85773,538.99231,1395.71655
311,2.583,-906.62811,539.32025,1394.53552
312,2.592,-914.04382,539.96704,1392.96497
313,2.6,-920.77167,540.23315,1391.63794
314,2.608,-929.96625,541.61877,1391.21643
315,2.617,-938.39874,542.6178,1390.11414
316,2.625,-946.47144,543.52527,1389.54956
317,2.633,-954.50317,544.85016,1388.42334
318,2.642,-963.10681,546.63232,1386.95984
319,2.65,-970.84406,547.7832,1385.80603
320,2.658,-978.883,549.41479,1385.03223
321,2.667,-988.12103,551.58801,1385.06873
322,2.675,-995.72418,551.81903,1384.17749
323,2.683,-1004.53546,554.47681,1383.58545
324,2.692,-1012.16241,555.7453,1383.28833
325,2.7,-1021.38135,558.29608,1382.87415
326,2.708,-1030.63293,560.21088,1383.25781
327,2.717,-1038.88574,561.80188,1382.97266
328,2.725,-1048.57654,563.1983,1383.948
329,2.733,-1057.13318,564.53442,1384.06189
330,2.742,-1065.36963,565.90729,1385.03772
331,2.75,-1074.21399,566.69141,1385.39429
332,2.758,-1083.54761,569.17133,1385.50342
333,2.767,-1090.22571,569.552,1386.60925
334,2.775,-1099.67163,571.07977,1386.8042
335,2.783,-1109.73413,572.06464,1387.48425
336,2.792,-1116.17969,572.36469,1387.99988
337,2.8,-1125.70093,573.66565,1389.07385
338,2.808,-1133.80212,574.53137,1389.39014
339,2.817,-1141.93286,574.9895,1389.776
340,2.825,-1150.9585,576.03345,1390.11292
341,2.833,-1158.93384,576.22583,1390.80359
342,2.842,-1166.35925,576.4245,1390.90588
343,2.85,-1175.00464,575.91376,1391.39124
344,2.858,-1183.30469,576.53638,1391.5022
345,2.867,-1189.77698,576.69244,1392.29041
346,2.875,-1199.38257,577.27332,1392.95105
347,2.883,-1207.44983,577.07959,1393.47253
348,2.892,-1213.90015,577.12451,1393.69446
349,2.9,-1221.41602,577.22339,1394.21924
350,2.908,-1230.00757,577.24426,1395.0249
351,2.917,-1237.8147,577.15472,1395.72607
352,2.925,-1245.3949,577.70544,1395.94629
353,2.933,-1252.36694,576.48987,1397.11975
354,2.942,-1260.16565,576.10443,1397.41626
355,2.95,-1267.01208,576.27484,1398.21887
356,2.958,-1275.49133,576.17267,1399.0271
357,2.967,-1283.0238,576.07623,1398.76196
358,2.975,-1289.3186,575.72559,1399.70508
359,2.983,-1298.26965,575.48694,1399.67859
360,2.992,-1305.5603,574.91479,1399.79395
361,3,-1312.42163,574.59973,1400.31384
362,3.008,-1320.78845,574.40948,1400.44324
363,3.017,-1328.13049,573.77228,1399.91125
364,3.025,-1336.44043,574.14343,1399.14429
365,3.033,-1343.75537,573.32813,1399.13855
366,3.042,-1350.76416,572.77734,1399.01538
367,3.05,-1359.70313,572.58905,1398.88879
368,3.058,-1366.64063,570.69556,1398.23389
369,3.067,-1374.72559,570.31799,1397.71265
370,3.075,-1381.56287,569.18915,1397.0697
371,3.083,-1389.68665,568.45239,1396.25806
372,3.092,-1397.10803,567.59418,1395.63611
373,3.1,-1404.54309,566.06177,1395.68311
374,3.108,-1414.61731,565.48761,1394.6554
375,3.117,-1420.84949,564.79578,1394.42236
376,3.125,-1431.27954,564.07892,1394.1156
377,3.133,-1435.82861,560.99426,1392.57727
378,3.142,-1445.75549,561.16235,1392.24634
379,3.15,-1452.89612,559.37183,1391.64417
380,3.158,-1459.70654,557.3855,1391.07117
381,3.167,-1468.01489,556.4118,1390.15344
382,3.175,-1475.68665,553.79156,1390.23865
383,3.183,-1483.41284,552.9646,1388.43701
384,3.192,-1489.59277,549.69446,1388.50391
385,3.2,-1497.86035,547.46808,1387.98621
386,3.208,-1505.16699,545.10193,1387.72144
387,3.217,-1512.95178,543.70581,1387.50012
388,3.225,-1519.974,541.23145,1387.29297
389,3.233,-1528.90454,537.93866,1387.08618
390,3.242,-1533.5437,535.01837,1387.02515
391,3.25,-1543.53064,534.03986,1386.83044
392,3.258,-1551.53491,531.20471,1386.77881
393,3.267,-1558.73816,527.06232,1386.76404
394,3.275,-1567.83899,526.67517,1388.10168
395,3.283,-1572.75916,523.11609,1388.9021
396,3.292,-1581.85181,521.91364,1391.08203
397,3.3,-1590.46277,520.0777,1392.84814
