Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
114,0.942,763.99347,467.3129,1688.93298,631.40167,422.56146,1630.16345
115,0.95,755.48926,466.45908,1688.98132,623.06195,421.3201,1631.4187
116,0.958,747.36572,465.97433,1690.16602,613.32025,420.836,1632.87231
117,0.967,739.22882,465.05862,1690.91931,605.54272,421.64468,1634.28772
118,0.975,731.3457,463.59772,1691.79858,596.50403,419.08231,1634.83899
119,0.983,722.47888,462.1048,1692.38721,587.36212,418.4845,1635.71155
120,0.992,714.44971,461.44217,1693.99829,579.66254,416.5267,1636.99255
121,1,706.42401,460.591,1694.38708,571.28821,416.34235,1638.06458
122,1.008,697.70813,458.92871,1696.16614,563.22235,417.62164,1639.27637
123,1.017,688.7146,459.10117,1696.73145,554.58301,415.39172,1640.6134
124,1.025,680.98627,458.23965,1697.69409,546.48816,413.34991,1640.89319
125,1.033,672.40198,458.60034,1699.18433,537.48969,414.26099,1642.52759
126,1.042,663.46948,458.00278,1699.67358,529.07458,414.42432,1643.22742
127,1.05,655.05603,456.6546,1700.71716,520.72223,412.45309,1645.08337
128,1.058,647.1001,456.414,1702.13123,510.65356,411.5528,1646.20544
129,1.067,637.60504,455.99271,1703.08875,502.98911,412.02017,1645.97058
130,1.075,629.16748,455.34024,1704.37,495.54663,412.53796,1646.81909
131,1.083,619.81055,455.4364,1705.6731,485.66089,412.98947,1648.27209
132,1.092,612.38702,455.56232,1706.36279,478.35248,413.64096,1648.87537
133,1.1,604.03076,455.0014,1707.82703,470.85907,413.5094,1650.23132
134,1.108,595.52197,455.13156,1709.15686,461.88226,412.90433,1651.76648
135,1.117,587.46796,454.67047,1710.17456,453.01431,411.14362,1651.29468
136,1.125,578.57483,454.82779,1710.96204,445.57034,413.50876,1651.31055
137,1.133,570.45044,454.42145,1711.92761,435.57623,412.25211,1651.45825
138,1.142,561.50464,454.66483,1713.56873,428.66946,410.62137,1651.95569
139,1.15,553.83154,454.36453,1714.6217,420.34866,410.44836,1651.47668
140,1.158,545.1994,454.43765,1714.89587,414.27527,411.59421,1653.04749
141,1.167,537.00085,454.42004,1715.08179,404.55899,411.86511,1653.4054
142,1.175,528.98004,454.20557,1716.66394,397.02621,412.14804,1652.8905
143,1.183,521.073,454.79788,1716.73364,389.12518,412.09067,1653.96216
144,1.192,514.06488,454.33347,1716.52087,381.43637,411.43784,1653.74109
145,1.2,505.84274,455.23608,1717.09509,372.9726,411.77631,1653.89404
146,1.208,497.54852,454.71561,1717.47034,365.57513,411.79068,1653.57556
147,1.217,490.09787,454.6778,1717.46826,357.98508,411.82321,1653.8114
148,1.225,482.25598,455.05478,1717.09888,350.34546,414.59097,1653.45886
149,1.233,474.87054,455.42392,1717.2583,341.84122,413.71793,1653.03528
150,1.242,467.3826,454.63397,1717.12622,335.41489,413.89648,1653.29834
151,1.25,459.0589,455.15756,1716.20544,327.58032,414.60696,1653.69836
152,1.258,452.00519,455.17468,1715.3949,319.51187,413.57587,1653.17175
153,1.267,444.72092,455.00049,1715.08923,312.28101,412.99805,1651.91687
154,1.275,437.03226,455.90366,1714.90625,305.11276,415.56784,1652.07361
155,1.283,428.94122,456.13892,1714.12793,297.04578,414.03583,1650.20361
156,1.292,421.43491,456.67862,1713.93579,288.66849,415.04483,1650.17969
157,1.3,414.60107,455.42725,1712.43713,282.77002,415.74054,1649.32422
158,1.308,406.52478,456.17969,1711.0127,274.52789,416.78836,1647.78833
159,1.317,399.33517,456.73502,1709.86401,265.07855,415.57941,1647.72095
160,1.325,390.60043,457.03287,1708.7041,258.54562,416.81726,1646.99194
161,1.333,384.19843,457.53317,1708.07471,252.30753,417.54803,1644.96533
162,1.342,376.02902,457.63519,1706.72778,242.59094,419.37482,1643.5802
163,1.35,368.26694,457.68515,1705.06091,235.19072,418.20798,1641.91479
164,1.358,360.81595,459.69998,1704.0271,228.41539,418.0752,1641.20947
165,1.367,352.95016,459.57294,1703.09216,220.15637,419.70703,1640.79614
166,1.375,344.9342,460.64673,1701.74023,212.33716,421.58105,1638.69739
167,1.383,337.06888,461.51862,1700.42078,204.48224,421.41696,1637.79736
168,1.392,328.54865,461.86734,1699.23438,195.07332,421.63736,1636.77832
169,1.4,321.03149,463.04755,1698.45825,188.13972,423.65384,1635.53015
170,1.408,313.57141,463.32004,1696.57361,180.53419,425.13907,1635.24634
171,1.417,305.40091,464.86121,1696.08521,172.33836,425.91058,1633.09497
172,1.425,297.08453,465.82501,1694.82202,163.86752,426.66809,1631.68762
173,1.433,289.23117,467.2879,1694.47058,155.81261,429.87674,1631.5199
174,1.442,281.10336,468.4957,1692.91541,147.9655,429.3212,1630.22559
175,1.45,272.33224,471.32874,1692.22864,138.03371,430.33624,1628.25366
176,1.458,264.01715,471.8447,1691.34802,131.16867,431.9743,1627.40173
177,1.467,255.48782,472.88113,1689.93018,123.03702,434.67624,1626.82678
178,1.475,246.88063,474.66479,1690.29773,114.29123,435.09512,1625.64221
179,1.483,238.46338,477.0596,1688.94067,106.08626,438.67792,1625.42297
180,1.492,229.24367,478.4649,1688.55798,97.81139,439.87122,1624.65283
181,1.5,221.60809,480.73459,1688.22925,88.85006,440.13983,1623.21838
182,1.508,212.70663,481.81473,1687.92773,79.48677,443.36993,1623.13501
183,1.517,204.40602,483.84573,1687.48584,72.45722,444.02432,1622.82971
184,1.525,196.22298,486.25958,1687.59216,63.64453,447.52097,1623.06506
185,1.533,187.2812,487.70001,1688.33594,55.49066,448.33884,1623.44812
186,1.542,178.8253,490.15683,1688.32471,46.01191,450.82452,1624.78528
187,1.55,170.13211,491.50156,1688.95911,38.11079,453.30557,1625.70691
188,1.558,161.5089,494.83481,1690.09131,29.79051,453.71252,1625.66479
189,1.567,152.91902,496.58691,1690.21692,19.11117,456.65646,1626.34436
190,1.575,143.67253,498.65897,1691.42822,11.70986,457.26242,1628.07251
191,1.583,135.90718,501.129,1691.89209,3.04164,460.62668,1629.04871
192,1.592,126.5892,503.00717,1692.64258,-6.12831,461.82889,1631.11792
193,1.6,117.77687,505.72751,1693.67639,-14.32533,463.83157,1630.74585
194,1.608,108.76641,507.63217,1694.32776,-24.52654,466.4567,1632.81421
195,1.617,100.18726,509.82098,1695.56274,-31.93117,467.55304,1632.91492
196,1.625,91.56419,511.03879,1695.75842,-41.80361,469.18387,1632.70398
197,1.633,82.66975,513.26801,1695.75977,-50.86124,471.95062,1633.91333
198,1.642,74.01594,514.56012,1696.01575,-59.01158,473.55722,1635.41626
199,1.65,64.98199,515.97748,1696.75684,-68.64881,474.21213,1634.92615
200,1.658,55.49747,517.67792,1697.20056,-76.84251,476.30789,1635.27283
201,1.667,47.27147,520.66528,1697.26563,-85.73213,477.49884,1636.83972
202,1.675,37.93908,522.90118,1697.61707,-95.15836,479.25882,1636.77429
203,1.683,28.97238,524.18939,1697.58765,-103.74111,478.85077,1637.08594
204,1.692,20.15305,526.72552,1697.93689,-113.14529,481.24649,1637.99939
205,1.7,11.10465,528.14709,1697.96265,-121.34982,482.80652,1638.9574
206,1.708,1.35055,530.41986,1698.45532,-130.63065,484.13571,1638.55225
207,1.717,-8.201,532.05402,1699.30969,-139.63268,484.51901,1638.15564
208,1.725,-15.97627,533.20477,1699.5957,-146.92923,485.07053,1638.30273
209,1.733,-25.14245,534.87329,1699.80652,-156.6937,488.14352,1640.10327
210,1.742,-34.54738,535.75165,1699.90625,-165.14619,487.65512,1638.74231
211,1.75,-43.29583,536.72369,1699.75916,-174.45135,488.64615,1638.48254
212,1.758,-52.56468,538.85724,1700.65552,-184.15439,489.05679,1638.89185
213,1.767,-61.46838,539.30682,1700.5343,-191.83961,489.35611,1639.25769
214,1.775,-70.60235,540.06384,1700.83032,-199.32588,489.54532,1639.17517
215,1.783,-79.19986,541.63397,1701.19641,-208.39769,491.2045,1638.35315
216,1.792,-87.61844,541.81958,1701.52808,-218.64127,491.50607,1638.979
217,1.8,-97.16729,542.39233,1701.91052,-225.9785,491.52228,1638.9115
218,1.808,-105.67545,542.98907,1701.42737,-233.7803,490.63632,1638.09314
219,1.817,-113.71545,542.58881,1701.62671,-242.40454,491.46915,1637.64368
220,1.825,-121.51762,543.7616,1700.99902,-250.04936,490.9538,1636.97034
221,1.833,-129.91943,543.94379,1700.59241,-258.58023,491.03088,1637.53857
222,1.842,-138.49898,543.17578,1701.12927,-265.00104,490.99741,1636.66711
223,1.85,-146.40623,542.76697,1700.80066,-274.6868,490.60193,1636.48621
224,1.858,-154.04652,543.6792,1699.6488,-282.19409,490.99942,1635.2915
225,1.867,-163.12836,543.59845,1699.72839,-290.07803,490.49664,1635.40039
226,1.875,-170.60509,543.14832,1699.67554,-298.43372,490.78674,1634.11816
227,1.883,-178.90919,542.33215,1698.96033,-305.73682,489.64719,1633.13196
228,1.892,-186.4165,542.56091,1697.6582,-314.19107,489.92969,1632.70178
229,1.9,-194.32236,542.17761,1697.61584,-321.55219,489.22214,1631.3595
230,1.908,-202.79704,541.85315,1696.83655,-329.68253,488.13028,1631.72107
231,1.917,-211.71779,540.92487,1695.73511,-334.72498,485.70947,1630.49377
232,1.925,-219.38939,540.39923,1695.2428,-346.54605,487.84335,1629.40198
233,1.933,-226.41524,538.99878,1694.21008,-355.49976,486.65747,1629.79553
234,1.942,-233.9771,538.88751,1694.11768,-361.43915,484.97327,1628.5354
235,1.95,-242.84645,537.63226,1692.09888,-368.51486,483.43399,1627.62122
236,1.958,-249.77344,537.03589,1691.70496,-377.21008,483.07391,1626.44006
237,1.967,-257.43689,536.47064,1691.52136,-383.27991,481.93484,1626.73792
238,1.975,-264.41638,535.47913,1689.65308,-390.2052,481.103,1624.54126
239,1.983,-273.41943,534.28821,1689.1637,-400.11652,479.53436,1624.45117
240,1.992,-281.60721,532.58258,1689.15735,-406.17322,477.88574,1624.35046
241,2,-288.88696,531.98749,1688.30493,-417.17368,476.99191,1621.07556
242,2.008,-295.68964,530.03986,1686.79785,-424.98242,476.48367,1622.6438
243,2.017,-304.12332,529.38403,1686.25146,-430.98547,474.84665,1622.54968
244,2.025,-312.01477,527.72241,1685.84937,-439.55356,473.12192,1622.99829
245,2.033,-319.19388,526.30133,1685.72327,-447.75333,472.21075,1620.57166
246,2.042,-326.81702,524.78638,1685.25586,-455.98615,471.54105,1620.15247
247,2.05,-335.30859,523.16473,1684.34668,-463.38931,470.33795,1620.08057
248,2.058,-342.65088,521.28674,1683.61072,-470.3284,469.52374,1620.8739
249,2.067,-350.33316,520.99194,1684.21924,-479.00662,468.11758,1620.24829
250,2.075,-358.1748,518.33539,1682.55457,-487.35342,466.36432,1619.67053
251,2.083,-366.4021,516.64758,1682.93359,-494.53793,464.70502,1619.74365
252,2.092,-374.77945,515.25922,1683.37292,-503.59857,464.70468,1620.89636
253,2.1,-381.22559,513.63287,1683.89392,-510.97998,462.41724,1621.1864
254,2.108,-390.13824,512.24182,1683.64429,-519.27771,461.48822,1622.02087
255,2.117,-397.0549,510.34244,1684.05432,-527.24091,461.04358,1622.61133
256,2.125,-405.40274,508.37244,1684.95276,-535.14227,458.7594,1622.45874
257,2.133,-413.49173,506.84128,1685.95923,-544.62616,457.255,1623.05786
258,2.142,-421.07126,505.83496,1686.00293,-552.31519,456.48901,1624.49231
259,2.15,-428.99295,504.39496,1686.09705,-559.88196,455.42291,1625.50366
260,2.158,-436.64771,502.68835,1686.52563,-567.87927,454.9805,1626.52979
261,2.167,-445.76611,501.40701,1687.63062,-577.97876,452.06204,1627.35999
262,2.175,-453.31058,499.38568,1689.18555,-585.6178,452.17719,1628.93616
263,2.183,-461.86996,498.83633,1689.92151,-592.61182,450.75446,1629.22937
264,2.192,-469.23383,497.19659,1689.52649,-601.81891,449.70291,1630.00586
265,2.2,-478.20331,496.90497,1690.66431,-611.04498,449.11243,1630.51685
266,2.208,-486.50754,496.92123,1691.89514,-618.5769,447.4155,1631.75452
267,2.217,-493.89658,496.0668,1692.68652,-627.58978,447.69467,1633.02161
268,2.225,-503.61526,495.15369,1694.3418,-635.41229,446.40668,1633.6377
269,2.233,-511.21533,493.45511,1694.71265,-643.83722,446.5463,1635.58789
270,2.242,-520.00812,492.61536,1695.51868,-652.1521,445.86328,1636.97009
271,2.25,-528.91272,491.36911,1697.19995,-660.53613,443.74643,1637.40088
272,2.258,-536.28192,492.16476,1698.18555,-669.6037,444.00229,1637.26868
273,2.267,-544.62097,491.69775,1698.92163,-677.51123,444.34268,1640.44067
274,2.275,-553.72491,491.79163,1699.78088,-685.15698,444.02307,1639.76929
275,2.283,-562.05499,491.3045,1700.62256,-695.73157,444.18774,1641.48804
276,2.292,-571.18555,490.31378,1701.52234,-700.78162,443.65057,1641.30884
277,2.3,-579.32782,490.97244,1702.19458,-712.42877,444.63675,1642.35962
278,2.308,-586.93878,490.87109,1703.08948,-718.48584,443.65637,1642.07092
279,2.317,-594.71033,491.1442,1703.81189,-728.5481,444.09201,1642.0592
280,2.325,-603.2196,490.50537,1705.44922,-736.71002,443.71094,1642.87378
281,2.333,-613.4259,489.30972,1705.06519,-744.9635,444.65573,1643.39539
282,2.342,-620.21594,490.69833,1704.34961,-751.17407,444.0994,1642.96582
283,2.35,-630.01202,490.95795,1705.55505,-761.98169,445.1633,1644.17212
284,2.358,-637.54358,490.89444,1705.74585,-767.84497,443.79657,1643.50684
285,2.367,-645.78711,490.41101,1705.53857,-777.1308,445.63611,1642.97961
286,2.375,-653.62732,491.62015,1704.58435,-784.45215,445.65491,1642.82764
287,2.383,-660.94904,491.53021,1705.12939,-794.12573,446.13928,1642.68799
288,2.392,-669.88025,491.15964,1705.56873,-800.51178,445.93893,1642.1427
289,2.4,-678.0553,490.13968,1705.14648,-809.84222,446.32315,1641.37988
290,2.408,-686.55743,492.54913,1705.02234,-817.50964,446.65497,1641.58081
291,2.417,-695.2049,492.29538,1704.5365,-825.93854,447.24744,1640.36743
292,2.425,-703.55188,492.73999,1703.56299,-835.3974,446.81436,1640.59949
293,2.433,-710.43292,492.12799,1703.09167,-843.01532,447.35986,1639.37085
294,2.442,-718.4538,491.6351,1703.21802,-849.34515,447.14655,1638.24292
295,2.45,-726.61359,493.94162,1701.46704,-855.64856,447.23724,1636.74329
296,2.458,-733.8374,492.86285,1701.2688,-866.49609,447.87219,1636.7749
297,2.467,-741.37109,493.4259,1700.85974,-874.10138,448.79013,1636.36633
298,2.475,-750.95453,492.99927,1699.24585,-880.92676,448.83331,1634.82776
299,2.483,-758.3656,493.49026,1699.1095,-888.28723,450.48004,1635.21533
300,2.492,-765.43378,494.37656,1698.60547,-896.50348,451.70364,1633.08606
301,2.5,-772.13898,494.03677,1696.47278,-905.15216,452.23276,1631.12231
302,2.508,-779.89313,494.63147,1695.81323,-913.57965,452.06693,1630.82422
303,2.517,-788.521,495.06967,1694.18884,-921.03369,452.60217,1630.57141
304,2.525,-795.54492,496.41064,1693.67615,-928.09296,452.61621,1629.1178
305,2.533,-804.68304,496.15732,1693.33752,-934.8949,453.13986,1627.57837
306,2.542,-811.95569,496.63348,1691.45117,-944.50311,456.4093,1626.18262
307,2.55,-819.89557,499.25488,1690.12109,-952.86353,456.29715,1625.28271
308,2.558,-827.8407,499.61853,1688.29541,-959.30756,456.76505,1625.1355
309,2.567,-835.1369,499.53394,1687.26343,-968.75098,458.42661,1624.21289
310,2.575,-843.84833,501.76062,1687.1698,-976.20966,458.20743,1623.5061
311,2.583,-851.78333,501.37958,1685.66797,-983.50226,459.86865,1621.33728
312,2.592,-859.04053,502.4574,1684.2074,-991.6391,460.96054,1620.44385
313,2.6,-868.01123,503.96927,1682.43408,-1000.83215,462.78534,1618.84277
314,2.608,-875.6983,505.39154,1681.69958,-1008.57733,462.61423,1618.37109
315,2.617,-881.85663,506.01001,1680.96716,-1016.23566,464.0896,1616.69043
316,2.625,-891.87292,507.83426,1679.85852,-1025.57349,466.46945,1616.48962
317,2.633,-899.6579,509.16174,1679.41113,-1032.37622,467.12061,1615.65173
318,2.642,-908.57404,512.33466,1677.0625,-1039.87195,468.67102,1614.71252
319,2.65,-915.34558,513.25964,1676.38135,-1050.36755,471.18198,1612.98645
320,2.658,-924.65814,514.59595,1675.60608,-1057.14197,471.29266,1612.5542
321,2.667,-932.30841,516.09448,1675.21948,-1063.09204,473.01428,1610.81079
322,2.675,-940.55011,516.91748,1674.87292,-1073.14148,476.38873,1611.48779
323,2.683,-949.63873,518.31403,1675.41858,-1082.22937,478.68997,1610.24072
324,2.692,-956.88226,521.15228,1675.10889,-1091.19482,478.93695,1611.32922
325,2.7,-966.33105,521.94775,1675.25305,-1099.26025,481.15546,1612.05188
326,2.708,-973.6496,524.89044,1674.37549,-1105.70227,480.0376,1612.3075
327,2.717,-981.1073,525.81671,1674.72083,-1114.45667,482.35327,1612.60742
328,2.725,-990.46765,528.409,1675.71521,-1124.54224,485.39468,1612.979
329,2.733,-998.26331,531.22644,1676.29517,-1131.16907,486.33038,1614.953
330,2.742,-1008.02527,531.28387,1677.14722,-1141.81799,489.91177,1615.84399
331,2.75,-1015.1972,534.35156,1677.33215,-1149.68835,490.24557,1615.98364
332,2.758,-1024.90308,535.62988,1676.37146,-1157.22668,491.66068,1616.88
333,2.767,-1032.89148,537.95203,1677.73242,-1167.14417,494.89206,1617.84326
334,2.775,-1042.60657,540.27179,1678.8877,-1175.00635,494.80649,1618.99487
335,2.783,-1050.6377,541.36328,1680.66101,-1183.79675,496.86716,1620.25195
336,2.792,-1059.52222,544.65216,1680.78528,-1192.51453,498.07791,1620.23792
337,2.8,-1069.73706,545.58649,1680.94458,-1201.02856,499.36615,1620.22217
338,2.808,-1077.52856,547.2301,1681.58728,-1210.30737,501.34433,1621.09961
339,2.817,-1085.99927,548.24133,1680.94336,-1217.91235,500.86508,1622.19983
340,2.825,-1095.77075,549.14209,1682.76172,-1227.52368,501.78088,1622.16113
341,2.833,-1102.53174,550.92603,1683.78076,-1235.39758,503.29465,1622.13843
342,2.842,-1113.82703,552.27594,1684.17102,-1244.67896,503.20343,1622.8667
343,2.85,-1120.41785,551.92755,1683.99463,-1253.17346,503.94458,1623.7019
344,2.858,-1132.19812,553.88885,1684.5752,-1261.72339,504.52051,1623.4967
345,2.867,-1137.75085,554.26105,1684.35071,-1271.25757,505.76053,1623.40662
346,2.875,-1151.14905,554.81818,1687.25989,-1279.17383,505.11639,1623.55225
347,2.883,-1154.4303,554.86603,1687.2594,-1287.11475,504.83105,1623.76648
348,2.892,-1168.28809,556.19073,1687.83813,-1295.45349,504.71185,1624.63489
349,2.9,-1175.05273,555.75067,1687.99988,-1304.59241,504.73984,1624.79114
350,2.908,-1185.3689,557.12891,1688.91699,-1311.61011,503.03595,1624.27368
351,2.917,-1193.26099,556.93372,1690.33215,-1320.06323,502.59445,1625.38171
352,2.925,-1200.14941,555.94641,1689.92578,-1328.11792,502.45355,1625.63306
