Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
70,0.575,986.5553,577.46802,963.03381
71,0.583,979.30432,577.09875,963.17621
72,0.592,970.44952,577.66248,963.6593
73,0.6,961.0838,576.6662,964.10364
74,0.608,953.05084,577.94464,965.32129
75,0.617,944.01056,577.64099,965.17517
76,0.625,934.4007,576.64514,966.25208
77,0.633,925.99567,576.66986,967.04785
78,0.642,917.42743,577.18152,967.23248
79,0.65,908.42926,576.8999,967.55402
80,0.658,899.51141,576.78668,967.56042
81,0.667,891.17169,576.66766,967.4682
82,0.675,883.41949,577.03864,967.46503
83,0.683,874.02844,577.2973,967.75854
84,0.692,865.24359,576.15009,968.02954
85,0.7,856.94806,578.15161,967.48065
86,0.708,846.94501,576.90405,967.36682
87,0.717,838.19031,577.50159,966.52209
88,0.725,829.45172,576.19647,966.65875
89,0.733,820.53607,576.72882,965.99426
90,0.742,811.3053,576.32214,966.2085
91,0.75,802.68744,577.64136,964.67426
92,0.758,793.49127,577.24768,963.95557
93,0.767,785.52606,577.64532,963.492
94,0.775,775.72247,577.01117,963.38184
95,0.783,766.77014,577.74677,962.66333
96,0.792,757.90564,578.30164,962.07684
97,0.8,748.74164,577.73218,961.79633
98,0.808,740.42316,577.75311,961.06635
99,0.817,730.73151,578.13019,960.96484
100,0.825,721.70831,576.93896,960.30536
101,0.833,713.32391,578.51978,959.81714
102,0.842,704.42261,577.49982,959.37695
103,0.85,694.21576,578.11115,959.93286
104,0.858,686.76837,578.24146,959.28528
105,0.867,677.8891,577.86664,958.39722
106,0.875,668.48022,578.40625,958.3703
107,0.883,660.19171,579.85388,958.39075
108,0.892,650.97498,578.49219,959.54602
109,0.9,641.93182,578.82874,958.80444
110,0.908,632.71069,578.39331,958.83051
111,0.917,624.71594,578.50726,959.49219
112,0.925,616.41486,578.89142,958.30066
113,0.933,606.84949,578.98737,958.79077
114,0.942,599.57532,578.92828,958.35522
115,0.95,591.14948,579.34937,958.71722
116,0.958,581.9978,579.62885,958.93658
117,0.967,574.82007,579.65857,960.14996
118,0.975,566.29224,579.8833,960.14679
119,0.983,557.96661,579.039,961.42371
120,0.992,550.88165,579.44727,962.25195
121,1,542.90784,579.90735,963.68231
122,1.008,535.06744,579.74292,965.02588
123,1.017,527.82446,580.52136,965.7627
124,1.025,520.19067,579.32544,967.0733
125,1.033,513.44916,579.85846,967.1366
126,1.042,506.12622,580.19818,968.70551
127,1.05,498.95038,580.18488,969.54529
128,1.058,491.59583,579.85883,970.4541
129,1.067,484.20419,580.60632,971.26068
130,1.075,478.15292,580.01208,971.38257
131,1.083,471.33087,581.00079,971.87799
132,1.092,463.09323,581.84357,972.30792
133,1.1,457.42758,582.42163,972.13354
134,1.108,449.80505,581.18134,973.97778
135,1.117,442.55576,582.57684,973.95593
136,1.125,436.31134,583.68591,973.70544
137,1.133,430.05142,583.7627,974.59607
138,1.142,424.85461,584.01691,974.40717
139,1.15,417.25906,583.92841,974.92871
140,1.158,410.16458,584.1579,975.38074
141,1.167,404.83093,584.79565,974.97571
142,1.175,396.90393,584.25098,976.09357
143,1.183,390.94836,585.58911,975.67023
144,1.192,384.08182,584.67523,975.77881
145,1.2,377.38272,586.07135,976.34058
146,1.208,370.59186,586.95856,975.58704
147,1.217,364.97601,588.16974,975.76874
148,1.225,356.8454,587.94342,975.1535
149,1.233,351.46555,588.99402,974.84552
150,1.242,343.58755,588.63165,974.82227
151,1.25,337.60822,589.82947,974.25952
152,1.258,330.32706,589.6106,974.32019
153,1.267,323.79938,591.12671,973.3606
154,1.275,317.11801,591.23547,972.22998
155,1.283,310.48877,592.13324,971.17651
156,1.292,303.37015,591.828,970.90698
157,1.3,296.38721,593.22101,969.69641
158,1.308,287.8306,593.14746,969.40802
159,1.317,281.48285,594.63336,968.42255
160,1.325,275.1875,594.573,967.01294
161,1.333,268.004,595.27759,965.82104
162,1.342,259.90207,595.13361,964.59943
163,1.35,253.34859,596.12958,963.31464
164,1.358,246.05859,597.17651,962.02625
165,1.367,238.04561,597.18475,961.4032
166,1.375,229.78339,598.10284,960.58337
167,1.383,222.13855,598.28168,958.3277
168,1.392,215.30202,598.70514,956.70233
169,1.4,207.96707,599.54474,955.51147
170,1.408,199.78973,600.20575,954.33411
171,1.417,191.50514,600.69025,953.03296
172,1.425,182.99861,600.95563,951.6875
173,1.433,174.9381,601.12872,950.50366
174,1.442,166.85773,602.93756,949.60468
175,1.45,159.00262,602.41528,948.42737
176,1.458,151.14137,603.22351,947.11798
177,1.467,141.31233,604.45074,946.72595
178,1.475,133.75732,604.82025,945.29163
179,1.483,124.80816,604.89612,943.96936
180,1.492,116.17502,604.99188,943.59607
181,1.5,107.61769,606.38684,943.47583
182,1.508,99.09125,607.34326,942.44269
183,1.517,90.09467,607.45087,942.09241
184,1.525,81.24442,608.52496,941.32349
185,1.533,72.32491,608.60675,941.36755
186,1.542,63.41029,608.36133,940.96265
187,1.55,54.83497,609.18555,940.1189
188,1.558,46.38302,609.77972,940.98602
189,1.567,35.89004,610.37701,940.30725
190,1.575,28.5359,610.948,940.21777
191,1.583,18.17848,611.73163,940.8139
192,1.592,7.62476,612.14655,941.49097
193,1.6,-1.28719,612.2168,940.70996
194,1.608,-11.85078,612.73047,941.67218
195,1.617,-21.16392,612.84021,942.38458
196,1.625,-31.12815,613.01147,943.40698
197,1.633,-40.98805,614.01611,943.31702
198,1.642,-51.99993,614.48206,944.78271
199,1.65,-60.76069,614.77234,946.13275
200,1.658,-71.44285,614.67987,945.8147
201,1.667,-81.46873,614.83698,946.78357
202,1.675,-92.03866,614.97742,947.75006
203,1.683,-101.55522,614.37457,948.09814
204,1.692,-112.53815,614.57928,948.00879
205,1.7,-122.82854,615.55194,948.3728
206,1.708,-134.04497,614.83185,949.48718
207,1.717,-144.59056,615.06561,950.18359
208,1.725,-155.0596,614.44037,950.07166
209,1.733,-165.10971,615.0871,951.86401
210,1.742,-176.33162,615.4342,952.13037
211,1.75,-187.26614,614.60309,952.72931
212,1.758,-198.12094,614.69171,952.50946
213,1.767,-209.81902,613.98157,953.8772
214,1.775,-220.07715,614.35364,954.68762
215,1.783,-230.95996,614.63806,954.65106
216,1.792,-240.86469,613.7984,956.28949
217,1.8,-252.08234,613.5097,956.8692
218,1.808,-263.80316,614.38019,957.87024
219,1.817,-274.60822,613.82617,959.15948
220,1.825,-284.95746,613.23248,959.75989
221,1.833,-295.99326,613.41595,961.59576
222,1.842,-307.45581,613.71826,962.58362
223,1.85,-317.84378,613.65442,963.87836
224,1.858,-328.76834,613.38617,965.32568
225,1.867,-339.56131,612.78003,966.28302
226,1.875,-350.50726,612.93982,968.20068
227,1.883,-361.27695,613.60229,968.49792
228,1.892,-371.68683,612.59418,969.58459
229,1.9,-381.95056,612.72021,971.1853
230,1.908,-393.32889,613.06067,971.52551
231,1.917,-403.38058,612.62164,972.34772
232,1.925,-414.10168,611.71313,973.13837
233,1.933,-423.81314,612.50708,973.76587
234,1.942,-434.61105,612.51074,974.19128
235,1.95,-444.71832,612.33868,974.7868
236,1.958,-453.95059,612.57208,975.2558
237,1.967,-464.66086,613.02069,975.8808
238,1.975,-474.15311,613.14038,975.81494
239,1.983,-484.75229,613.25507,975.42712
240,1.992,-493.70245,613.49969,975.66406
241,2,-503.66022,612.31805,975.90704
242,2.008,-513.02338,613.31,976.21283
243,2.017,-521.58575,612.94086,976.08575
244,2.025,-530.92877,612.95264,975.18433
245,2.033,-540.5191,613.01099,975.45844
246,2.042,-548.80731,613.99274,974.0705
247,2.05,-557.06927,613.95044,974.43915
248,2.058,-565.52087,615.44641,974.42749
249,2.067,-573.38965,615.36395,973.88745
250,2.075,-582.49774,614.62244,973.20221
251,2.083,-590.09113,615.50525,971.88147
252,2.092,-597.54083,615.78638,971.30011
253,2.1,-604.41797,615.77747,971.07697
254,2.108,-612.68152,616.10779,970.46094
255,2.117,-619.81659,617.10303,970.159
256,2.125,-627.24237,617.53864,968.86517
257,2.133,-635.22028,617.23212,968.20715
258,2.142,-640.96497,617.73688,967.80249
259,2.15,-647.39825,617.47943,967.53027
260,2.158,-653.33093,619.34717,966.65216
261,2.167,-659.14069,620.12476,966.23859
262,2.175,-665.03894,620.83118,964.71082
263,2.183,-671.54907,620.26532,964.62659
264,2.192,-677.01556,620.37183,963.77997
265,2.2,-682.49115,621.12842,963.57318
266,2.208,-687.9585,622.45819,963.3017
267,2.217,-694.25171,622.77747,962.73438
268,2.225,-699.17065,623.00787,961.56976
269,2.233,-704.26642,623.07227,961.2887
270,2.242,-709.84979,623.25409,960.14185
271,2.25,-715.12372,625.88336,960.01837
272,2.258,-719.41199,626.29175,958.57343
273,2.267,-724.4754,626.6217,957.94086
274,2.275,-729.66846,626.79742,957.66559
275,2.283,-732.82385,626.67322,957.03979
276,2.292,-738.21313,627.96692,956.16998
277,2.3,-742.7887,629.71246,955.69098
278,2.308,-747.21106,630.12854,955.51984
279,2.317,-751.3819,630.33844,955.42822
280,2.325,-755.81848,630.46533,955.19128
281,2.333,-761.14899,632.68066,955.45898
282,2.342,-766.40521,633.33923,955.646
283,2.35,-771.23108,633.98944,955.31921
284,2.358,-774.82581,633.60144,955.04034
285,2.367,-779.6059,634.42603,955.0108
286,2.375,-784.8512,636.44519,955.19458
287,2.383,-789.59326,637.05994,955.0506
288,2.392,-795.11157,636.74304,954.59515
289,2.4,-800.50482,637.3728,953.54401
290,2.408,-804.98596,637.36285,953.29187
291,2.417,-810.68756,638.87158,953.44086
292,2.425,-816.44769,640.40692,952.23907
293,2.433,-821.64728,640.63672,951.91437
294,2.442,-826.7074,640.08154,951.36041
295,2.45,-833.02496,642.00732,950.42139
296,2.458,-838.51898,642.23621,949.24487
297,2.467,-845.1554,643.20386,948.91595
298,2.475,-850.7934,643.33923,948.46173
299,2.483,-856.60309,643.02039,947.45966
300,2.492,-862.81482,644.12366,947.31689
301,2.5,-868.89856,645.94379,946.73712
302,2.508,-876.43884,646.30188,946.06927
303,2.517,-882.44427,645.79401,946.56116
304,2.525,-889.39557,646.48956,943.63733
305,2.533,-896.50073,646.92267,943.23419
306,2.542,-903.83667,648.47382,942.8775
307,2.55,-910.39734,648.68726,942.02496
308,2.558,-918.06128,648.24445,940.53729
309,2.567,-924.94318,649.18396,939.20972
310,2.575,-933.32898,649.06317,938.76904
311,2.583,-940.66882,650.85669,937.87457
312,2.592,-948.49683,650.81909,937.12512
313,2.6,-955.64636,651.49054,935.01965
314,2.608,-962.50629,651.34247,934.13208
315,2.617,-971.16492,653.20685,933.17957
316,2.625,-980.90344,654.33716,932.58917
317,2.633,-989.50659,654.71375,931.2193
318,2.642,-996.75012,654.85889,929.68054
319,2.65,-1005.00165,656.33472,929.75537
320,2.658,-1014.33124,656.44171,927.58411
321,2.667,-1023.85858,656.93109,927.92371
322,2.675,-1032.8927,657.85175,926.35211
323,2.683,-1040.70325,658.26404,924.66925
324,2.692,-1049.42358,658.94733,924.41583
325,2.7,-1059.85266,659.53766,923.68445
326,2.708,-1068.23901,660.03741,923.12054
327,2.717,-1076.31677,660.95148,922.31012
328,2.725,-1085.78735,660.81091,922.17029
329,2.733,-1096.14966,662.52765,921.85211
330,2.742,-1105.49487,662.32465,921.65149
331,2.75,-1114.01514,663.03088,921.83856
332,2.758,-1124.55774,663.8396,921.88989
333,2.767,-1133.07349,664.42072,922.41522
334,2.775,-1142.01709,664.02429,923.3537
335,2.783,-1152.50256,664.18359,924.26801
336,2.792,-1162.24463,664.27637,924.67792
337,2.8,-1169.74512,664.60284,926.13153
338,2.808,-1179.47083,664.61066,926.47699
339,2.817,-1190.31311,665.65637,928.29706
340,2.825,-1199.02429,664.26099,928.67157
341,2.833,-1207.0332,664.95355,930.01227
342,2.842,-1217.0166,664.98547,931.09143
343,2.85,-1227.17664,663.93866,932.61115
344,2.858,-1235.9834,664.66302,933.15009
345,2.867,-1244.48047,664.00806,933.79816
346,2.875,-1255.01221,664.04047,936.29767
347,2.883,-1263.83215,663.84619,937.02478
348,2.892,-1273.21204,662.94702,937.02643
349,2.9,-1282.27417,661.77979,938.39886
350,2.908,-1292.49243,662.40009,937.10248
351,2.917,-1300.87744,661.8952,939.20215
352,2.925,-1311.00256,660.98596,940.26306
353,2.933,-1320.81274,661.54346,942.03326
354,2.942,-1329.69482,660.48602,942.2605
355,2.95,-1338.48047,659.75275,943.80328
356,2.958,-1348.86841,659.1236,944.46478
357,2.967,-1357.8374,658.815,945.93854
358,2.975,-1367.12305,657.71588,946.02875
359,2.983,-1378.32678,656.19806,947.33881
360,2.992,-1386.11328,655.81989,947.92157
361,3,-1395.89917,655.36456,948.41693
362,3.008,-1405.52148,654.48901,950.11542
363,3.017,-1415.8446,652.74835,950.25299
364,3.025,-1423.64868,651.8736,950.97156
365,3.033,-1433.12561,652.1145,951.85834
366,3.042,-1443.81433,651.26312,952.52277
367,3.05,-1452.74243,650.78064,952.08514
368,3.058,-1461.02271,649.57941,952.1095
369,3.067,-1472.46973,648.83588,952.6712
370,3.075,-1480.27002,647.72687,953.64642
371,3.083,-1490.18396,646.35657,954.14392
372,3.092,-1499.48962,645.07074,954.28314
373,3.1,-1509.1969,643.75043,954.08636
374,3.108,-1517.72681,642.34137,954.64526
375,3.117,-1526.34375,639.6969,954.46143
376,3.125,-1535.89783,638.2218,953.80487
377,3.133,-1545.00134,636.39569,953.64575
378,3.142,-1554.50317,636.28418,952.90637
379,3.15,-1562.52124,633.90033,952.61401
380,3.158,-1571.93018,632.70825,952.6875
381,3.167,-1581.18848,631.23285,953.19775
382,3.175,-1589.65588,629.20294,952.02167
383,3.183,-1597.81909,628.35168,951.73694
384,3.192,-1607.33679,626.37811,951.72107
385,3.2,-1615.8114,624.93286,951.04932
386,3.208,-1624.83936,624.06818,951.19171
387,3.217,-1633.23865,622.96527,951.40436
388,3.225,-1641.78809,621.23206,951.12866
389,3.233,-1649.94324,619.20245,951.27362
390,3.242,-1659.42761,618.18958,952.30066
391,3.25,-1667.05188,616.39136,952.34875
392,3.258,-1674.81824,614.97919,952.6651
393,3.267,-1683.29968,612.9306,952.84448
394,3.275,-1690.48499,610.96039,952.89893
395,3.283,-1698.07776,608.89642,954.85901
396,3.292,-1707.45923,607.80499,955.19086
397,3.3,-1715.00293,605.39459,956.1048
