Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-324.30923,114.60558,1161.19873,-279.51978,-111.45805,1086.77173,-264.15811,303.94815,1088.77588
2,0.008,-324.88882,114.70108,1161.50354,-279.31088,-111.45518,1086.67285,-264.33899,304.17639,1089.07239
3,0.017,-325.85327,114.25789,1161.77942,-279.15631,-111.79689,1086.44885,-264.42743,303.94385,1089.13257
4,0.025,-325.85327,114.25789,1161.77942,-279.3652,-111.79978,1086.54773,-264.58319,304.18988,1089.35315
5,0.033,-324.88882,114.70108,1161.50354,-279.31088,-111.45518,1086.67285,-264.65311,304.26205,1089.55518
6,0.042,-325.85327,114.25789,1161.77942,-279.34766,-111.24068,1086.47449,-264.80521,304.18756,1089.75085
7,0.05,-325.85327,114.25789,1161.77942,-279.34766,-111.24068,1086.47449,-264.80521,304.18756,1089.75085
8,0.058,-325.85327,114.25789,1161.77942,-279.34766,-111.24068,1086.47449,-264.73364,304.27435,1090.0144
9,0.067,-325.85327,114.25789,1161.77942,-279.55658,-111.24356,1086.57336,-264.66913,303.74957,1090.00684
10,0.075,-325.85327,114.25789,1161.77942,-279.55658,-111.24356,1086.57336,-264.56042,303.72052,1090.13403
11,0.083,-325.85327,114.25789,1161.77942,-279.31088,-111.45518,1086.67285,-264.82208,303.40958,1090.14417
12,0.092,-325.85327,114.25789,1161.77942,-279.40686,-111.13051,1086.53491,-264.59851,303.61899,1090.21375
13,0.1,-325.85327,114.25789,1161.77942,-279.40686,-111.13051,1086.53491,-264.59851,303.61899,1090.21375
14,0.108,-325.85327,114.25789,1161.77942,-279.37009,-111.34503,1086.73315,-265.02945,303.07562,1090.32764
15,0.117,-325.85327,114.25789,1161.77942,-279.57898,-111.34789,1086.83203,-264.87421,303.11197,1090.59082
16,0.125,-325.85327,114.25789,1161.77942,-279.61581,-111.13339,1086.63379,-265.02222,302.99371,1091.177
17,0.133,-325.85327,114.25789,1161.77942,-279.40686,-111.13051,1086.53491,-265.02222,302.99371,1091.177
