Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,40.02522,-81.24754,663.31799,33.8039,-26.14494,658.45264,66.8315,9.05706,653.79022,113.31856,21.31442,622.85968,117.80784,-60.05458,676.9856,155.64795,-21.51553,644.89099,155.31598,8.85802,597.64789
2,0.008,39.85863,-80.89163,663.21277,33.8039,-26.14494,658.45264,66.76738,9.06683,653.20563,113.31856,21.31442,622.85968,118.05898,-60.20356,677.17767,155.74022,-21.09001,644.72247,155.46249,8.50013,597.56079
3,0.017,40.07462,-80.76806,663.49579,33.85357,-25.64873,658.02612,66.74578,9.31471,652.91443,113.31856,21.31442,622.85968,118.05898,-60.20356,677.17767,155.61626,-21.52608,645.07678,155.33571,8.97148,597.53906
4,0.025,39.98825,-80.81738,663.38251,34.17789,-24.97256,658.09698,66.74578,9.31471,652.91443,113.31856,21.31442,622.85968,118.22137,-59.68607,676.78674,155.55594,-21.52134,645.22388,155.33571,8.97148,597.53906
5,0.033,40.07462,-80.76806,663.49579,34.12823,-25.46878,658.52344,66.8776,9.42328,653.33789,113.67001,21.788,622.72162,118.22137,-59.68607,676.78674,155.57237,-21.10704,645.00415,155.47173,8.99771,597.47888
6,0.042,40.01592,-80.35068,663.53217,33.88456,-25.05577,658.16168,66.74578,9.31471,652.91443,113.67001,21.788,622.72162,118.26727,-59.76315,676.94189,156.06305,-19.62548,644.66656,155.47173,8.99771,597.47888
7,0.05,40.01592,-80.35068,663.53217,33.88456,-25.05577,658.16168,66.8134,9.43298,652.75323,113.67001,21.788,622.72162,118.64,-59.6408,677.05505,156.06361,-19.40447,644.52136,155.62148,8.88304,597.54358
8,0.058,40.01592,-80.35068,663.53217,34.03325,-25.19647,658.28516,66.8134,9.43298,652.75323,113.67001,21.788,622.72162,118.52333,-59.58134,676.97198,156.11174,-20.54295,644.36761,155.47173,8.99771,597.47888
9,0.067,40.01592,-80.35068,663.53217,34.1361,-25.06466,658.17474,66.8134,9.43298,652.75323,113.67001,21.788,622.72162,118.15585,-59.45119,676.85315,156.03542,-19.3873,644.48175,155.47173,8.99771,597.47888
10,0.075,40.01592,-80.35068,663.53217,34.23606,-24.65997,658.43738,66.8134,9.43298,652.75323,114.11841,21.88158,622.50299,118.36819,-59.56168,677.0188,155.94688,-19.70827,644.81458,155.47173,8.99771,597.47888
