Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-213.73476,-10.19569,1086.46863,-199.6588,197.44324,1082.7782,-381.23816,16.59405,1074.01758,-365.32837,221.76326,1082.61694,-410.53769,28.66327,990.5379
2,0.008,-214.06549,-10.12181,1086.24438,-199.59361,197.3484,1082.99011,-381.29407,16.49738,1073.84766,-366.14648,222.21979,1082.34668,-410.53769,28.66327,990.5379
3,0.017,-214.05817,-10.29885,1086.51843,-199.63353,197.28128,1083.09351,-381.20193,16.44339,1073.99121,-365.73553,221.62123,1082.38879,-410.53769,28.66327,990.5379
4,0.025,-214.05817,-10.29885,1086.51843,-199.74789,197.11739,1083.14648,-381.46228,16.47407,1073.97754,-365.88315,222.22205,1082.3501,-410.53769,28.66327,990.5379
5,0.033,-214.05817,-10.29885,1086.51843,-199.75659,197.03058,1083.23743,-381.33029,16.64802,1073.87402,-365.99414,222.76836,1082.52209,-410.53769,28.66327,990.5379
6,0.042,-214.33868,-10.17146,1086.38281,-200.23701,196.51912,1083.65723,-381.16205,16.67135,1073.74414,-366.29404,222.82045,1082.30798,-410.53769,28.66327,990.5379
7,0.05,-214.27769,-9.99501,1086.30005,-200.34198,196.5041,1083.81165,-381.32532,16.34234,1073.76526,-366.29404,222.82045,1082.30798,-410.53769,28.66327,990.5379
8,0.058,-214.33868,-10.17146,1086.38281,-200.74786,196.40065,1084.0459,-381.36154,16.49299,1073.79163,-366.29404,222.82045,1082.30798,-410.53769,28.66327,990.5379
9,0.067,-214.33868,-10.17146,1086.38281,-200.00522,197.00317,1083.78308,-381.33029,16.64802,1073.87402,-366.29404,222.82045,1082.30798,-410.53769,28.66327,990.5379
10,0.075,-214.28845,-10.11794,1086.47156,-200.00522,197.00317,1083.78308,-381.31006,16.84874,1073.94128,-366.3584,222.61514,1082.24329,-410.53769,28.66327,990.5379
