Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
2,0.008,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.79684,188.89026,107.59894
3,0.017,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
4,0.025,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.79684,188.89026,107.59894
5,0.033,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
6,0.042,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.79684,188.89026,107.59894
7,0.05,272.54327,273.87787,373.45151,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
8,0.058,272.57874,273.82153,373.49231,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
9,0.067,272.57874,273.82153,373.49231,176.7037,285.25232,82.80076,218.43929,188.92842,107.66609
10,0.075,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
11,0.083,272.57874,273.82153,373.49231,176.62466,285.14011,82.86124,218.79684,188.89026,107.59894
12,0.092,272.57874,273.82153,373.49231,176.62466,285.14011,82.86124,218.43929,188.92842,107.66609
13,0.1,272.67999,273.84357,373.47086,176.56064,285.21951,82.75178,218.43929,188.92842,107.66609
14,0.108,272.67999,273.84357,373.47086,176.7037,285.25232,82.80076,218.43929,188.92842,107.66609
15,0.117,272.67999,273.84357,373.47086,176.88612,285.39404,82.90803,218.43929,188.92842,107.66609
16,0.125,272.67999,273.84357,373.47086,176.88612,285.39404,82.90803,218.43929,188.92842,107.66609
17,0.133,272.67999,273.84357,373.47086,176.62466,285.14011,82.86124,218.79684,188.89026,107.59894
18,0.142,272.67999,273.84357,373.47086,176.56064,285.21951,82.75178,218.43929,188.92842,107.66609
19,0.15,272.57874,273.82153,373.49231,176.7037,285.25232,82.80076,218.43929,188.92842,107.66609
20,0.158,272.67999,273.84357,373.47086,176.7037,285.25232,82.80076,218.43929,188.92842,107.66609
21,0.167,272.67999,273.84357,373.47086,176.88612,285.39404,82.90803,218.43929,188.92842,107.66609
22,0.175,272.57874,273.82153,373.49231,176.88612,285.39404,82.90803,218.79684,188.89026,107.59894
23,0.183,272.67999,273.84357,373.47086,176.88612,285.39404,82.90803,218.43929,188.92842,107.66609
