Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,-12.96237,-36.73441,48.87884,182.49057,-135.80632,46.31585,144.17989,-74.99693,72.47099
2,0.008,-13.17026,-36.62805,48.6461,182.62619,-135.6718,46.37477,144.35359,-75.03593,72.67645
3,0.017,-12.96237,-36.73441,48.87884,182.47173,-135.84755,46.43594,144.24213,-75.22109,72.55463
4,0.025,-12.96237,-36.73441,48.87884,182.39247,-135.86951,46.36914,144.24213,-75.22109,72.55463
5,0.033,-12.96237,-36.73441,48.87884,182.51773,-135.70866,46.2322,144.15498,-74.77329,72.46598
6,0.042,-13.17026,-36.62805,48.6461,182.60133,-135.64362,46.30806,144.17989,-74.99693,72.47099
7,0.05,-12.96237,-36.73441,48.87884,182.70544,-135.64984,46.44156,144.24213,-75.22109,72.55463
8,0.058,-12.96237,-36.73441,48.87884,182.45305,-135.79489,46.39043,144.23347,-74.86626,72.32211
9,0.067,-12.96237,-36.73441,48.87884,182.52811,-135.73499,46.42807,144.18108,-74.93773,72.50846
10,0.075,-12.96237,-36.73441,48.87884,182.59698,-135.68671,46.299,144.17989,-74.99693,72.47099
11,0.083,-12.96237,-36.73441,48.87884,182.63887,-135.57227,46.42027,144.0696,-75.1229,72.38662
12,0.092,-13.17026,-36.62805,48.6461,182.37379,-135.81683,46.32364,144.04305,-75.03976,72.16188
13,0.1,-12.96237,-36.73441,48.87884,182.39247,-135.86951,46.36914,144.15453,-74.85458,72.28374
14,0.108,-12.74061,-36.67667,48.61724,182.5825,-135.68484,46.42815,144.09229,-74.63047,72.20013
15,0.117,-12.74061,-36.67667,48.61724,182.38545,-135.71434,46.36663,144.32181,-75.11698,72.1947
16,0.125,-12.74061,-36.67667,48.61724,182.49057,-135.80632,46.31585,144.43327,-74.93182,72.31655
17,0.133,-12.74061,-36.67667,48.61724,182.45348,-135.718,46.22393,143.98079,-74.81566,72.07827
18,0.142,-12.86252,-36.57981,48.37868,182.26913,-135.64799,46.20792,144.04305,-75.03976,72.16188
19,0.15,-12.86252,-36.57981,48.37868,182.37422,-135.73996,46.15713,144.32181,-75.11698,72.1947
20,0.158,-12.74061,-36.67667,48.61724,182.25745,-135.75049,46.16492,144.32181,-75.11698,72.1947
21,0.167,-12.86252,-36.57981,48.37868,182.45348,-135.718,46.22393,144.25954,-74.89286,72.1111
22,0.175,-12.74061,-36.67667,48.61724,182.70163,-135.68077,45.95051,144.32181,-75.11698,72.1947
23,0.183,-12.86252,-36.57981,48.37868,182.59523,-135.80035,45.96734,144.32181,-75.11698,72.1947
24,0.192,-12.86252,-36.57981,48.37868,182.84079,-135.55283,45.96487,144.25954,-74.89286,72.1111
25,0.2,-12.86252,-36.57981,48.37868,182.62889,-135.50021,45.97335,144.43327,-74.93182,72.31655
26,0.208,-12.86252,-36.57981,48.37868,182.9675,-135.38702,45.87,144.38367,-75.06734,72.27757
27,0.217,-12.86252,-36.57981,48.37868,182.77609,-135.25238,45.85723,144.25954,-74.89286,72.1111
28,0.225,-12.86252,-36.57981,48.37868,182.94672,-135.68394,45.80629,144.32181,-75.11698,72.1947
29,0.233,-12.86252,-36.57981,48.37868,182.51685,-135.58589,46.00378,144.34999,-74.45971,72.21399
30,0.242,-12.86252,-36.57981,48.37868,182.81934,-135.51976,45.80185,144.27208,-74.6959,72.24268
31,0.25,-12.86252,-36.57981,48.37868,182.8597,-135.18727,45.93309,144.24178,-74.66076,72.08948
32,0.258,-12.86252,-36.57981,48.37868,182.65042,-135.42999,45.78372,144.32181,-75.11698,72.1947
33,0.267,-12.86252,-36.57981,48.37868,182.82587,-135.36935,45.81107,144.49788,-75.09467,72.16794
34,0.275,-12.86252,-36.57981,48.37868,182.76828,-135.19289,45.7887,144.25954,-74.89286,72.1111
35,0.283,-12.86252,-36.57981,48.37868,182.82469,-135.48944,45.92504,144.34999,-74.45971,72.21399
36,0.292,-12.86252,-36.57981,48.37868,182.59418,-135.66364,45.85155,144.32181,-75.11698,72.1947
37,0.3,-12.86252,-36.57981,48.37868,182.68883,-135.53111,45.8941,144.32181,-75.11698,72.1947
38,0.308,-12.86252,-36.57981,48.37868,182.61493,-135.52274,45.95049,144.371,-74.70769,72.23296
39,0.317,-12.86252,-36.57981,48.37868,183.09779,-135.18875,45.92976,144.32181,-75.11698,72.1947
40,0.325,-12.86252,-36.57981,48.37868,182.65088,-135.41315,45.99416,144.371,-74.70769,72.23296
41,0.333,-12.86252,-36.57981,48.37868,182.74556,-135.2926,45.87425,144.32181,-75.11698,72.1947
42,0.342,-12.86252,-36.57981,48.37868,182.74886,-135.20078,45.90937,144.25954,-74.89286,72.1111
43,0.35,-12.86252,-36.57981,48.37868,182.72125,-135.58293,45.85514,144.25954,-74.89286,72.1111
44,0.358,-12.74061,-36.67667,48.61724,182.59837,-135.45934,45.9916,144.25954,-74.89286,72.1111
45,0.367,-12.86252,-36.57981,48.37868,182.47412,-135.63295,46.24266,144.19765,-74.94254,72.02825
46,0.375,-12.74061,-36.67667,48.61724,182.80524,-135.52641,46.16207,144.371,-74.70769,72.23296
47,0.383,-12.74061,-36.67667,48.61724,182.52011,-135.49409,46.03894,144.04266,-74.76601,72.16114
48,0.392,-12.74061,-36.67667,48.61724,182.59045,-135.69931,46.40137,144.42154,-75.23542,72.19577
49,0.4,-12.74061,-36.67667,48.61724,182.49057,-135.80632,46.31585,144.19765,-74.94254,72.02825
50,0.408,-12.74061,-36.67667,48.61724,182.62315,-136.13693,46.30486,144.32181,-75.11698,72.1947
51,0.417,-12.74061,-36.67667,48.61724,182.60133,-135.64362,46.30806,143.98079,-74.81566,72.07827
52,0.425,-12.74061,-36.67667,48.61724,182.56981,-135.78436,46.38264,144.02594,-74.89869,71.9692
53,0.433,-12.74061,-36.67667,48.61724,182.62849,-135.54596,46.22441,144.25954,-74.89286,72.1111
54,0.442,-12.96237,-36.73441,48.87884,182.51773,-135.70866,46.2322,144.25954,-74.89286,72.1111
55,0.45,-12.97576,-36.76624,49.10725,182.39297,-135.7252,46.24507,143.98079,-74.81566,72.07827
56,0.458,-12.97576,-36.76624,49.10725,182.60394,-135.6884,46.1581,143.98079,-74.81566,72.07827
57,0.467,-12.97576,-36.76624,49.10725,182.57478,-135.79982,46.26682,144.39821,-75.04009,72.17497
58,0.475,-13.11856,-36.98972,49.17248,182.60133,-135.64362,46.30806,144.17162,-74.9159,72.23924
59,0.483,-12.97576,-36.76624,49.10725,182.53392,-135.62151,46.24903,144.22504,-75.07996,72.36195
60,0.492,-12.97576,-36.76624,49.10725,182.51773,-135.70866,46.2322,144.22504,-75.07996,72.36195
