Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,2049.61987,-2.51061,937.65051,1877.22815,156.19441,898.29944,1882.85706,-170.89886,898.86908
2,0.008,2044.14624,-2.09273,939.55664,1870.50696,155.76585,898.82349,1877.31055,-170.68016,899.94324
3,0.017,2037.36816,-2.20544,940.95905,1863.74561,155.04646,902.01447,1874.71204,-169.81635,900.7467
4,0.025,2032.55225,-2.09912,941.95374,1856.83875,154.91222,902.70569,1869.62134,-169.80139,901.61224
5,0.033,2025.70154,-2.55176,943.29413,1855.61121,156.53052,903.04675,1864.52344,-169.78653,902.47906
6,0.042,2020.88257,-1.18865,944.66162,1848.96509,156.08763,903.71844,1859.35437,-169.80141,902.02289
7,0.05,2015.3512,-0.98111,946.53406,1841.54932,156.99615,902.72339,1854.49194,-169.63409,902.92377
8,0.058,2010.52515,-0.67262,947.27692,1837.20544,157.43243,904.47949,1848.30713,-169.16875,902.94147
9,0.067,2003.71082,-0.67129,948.0647,1829.07996,155.27287,905.14697,1843.98267,-169.44952,903.48279
10,0.075,1997.61096,0.59306,948.61737,1824.00452,157.22278,906.48779,1837.04077,-166.67455,902.54785
11,0.083,1991.34448,1.07196,949.53479,1819.36841,160.30728,906.29004,1830.60522,-165.47006,903.46368
12,0.092,1985.25928,1.19006,949.99725,1812.69849,160.04692,906.51233,1825.672,-165.70985,903.11676
13,0.1,1979.23975,1.80517,950.50269,1805.90259,159.98428,906.935,1821.55261,-168.48187,901.92303
14,0.108,1973.02039,2.46238,951.13519,1799.51941,159.38794,907.13843,1815.14343,-168.5209,902.21423
15,0.117,1967.0636,3.52348,951.77081,1793.07166,158.9034,907.578,1807.83606,-161.89395,901.81671
16,0.125,1960.26184,4.84972,951.20544,1786.03149,158.97786,906.91724,1803.91882,-164.0507,902.2597
17,0.133,1954.15967,6.2877,951.06696,1778.92932,159.16629,905.64026,1798.66956,-166.93098,901.99249
18,0.142,1948.12415,7.41067,951.14008,1772.08032,159.32153,905.58051,1789.94104,-158.78494,900.42761
19,0.15,1941.37158,8.82012,950.6048,1766.14148,160.42307,904.88483,1784.38806,-159.43549,899.77728
20,0.158,1934.78137,10.30196,949.57068,1758.58948,163.01651,904.70355,1778.64783,-160.01602,899.42804
21,0.167,1927.54749,11.20785,948.92944,1748.46838,167.49655,905.30951,1772.65222,-159.0316,900.09039
22,0.175,1920.54248,12.35064,948.59283,1741.21924,168.2914,902.6864,1765.16455,-156.47745,898.1499
23,0.183,1913.67407,13.30818,946.78204,1734.28577,168.4886,902.72681,1759.01282,-158.50697,896.3938
24,0.192,1906.94348,15.18007,946.15204,1728.12524,167.82027,902.12677,1751.87634,-156.18759,895.71106
25,0.2,1900.33716,16.59888,944.55743,1719.91455,169.27287,901.58856,1747.35339,-158.3362,896.21332
26,0.208,1894.73914,17.1644,943.80286,1716.54712,169.15851,900.63348,1741.59253,-158.786,896.96222
27,0.217,1889.01367,17.53352,943.50989,1710.69104,169.26991,901.15057,1735.19775,-157.45216,894.71936
28,0.225,1882.87439,17.4875,942.84979,1706.68079,168.74391,900.63629,1725.53979,-150.10114,894.62982
29,0.233,1877.05371,18.09851,942.1908,1701.26733,168.60533,900.39191,1721.53088,-153.2628,894.17523
30,0.242,1871.31995,18.77108,942.49176,1695.69861,168.79817,900.9646,1713.64233,-149.72639,893.59863
31,0.25,1865.3175,18.83693,942.66943,1688.69177,169.57277,900.99231,1709.21973,-150.02301,893.37042
32,0.258,1859.21716,18.81232,942.73865,1685.43445,171.96658,900.07562,1703.22437,-150.52974,892.69458
33,0.267,1853.32373,19.6785,941.73938,1678.6886,173.34079,900.51825,1695.79846,-148.36568,890.17108
34,0.275,1847.10474,20.3729,941.47223,1672.71997,174.53203,899.8559,1691.19128,-148.39839,889.18939
35,0.283,1841.35876,21.38221,941.68811,1665.03577,177.35097,900.65906,1683.05542,-145.58109,889.3476
36,0.292,1834.93982,22.62572,941.19012,1658.03809,177.88039,900.73169,1678.4906,-147.68134,889.80115
37,0.3,1829.39697,23.40588,940.83594,1651.76099,178.54581,900.96106,1670.9082,-145.39499,890.04742
38,0.308,1823.10632,24.78185,939.966,1646.26599,178.90012,901.90479,1664.01233,-145.17041,889.20709
39,0.317,1817.86914,25.96269,940.2345,1639.94348,179.12517,901.45782,1659.0896,-146.32405,890.6217
40,0.325,1811.6687,26.33264,939.78467,1634.42883,180.9547,901.04987,1650.90125,-146.14821,891.32941
41,0.333,1805.2002,27.47177,939.23926,1627.48535,181.80128,900.45105,1644.18787,-143.93134,891.80396
42,0.342,1799.95349,27.58455,937.96991,1623.62537,182.55754,900.47632,1638.36572,-142.33308,891.32355
43,0.35,1794.24268,28.22145,938.18573,1617.99756,183.06702,900.72699,1633.26221,-141.35835,892.43256
44,0.358,1788.59448,27.70346,938.22034,1611.66321,182.90808,901.62708,1624.71045,-138.95874,892.84241
