Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,1779.25403,95.76969,288.25998,1951.16992,91.938,168.24654,1897.28308,16.46751,165.95064
2,0.008,1766.14661,95.56163,287.79907,1934.76196,93.47881,161.71483,1881.44312,16.42437,161.57385
3,0.017,1752.51978,95.95435,287.9953,1916.60352,92.98637,155.99045,1864.27771,15.07011,157.22696
4,0.025,1740.0946,94.77951,288.08624,1899.71753,93.28186,150.52168,1842.21252,13.05153,154.35957
5,0.033,1727.20056,93.86317,287.51511,1880.5011,94.19347,144.56512,1826.01855,14.2215,149.69612
6,0.042,1715.31055,93.43928,287.74396,1861.4248,94.12986,137.99223,1807.86438,13.82893,143.9619
7,0.05,1701.18787,92.98748,287.39804,1842.9425,94.64366,132.15295,1787.8811,14.67302,141.14439
8,0.058,1689.39282,93.09536,285.3067,1822.57751,94.93975,125.21888,1771.69861,14.55395,136.68674
9,0.067,1677.58252,93.00027,285.82553,1803.27441,96.105,119.31283,1754.23718,16.49704,132.11363
10,0.075,1665.31396,93.13939,285.724,1785.07092,97.90472,113.8615,1735.82617,16.93551,126.71828
11,0.083,1654.75439,93.1912,284.78857,1767.75342,99.01175,107.41423,1718.7417,17.45006,124.04604
12,0.092,1644.32764,91.81078,284.1149,1747.45508,99.36533,102.27067,1701.14929,19.20082,119.04026
13,0.1,1634.22217,91.70513,283.45401,1729.46521,101.53517,96.20734,1684.45374,20.7394,115.37285
14,0.108,1624.58801,91.51793,282.48724,1710.89331,103.06002,91.1774,1670.34387,21.23824,113.62211
15,0.117,1615.93982,91.96998,282.00128,1694.21167,103.4116,88.27129,1656.16138,21.75366,109.35149
16,0.125,1608.08313,91.51656,280.75369,1679.76099,105.12228,82.96682,1642.49536,22.57295,107.10818
17,0.133,1599.86157,90.50478,280.01834,1666.22192,105.06372,82.40087,1630.65356,22.92153,104.79254
18,0.142,1592.29468,90.71343,278.86835,1656.17346,105.77848,78.68185,1619.03503,22.25613,103.02831
19,0.15,1586.51038,91.24518,277.3924,1645.70801,105.33391,77.81954,1611.08472,22.1699,102.1512
20,0.158,1581.95789,89.89111,275.30081,1637.78943,105.06834,73.71754,1602.55835,21.21888,99.58354
21,0.167,1576.38623,91.21388,274.12207,1632.96301,103.90884,73.38419,1596.75696,19.72238,97.81504
22,0.175,1573.005,90.72524,271.43436,1631.26929,102.02084,70.81561,1593.59851,19.32985,95.59121
23,0.183,1569.76648,90.09883,267.79358,1630.97205,101.67659,69.40824,1593.19153,18.70086,91.90796
24,0.192,1568.06616,90.54388,267.27792,1631.92163,101.43516,70.41681,1593.44446,17.85907,91.46976
25,0.2,1565.25793,90.21107,264.96564,1632.25415,101.24686,68.67278,1594.03589,18.22623,91.03048
26,0.208,1560.52917,91.1463,264.53574,1630.52209,100.60509,69.9473,1592.55261,17.48012,91.25636
27,0.217,1554.40955,92.83125,263.30136,1626.50647,100.84254,69.53617,1588.79236,18.00735,90.67654
28,0.225,1551.31384,92.36044,262.55322,1625.53711,101.16685,68.98327,1587.7854,18.14303,90.17103
29,0.233,1548.19263,92.2264,261.95972,1625.32947,102.47413,68.8124,1587.82227,19.29757,90.07711
