Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,1784.38684,181.71727,598.76337,1665.1427,120.11918,532.66785,1698.01196,169.99118,467.73486,1676.40759,76.8129,447.49744
2,0.008,1773.18225,179.53601,600.2608,1658.69275,117.95441,536.84808,1690.94238,167.69472,470.04712,1670.58142,76.67153,450.56241
3,0.017,1767.31128,179.33209,603.71814,1651.30127,115.80573,538.48096,1681.75342,167.53633,472.54825,1660.16931,76.60358,454.90329
4,0.025,1759.8999,178.7316,604.86255,1644.51196,117.16141,539.66003,1675.53271,166.04938,474.41992,1653.61646,72.27774,457.27527
5,0.033,1753.21997,177.16635,606.83942,1638.4873,114.75536,540.92999,1669.31763,164.52036,475.59723,1649.88184,71.46329,459.50748
6,0.042,1745.76526,179.73145,605.98688,1633.39661,113.41528,544.58368,1662.57996,165.17416,477.9389,1641.99585,70.70484,461.74832
7,0.05,1739.42554,177.95381,608.6593,1627.55212,113.16692,546.12372,1656.28491,162.36539,478.95319,1636.45569,69.27299,463.57098
8,0.058,1734.35437,177.44922,609.97235,1623.09119,111.11105,546.09967,1650.70093,161.71335,480.147,1631.97449,68.58765,463.54568
9,0.067,1728.45508,177.25409,611.10211,1618.35803,109.62421,547.44043,1647.02759,160.71088,481.33084,1626.68066,67.56182,466.20087
10,0.075,1721.3772,182.1519,612.28369,1613.2052,110.46091,547.60223,1642.89307,159.14828,481.0542,1623.17078,65.9583,466.28922
11,0.083,1718.75098,180.32158,612.17761,1609.42566,110.29216,546.44281,1637.56238,158.90852,480.89484,1620.79578,64.61971,466.81323
12,0.092,1714.68323,176.24513,609.61969,1607.56287,108.54495,543.99573,1633.85583,157.68285,478.86758,1617.51318,63.31214,465.95663
13,0.1,1709.63977,176.04657,608.57019,1605.30481,106.65636,542.54663,1630.73621,156.052,478.10321,1615.16626,61.76104,465.22037
14,0.108,1707.03406,176.48482,608.58044,1603.06775,105.46103,541.28485,1628.49194,154.99136,477.14578,1611.89063,60.35624,463.49057
15,0.117,1702.28833,175.15569,606.99976,1599.52039,103.2823,540.10437,1624.66431,155.01653,475.69928,1610.82751,58.27899,463.31299
16,0.125,1699.90161,176.15569,605.47906,1597.75623,103.54956,537.29462,1622.06494,154.12846,473.66382,1608.7666,58.61489,459.69159
17,0.133,1695.09375,176.21411,603.04395,1595.59131,103.63699,534.7901,1619.37073,153.05731,470.89474,1607.83911,57.42,456.76688
18,0.142,1694.81445,177.23911,600.93799,1593.0293,103.54797,533.62097,1617.16516,152.12895,469.41367,1604.39661,55.67074,455.44101
19,0.15,1689.28748,176.46136,597.88757,1589.79163,101.47461,532.66846,1612.72009,152.7265,468.32318,1603.87244,55.22016,455.04401
20,0.158,1689.09192,177.01122,593.13635,1587.06177,98.2879,531.17633,1608.54443,152.60889,466.27997,1599.17798,54.85647,452.84332
21,0.167,1685.77795,176.42107,591.85938,1584.5752,97.82563,527.02167,1604.87512,151.45857,463.71536,1597.62573,54.12903,450.77863
22,0.175,1682.36707,176.87993,588.19507,1581.14246,97.06184,525.97308,1601.14795,151.54071,462.00903,1591.97461,55.37933,449.60828
23,0.183,1678.4447,176.61537,585.26575,1572.53271,97.54811,524.6391,1596.73218,153.39885,460.23587,1589.18689,55.08516,446.35641
24,0.192,1675.19666,176.89067,585.59241,1566.39465,97.10416,522.46362,1592.79956,152.82536,458.18063,1584.82275,55.56102,445.26901
25,0.2,1668.89722,177.02411,585.46661,1558.54236,99.21525,519.81677,1585.77502,153.70189,456.34955,1578.61304,56.97869,445.49371
26,0.208,1662.52393,177.15236,586.25043,1550.48633,102.12115,518.76715,1579.83423,153.11336,455.76996,1573.12549,55.5899,446.29391
27,0.217,1653.09607,176.76872,585.5694,1544.64697,104.09922,519.12555,1573.07813,155.31818,456.23425,1565.85645,59.97858,446.18561
28,0.225,1645.90125,177.05568,586.13385,1538.37268,106.38887,519.72516,1567.55957,155.93558,456.05359,1559.63684,59.54139,447.75943
29,0.233,1637.84595,177.2034,586.61414,1533.22754,109.69765,520.43274,1560.83423,156.2037,455.28284,1554.27405,61.87956,448.52048
30,0.242,1628.68958,181.95236,589.31683,1528.45886,112.04303,520.92383,1554.42297,157.44203,455.89999,1546.10571,62.95477,448.38956
31,0.25,1622.26953,182.81172,589.59363,1523.80054,112.9943,522.0152,1550.64197,157.97792,455.34091,1540.26477,64.87057,448.76825
32,0.258,1617.57349,183.90694,589.09033,1518.95825,116.89494,521.71362,1546.08972,159.18251,453.86874,1533.85889,63.98862,448.92767
33,0.267,1611.63342,184.81958,587.90369,1515.32959,117.67249,520.40521,1540.62122,159.68402,452.19421,1531.50342,72.29691,445.86145
34,0.275,1606.75488,185.30177,585.74634,1509.6604,120.34106,520.17731,1535.31104,163.08315,451.96591,1530.01379,72.10649,440.63388
35,0.283,1603.4856,187.69983,586.63306,1505.07458,123.57452,517.08221,1532.27466,164.44757,450.35269,1520.32031,73.48602,441.38443
36,0.292,1599.45178,190.18529,586.81268,1499.79346,124.55818,514.64838,1529.30457,164.62082,449.40768,1514.1803,70.3005,441.95874
37,0.3,1596.16345,190.81664,585.14801,1494.21448,126.09207,512.44794,1525.55688,167.04477,447.82822,1508.6366,72.37334,441.81744
38,0.308,1592.36731,191.53311,581.44336,1490.93884,129.53459,510.82977,1522.75928,167.8325,446.68127,1504.77185,72.31882,440.46472
39,0.317,1589.84485,190.94736,581.9942,1486.20081,130.62204,510.03006,1518.07495,169.36343,445.63287,1505.03198,73.46992,439.20831
40,0.325,1586.47412,190.28061,581.42358,1484.61316,131.2303,509.19714,1516.04346,170.58838,444.80115,1503.16418,80.78767,435.41556
41,0.333,1583.01428,193.55676,582.04303,1477.73425,133.06036,509.08127,1512.66113,171.77223,443.95844,1502.75647,81.71343,434.96136
42,0.342,1578.27881,194.17294,582.0163,1476.45923,132.73904,508.91116,1509.01636,173.66058,443.42691,1493.93005,81.20226,436.63043
43,0.35,1573.64893,194.79012,582.07355,1472.56555,132.2897,508.0986,1506.77222,173.88301,442.75366,1492.30774,81.5495,433.87326
44,0.358,1569.09814,196.66502,581.52209,1468.11609,134.99873,507.31961,1504.23767,174.0123,442.20706,1488.66577,81.35769,434.05185
45,0.367,1563.42395,196.95285,580.96606,1465.44531,134.2616,504.56854,1500.62585,174.26176,441.32468,1482.97974,81.72305,434.3114
