Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,1797.5011,-241.10858,874.44336,1820.23242,-305.97861,802.0769,1781.02979,-248.94695,759.05493
2,0.008,1788.96631,-241.08984,877.68042,1811.52026,-304.80383,804.54236,1772.43799,-248.21284,758.19562
3,0.017,1784.28931,-243.38109,879.38068,1805.02576,-304.23056,804.83459,1759.89001,-248.08125,761.43463
4,0.025,1775.93359,-241.82097,879.67883,1797.64246,-305.78369,805.92999,1752.15381,-247.74692,762.86816
5,0.033,1768.83777,-242.23512,881.60101,1791.13147,-306.22763,807.09344,1744.21216,-248.20775,766.2934
6,0.042,1761.05542,-242.3472,883.99463,1783.36243,-306.06387,808.2215,1737.0907,-249.10387,766.90881
7,0.05,1753.51794,-241.68913,885.17767,1775.82166,-306.16635,810.11481,1729.28687,-248.4075,767.63531
8,0.058,1748.4884,-242.006,885.69464,1769.9176,-307.39154,810.16382,1722.23047,-249.79726,768.8443
9,0.067,1741.46362,-242.03896,886.36176,1760.77783,-306.34927,811.75909,1713.27344,-247.19772,773.73059
10,0.075,1734.9292,-244.16792,888.20148,1754.61902,-305.82574,812.29956,1707.55859,-248.0602,773.61377
11,0.083,1728.07434,-245.71484,888.79413,1748.11328,-305.13403,812.77802,1699.51514,-247.3736,775.05206
12,0.092,1720.80066,-243.68842,889.68445,1740.35779,-304.48538,813.70367,1693.58801,-246.24641,775.33875
13,0.1,1715.84814,-245.08395,889.82336,1735.33777,-306.73959,813.70074,1686.02197,-246.31145,776.32068
14,0.108,1707.20007,-243.98763,889.68262,1726.39819,-305.18878,814.34406,1678.08044,-245.60321,776.19611
15,0.117,1704.68835,-243.69597,890.34686,1721.19775,-306.18039,813.38873,1670.37708,-244.07144,777.18903
16,0.125,1695.09766,-240.69746,892.08386,1713.95813,-303.00143,813.6084,1662.52075,-243.95575,779.84961
17,0.133,1689.65344,-242.61047,889.63959,1707.24451,-303.56094,813.14594,1655.74658,-242.09219,779.63995
18,0.142,1682.97961,-239.14622,890.30219,1701.38806,-304.48514,813.25879,1648.91736,-242.10925,777.53607
19,0.15,1677.49329,-241.42953,890.49908,1694.10095,-303.27017,813.83411,1642.1759,-241.2327,777.54663
20,0.158,1668.99023,-238.99272,889.80762,1688.85938,-303.32321,812.5506,1634.47559,-239.85092,778.3385
