Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,225.96239,-131.53998,557.4339,341.32813,-58.66331,598.12164,369.60651,-127.55767,526.22174,371.94055,4.22424,514.68195
2,0.008,225.90982,-131.46616,557.44678,341.43973,-57.96896,598.14813,369.60651,-127.55767,526.22174,371.94055,4.22424,514.68195
3,0.017,225.62433,-131.44719,557.56982,341.25076,-58.4666,598.09753,369.60651,-127.55767,526.22174,371.94055,4.22424,514.68195
4,0.025,225.59151,-131.52553,557.31647,341.04153,-58.31347,598.02509,369.69009,-127.44054,526.3844,371.94055,4.22424,514.68195
5,0.033,225.90982,-131.46616,557.44678,340.84753,-58.31831,598.12415,369.44659,-127.61484,526.23755,371.94055,4.22424,514.68195
6,0.042,225.76102,-131.60733,557.40717,341.06171,-58.43764,598.11163,369.77112,-127.38793,526.36859,371.94055,4.22424,514.68195
7,0.05,225.8047,-131.56682,557.56659,341.40118,-58.1526,598.10065,369.44659,-127.61484,526.23755,371.94055,4.22424,514.68195
8,0.058,226.08145,-131.51534,557.38696,341.40118,-58.1526,598.10065,369.7131,-127.53056,526.32819,371.94055,4.22424,514.68195
9,0.067,226.08145,-131.51534,557.38696,341.35095,-57.94765,598.1319,369.55319,-127.58774,526.34406,371.94055,4.22424,514.68195
10,0.075,226.08145,-131.51534,557.38696,341.01147,-58.23272,598.14288,369.4057,-127.34258,526.25055,371.94055,4.22424,514.68195
11,0.083,225.62617,-131.82451,557.44043,341.06171,-58.43764,598.11163,369.4057,-127.34258,526.25055,371.94055,4.22424,514.68195
12,0.092,225.45667,-131.74272,557.34979,341.06171,-58.43764,598.11163,369.61121,-127.44511,526.3844,371.94055,4.22424,514.68195
13,0.1,225.90982,-131.46616,557.44678,341.12335,-58.10235,598.09851,369.42358,-127.5248,526.29376,371.94055,4.22424,514.68195
14,0.108,225.76102,-131.60733,557.40717,340.97293,-58.41638,598.0954,369.55319,-127.58774,526.34406,371.94055,4.22424,514.68195
15,0.117,225.76102,-131.60733,557.40717,341.08881,-58.42944,598.16699,369.53018,-127.4977,526.40027,371.94055,4.22424,514.68195
16,0.125,225.77496,-131.68336,557.48004,341.12335,-58.10235,598.09851,369.44659,-127.61484,526.23755,371.94055,4.22424,514.68195
17,0.133,225.77496,-131.68336,557.48004,341.06171,-58.43764,598.11163,369.34769,-127.48521,526.21021,371.94055,4.22424,514.68195
