Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-7.85488,-184.06099,717.4715,50.12466,-156.63338,614.33704,137.65805,-96.23152,662.75177
2,0.008,-8.01248,-183.85614,717.41388,50.48955,-156.37708,614.56189,137.65805,-96.23152,662.75177
3,0.017,-8.01248,-183.85614,717.41388,49.99263,-157.19777,614.83301,137.65805,-96.23152,662.75177
4,0.025,-7.85488,-184.06099,717.4715,50.18922,-156.89793,614.88922,137.65805,-96.23152,662.75177
5,0.033,-7.85488,-184.06099,717.4715,50.18685,-156.57722,615.05713,137.65691,-96.51711,662.91833
6,0.042,-7.85488,-184.06099,717.4715,50.18922,-156.89793,614.88922,137.65691,-96.51711,662.91833
7,0.05,-7.85488,-184.06099,717.4715,50.12466,-156.63338,614.33704,137.65805,-96.23152,662.75177
8,0.058,-7.85488,-184.06099,717.4715,50.12466,-156.63338,614.33704,137.65805,-96.23152,662.75177
9,0.067,-7.85488,-184.06099,717.4715,50.2695,-156.69101,614.21344,137.65805,-96.23152,662.75177
10,0.075,-7.85488,-184.06099,717.4715,50.44078,-156.76334,614.39209,137.65805,-96.23152,662.75177
11,0.083,-7.85488,-184.06099,717.4715,50.37338,-156.91089,614.76538,137.65691,-96.51711,662.91833
12,0.092,-7.85488,-184.06099,717.4715,50.12924,-157.24652,614.71759,137.65691,-96.51711,662.91833
13,0.1,-7.85488,-184.06099,717.4715,50.29594,-156.70572,614.51569,137.65805,-96.23152,662.75177
14,0.108,-7.85488,-184.06099,717.4715,50.2695,-156.69101,614.21344,137.65805,-96.23152,662.75177
15,0.117,-7.85488,-184.06099,717.4715,50.12466,-156.63338,614.33704,137.65805,-96.23152,662.75177
16,0.125,-7.85488,-184.06099,717.4715,50.2695,-156.69101,614.21344,137.65805,-96.23152,662.75177
17,0.133,-7.85488,-184.06099,717.4715,50.2695,-156.69101,614.21344,137.65805,-96.23152,662.75177
18,0.142,-7.85488,-184.06099,717.4715,50.2695,-156.69101,614.21344,137.65805,-96.23152,662.75177
19,0.15,-7.85488,-184.06099,717.4715,50.44078,-156.76334,614.39209,137.65805,-96.23152,662.75177
20,0.158,-7.85488,-184.06099,717.4715,50.29594,-156.70572,614.51569,137.65805,-96.23152,662.75177
21,0.167,-7.85488,-184.06099,717.4715,50.44078,-156.76334,614.39209,137.65805,-96.23152,662.75177
22,0.175,-7.85488,-184.06099,717.4715,50.29594,-156.70572,614.51569,137.86592,-96.3993,663.01666
23,0.183,-7.92165,-184.32831,717.43005,50.44078,-156.76334,614.39209,137.64795,-96.16525,662.42413
24,0.192,-8.11803,-184.86841,717.59241,50.37997,-157.07741,614.31567,137.86592,-96.3993,663.01666
25,0.2,-8.05125,-184.60118,717.63385,50.29594,-156.70572,614.51569,137.86592,-96.3993,663.01666
26,0.208,-7.85488,-184.06099,717.4715,50.3112,-157.00923,614.58441,137.86592,-96.3993,663.01666
27,0.217,-8.05125,-184.60118,717.63385,50.17218,-157.49312,615.04974,138.01492,-97.03751,662.81647
28,0.225,-8.05125,-184.60118,717.63385,50.23514,-157.01982,614.43933,137.65805,-96.23152,662.75177
29,0.233,-8.05125,-184.60118,717.63385,50.23514,-157.01982,614.43933,137.86592,-96.3993,663.01666
30,0.242,-8.05125,-184.60118,717.63385,50.63762,-157.26881,615.34283,138.12257,-96.54538,663.01392
31,0.25,-8.05125,-184.60118,717.63385,50.29713,-158.1321,615.6731,138.01114,-96.92254,663.30109
32,0.258,-8.05125,-184.60118,717.63385,50.4039,-157.75389,615.73877,138.01114,-96.92254,663.30109
33,0.267,-8.05125,-184.60118,717.63385,50.53831,-157.38905,615.34186,138.00008,-96.55496,663.10956
