Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,196.97356,-84.78257,46.92008,433.71478,-72.70409,36.39349,349.34232,-42.48038,68.04873
2,0.008,196.97356,-84.78257,46.92008,433.9046,-72.80726,36.49231,349.27255,-42.24468,68.19731
3,0.017,196.80107,-84.70256,46.98312,433.69583,-72.76478,36.29808,349.27255,-42.24468,68.19731
4,0.025,196.6375,-84.624,47.05748,433.63507,-73.03904,36.38263,349.27255,-42.24468,68.19731
5,0.033,196.74359,-84.44365,46.97262,433.57047,-73.14439,36.45922,349.32919,-42.27394,68.07827
6,0.042,196.72821,-84.5414,47.17896,433.84204,-72.90733,36.57389,349.39896,-42.50963,67.92968
7,0.05,196.80107,-84.70256,46.98312,433.84204,-72.90733,36.57389,349.34232,-42.48038,68.04873
8,0.058,196.97356,-84.78257,46.92008,433.65222,-72.80417,36.47508,349.27255,-42.24468,68.19731
9,0.067,196.80107,-84.70256,46.98312,433.65222,-72.80417,36.47508,349.27255,-42.24468,68.19731
10,0.075,196.91608,-84.52367,46.90957,433.76028,-73.24751,36.55801,349.34232,-42.48038,68.04873
11,0.083,196.72821,-84.5414,47.17896,433.85355,-73.06928,36.55163,349.32919,-42.27394,68.07827
12,0.092,196.72821,-84.5414,47.17896,433.65222,-72.80417,36.47508,349.27255,-42.24468,68.19731
13,0.1,196.78569,-84.80032,47.18947,433.53995,-73.13925,36.55416,349.27255,-42.24468,68.19731
14,0.108,196.78569,-84.80032,47.18947,433.47531,-73.24461,36.63076,349.34232,-42.48038,68.04873
15,0.117,196.97356,-84.78257,46.92008,433.65359,-73.18579,36.75181,349.27255,-42.24468,68.19731
16,0.125,196.80107,-84.70256,46.98312,433.74878,-73.08557,36.58028,349.34232,-42.48038,68.04873
17,0.133,196.91608,-84.52367,46.90957,433.73795,-73.00302,36.73178,349.34232,-42.48038,68.04873
18,0.142,196.74359,-84.44365,46.97262,433.46381,-73.08264,36.65301,349.46115,-42.62598,68.13314
19,0.15,196.72821,-84.5414,47.17896,433.55896,-72.98242,36.48148,349.51779,-42.65524,68.0141
20,0.158,196.74359,-84.44365,46.97262,433.57047,-73.14439,36.45922,349.27255,-42.24468,68.19731
21,0.167,196.91608,-84.52367,46.90957,433.74878,-73.08557,36.58028,349.39896,-42.50963,67.92968
22,0.175,196.97356,-84.78257,46.92008,433.6651,-73.34774,36.72956,349.39896,-42.50963,67.92968
23,0.183,196.97356,-84.78257,46.92008,433.65359,-73.18579,36.75181,349.34232,-42.48038,68.04873
24,0.192,196.97356,-84.78257,46.92008,433.74878,-73.08557,36.58028,349.409,-42.24913,67.86264
25,0.2,196.74359,-84.44365,46.97262,433.47531,-73.24461,36.63076,349.39896,-42.50963,67.92968
26,0.208,196.74359,-84.44365,46.97262,433.47531,-73.24461,36.63076,349.27255,-42.24468,68.19731
27,0.217,196.74359,-84.44365,46.97262,433.55896,-72.98242,36.48148,349.39896,-42.50963,67.92968
28,0.225,196.74359,-84.44365,46.97262,433.57047,-73.14439,36.45922,349.32919,-42.27394,68.07827
29,0.233,196.74359,-84.44365,46.97262,433.55896,-72.98242,36.48148,349.39584,-42.0427,67.8922
30,0.242,196.74359,-84.44365,46.97262,433.76028,-73.24751,36.55801,349.409,-42.24913,67.86264
31,0.25,196.97356,-84.78257,46.92008,433.85355,-73.06928,36.55163,349.45801,-42.159,68.09564
32,0.258,196.91608,-84.52367,46.90957,433.57047,-73.14439,36.45922,349.3392,-42.01343,68.01125
33,0.267,196.91608,-84.52367,46.90957,433.57047,-73.14439,36.45922,349.3392,-42.01343,68.01125
34,0.275,196.74359,-84.44365,46.97262,433.57047,-73.14439,36.45922,349.409,-42.24913,67.86264
35,0.283,196.74359,-84.44365,46.97262,433.57047,-73.14439,36.45922,349.3392,-42.01343,68.01125
36,0.292,196.74359,-84.44365,46.97262,433.66373,-72.96614,36.45282,349.409,-42.24913,67.86264
37,0.3,196.91608,-84.52367,46.90957,433.76028,-73.24751,36.55801,349.3392,-42.01343,68.01125
38,0.308,196.97356,-84.78257,46.92008,433.72629,-72.86606,36.37124,349.56589,-42.00315,67.61336
39,0.317,196.97356,-84.78257,46.92008,433.66373,-72.96614,36.45282,349.43945,-41.73818,67.88103
40,0.325,196.74359,-84.44365,46.97262,433.85355,-73.06928,36.55163,349.50925,-41.97388,67.73241
41,0.333,196.74359,-84.44365,46.97262,433.66373,-72.96614,36.45282,349.409,-42.24913,67.86264
42,0.342,196.74359,-84.44365,46.97262,433.66373,-72.96614,36.45282,349.409,-42.24913,67.86264
43,0.35,196.91608,-84.52367,46.90957,433.91611,-72.96921,36.47005,349.3392,-42.01343,68.01125
44,0.358,196.74359,-84.44365,46.97262,433.72629,-72.86606,36.37124,349.43945,-41.73818,67.88103
45,0.367,196.91608,-84.52367,46.90957,433.65222,-72.80417,36.47508,349.50925,-41.97388,67.73241
46,0.375,196.74359,-84.44365,46.97262,433.72629,-72.86606,36.37124,349.50925,-41.97388,67.73241
47,0.383,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.43945,-41.73818,67.88103
48,0.392,196.74359,-84.44365,46.97262,433.72629,-72.86606,36.37124,349.3392,-42.01343,68.01125
49,0.4,196.74359,-84.44365,46.97262,433.72629,-72.86606,36.37124,349.3392,-42.01343,68.01125
50,0.408,196.74359,-84.44365,46.97262,433.66373,-72.96614,36.45282,349.3392,-42.01343,68.01125
51,0.417,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.409,-42.24913,67.86264
52,0.425,196.74359,-84.44365,46.97262,433.7991,-72.52129,36.37346,349.46564,-42.2784,67.74359
53,0.433,196.74359,-84.44365,46.97262,433.9046,-72.80726,36.49231,349.50925,-41.97388,67.73241
54,0.442,196.80107,-84.70256,46.98312,433.9046,-72.80726,36.49231,349.56589,-42.00315,67.61336
55,0.45,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.409,-42.24913,67.86264
56,0.458,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.3392,-42.01343,68.01125
57,0.467,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.39584,-42.0427,67.8922
58,0.475,196.74359,-84.44365,46.97262,433.85355,-73.06928,36.55163,349.3392,-42.01343,68.01125
59,0.483,196.74359,-84.44365,46.97262,433.71478,-72.70409,36.39349,349.39584,-42.0427,67.8922
60,0.492,196.80107,-84.70256,46.98312,433.9046,-72.80726,36.49231,349.46564,-42.2784,67.74359
