Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,209.62274,2.21595,1132.75464,415.2301,-129.02205,1124.66992,388.68738,175.52269,1114.81018
2,0.008,209.62274,2.21595,1132.75464,415.2301,-129.02205,1124.66992,388.42496,175.68961,1114.87207
3,0.017,209.69363,2.20447,1132.48157,415.2301,-129.02205,1124.66992,388.55191,175.6888,1114.85388
4,0.025,209.69363,2.20447,1132.48157,415.03149,-129.1237,1124.60913,388.77762,175.31926,1114.90125
5,0.033,209.62274,2.21595,1132.75464,414.96811,-129.42786,1124.52161,388.90085,175.27979,1114.93005
6,0.042,209.62274,2.21595,1132.75464,414.88577,-129.56401,1124.46289,388.93854,175.32855,1114.86584
7,0.05,209.62274,2.21595,1132.75464,414.78009,-130.01344,1124.55774,389.07321,175.28195,1114.90149
8,0.058,209.62274,2.21595,1132.75464,414.29108,-130.46892,1124.48193,389.59979,175.15935,1114.896
9,0.067,209.55344,2.38625,1132.48352,414.09558,-130.54526,1124.45313,389.98816,174.75349,1114.74255
10,0.075,209.55344,2.38625,1132.48352,414.02744,-130.84248,1124.56628,390.10339,174.8228,1114.625
11,0.083,209.31076,2.71683,1132.54224,413.81824,-130.89067,1124.5791,390.55426,174.51962,1114.58411
12,0.092,208.73029,2.73389,1132.07727,413.81824,-130.89067,1124.5791,390.55426,174.51962,1114.58411
13,0.1,208.68657,2.96813,1131.96277,413.81824,-130.89067,1124.5791,391.14731,174.18544,1114.59998
14,0.108,208.78557,3.22891,1131.8291,413.81824,-130.89067,1124.5791,391.14731,174.18544,1114.59998
15,0.117,208.49614,3.64656,1132.23877,413.68918,-131.05112,1124.57434,391.29678,174.049,1114.74121
16,0.125,208.92445,3.51137,1131.72485,413.68918,-131.05112,1124.57434,391.26599,174.11748,1114.6637
17,0.133,208.83215,3.25405,1131.8634,413.68918,-131.05112,1124.57434,391.18112,174.11694,1114.677
