Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,528.95642,-231.51718,1453.83411,501.5687,-194.26497,1485.58569,483.03012,-156.98804,1504.43909,465.74176,-112.71055,1520.59644,546.11609,-117.96909,1433.27271,552.53448,-79.7195,1421.18689,563.52051,-38.97367,1405.82581
2,0.008,528.95642,-231.51718,1453.83411,501.86218,-193.93976,1485.51831,483.03012,-156.98804,1504.43909,465.85529,-112.8317,1520.74695,546.11609,-117.96909,1433.27271,553.36047,-79.33662,1421.53223,563.89008,-38.78326,1406.06494
3,0.017,529.17383,-231.15138,1453.4967,502.1557,-193.61467,1485.45105,483.61813,-156.98897,1504.53174,466.04614,-112.28178,1520.60852,546.11609,-117.96909,1433.27271,553.36047,-79.33662,1421.53223,563.89008,-38.78326,1406.06494
4,0.025,529.65833,-231.11896,1453.69458,502.1557,-193.61467,1485.45105,483.75522,-156.77408,1504.89941,466.10989,-111.56648,1520.42273,546.24902,-117.7683,1433.45642,553.36047,-79.33662,1421.53223,563.89008,-38.78326,1406.06494
5,0.033,529.73297,-230.56935,1453.95581,502.1557,-193.61467,1485.45105,483.95624,-156.51428,1504.95483,466.78271,-111.70784,1520.56506,546.24902,-117.7683,1433.45642,553.36047,-79.33662,1421.53223,564.43805,-37.08472,1407.87634
6,0.042,530.10474,-230.41315,1454.01782,502.5368,-193.45216,1485.51965,483.97427,-155.73657,1504.58887,466.84763,-111.46197,1520.28357,546.24902,-117.7683,1433.45642,553.36047,-79.33662,1421.53223,564.00604,-38.09142,1405.9502
7,0.05,529.92889,-230.1601,1453.80823,502.5368,-193.45216,1485.51965,484.10172,-155.61099,1505.26855,466.69208,-111.57458,1519.77917,546.24902,-117.7683,1433.45642,553.98541,-79.13036,1421.68958,564.00604,-38.09142,1405.9502
8,0.058,529.75885,-230.17761,1453.87781,502.5368,-193.45216,1485.51965,483.96869,-155.1272,1504.84241,466.44003,-111.59277,1519.92761,546.95605,-117.33741,1433.23267,553.36047,-79.33662,1421.53223,564.53186,-37.8946,1406.31714
9,0.067,529.62732,-230.05417,1454.04382,502.5368,-193.45216,1485.51965,483.51111,-154.97357,1505.13538,464.91736,-111.2188,1521.02185,546.55322,-117.04641,1433.15149,553.36047,-79.33662,1421.53223,564.53186,-37.8946,1406.31714
10,0.075,529.51257,-230.13838,1454.17285,502.31573,-193.25134,1485.55823,483.19034,-155.12611,1505.03809,464.9451,-110.86456,1520.69458,546.78546,-117.62331,1431.92712,553.36047,-79.33662,1421.53223,564.15613,-37.98077,1406.14319
