Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-90.32965,27.82297,1101.33704,-38.22895,-133.82198,1054.12512,-48.78905,217.90091,1043.49072
2,0.008,-90.32965,27.82297,1101.33704,-37.85618,-134.11398,1054.29395,-48.24715,217.5047,1043.74158
3,0.017,-90.32965,27.82297,1101.33704,-37.85618,-134.11398,1054.29395,-48.40356,217.21156,1043.87708
4,0.025,-90.32965,27.82297,1101.33704,-38.01378,-134.27182,1054.29797,-48.09833,217.11496,1044.00293
5,0.033,-90.42501,27.58553,1101.61414,-38.20087,-134.30959,1054.26257,-47.99807,217.05737,1044.06067
6,0.042,-90.32965,27.82297,1101.33704,-38.25016,-134.28539,1054.30359,-47.99807,217.05737,1044.06067
7,0.05,-90.42501,27.58553,1101.61414,-38.25687,-134.4071,1054.38098,-47.97869,217.00166,1044.13318
8,0.058,-91.19536,27.51292,1101.52869,-38.14201,-134.55354,1054.47083,-48.58187,216.44086,1044.30859
9,0.067,-91.19536,27.51292,1101.52869,-38.15079,-134.4873,1054.64612,-48.77708,216.46719,1044.31372
10,0.075,-91.63442,27.12096,1101.59863,-38.15079,-134.4873,1054.64612,-48.77708,216.46719,1044.31372
11,0.083,-92.53642,26.81551,1101.80957,-38.11733,-134.35201,1054.72107,-48.89079,216.40739,1044.28235
12,0.092,-92.72961,27.01711,1101.67761,-38.15079,-134.4873,1054.64612,-48.89017,216.18089,1044.34229
13,0.1,-92.97298,26.45227,1101.51831,-38.33265,-134.56845,1054.56641,-49.07733,216.0043,1044.33862
14,0.108,-92.97298,26.45227,1101.51831,-38.33265,-134.56845,1054.56641,-49.2782,216.0556,1044.47546
15,0.117,-92.97298,26.45227,1101.51831,-38.27897,-134.81453,1054.89783,-49.43829,216.10556,1044.4408
16,0.125,-92.97298,26.45227,1101.51831,-38.60099,-134.44417,1054.96729,-49.61439,216.32382,1044.42957
17,0.133,-93.16843,26.04883,1101.56824,-38.75142,-134.15607,1055.41687,-49.86463,215.94646,1044.18701
18,0.142,-93.28069,26.19719,1101.38159,-39.29945,-134.34225,1054.80176,-50.27205,215.6469,1044.44421
19,0.15,-93.42681,25.98156,1101.50598,-39.52758,-133.89146,1055.47693,-50.53262,215.96608,1045.01099
20,0.158,-93.70103,25.97263,1101.58264,-39.52758,-133.89146,1055.47693,-50.31405,216.17181,1045.01538
21,0.167,-93.75503,25.909,1101.17664,-39.95257,-133.89833,1055.82336,-50.89937,216.48691,1045.09351
22,0.175,-93.75503,25.909,1101.17664,-39.65995,-133.58954,1055.96228,-50.68861,216.29424,1045.0835
23,0.183,-93.88358,25.80636,1101.07068,-39.8204,-133.68484,1055.87512,-51.22141,215.63992,1044.60486
24,0.192,-93.88358,25.80636,1101.07068,-39.71906,-133.69106,1056.07385,-51.28842,215.42969,1044.75146
25,0.2,-93.88358,25.80636,1101.07068,-39.93502,-133.61108,1056.52612,-51.45869,215.40646,1044.39905
26,0.208,-93.97109,25.57181,1101.1394,-40.2608,-133.65715,1056.75208,-51.59703,215.23677,1044.52673
27,0.217,-93.94516,25.3034,1100.94189,-40.05495,-133.48064,1056.67822,-51.53057,215.29994,1044.45422
28,0.225,-93.97109,25.57181,1101.1394,-40.05495,-133.48064,1056.67822,-51.68864,215.1763,1044.53345
29,0.233,-93.97109,25.57181,1101.1394,-40.14383,-133.60703,1056.77222,-52.12078,214.62003,1044.72559
30,0.242,-93.97109,25.57181,1101.1394,-40.14383,-133.60703,1056.77222,-52.12078,214.62003,1044.72559
31,0.25,-93.82208,25.60859,1101.33264,-39.93076,-133.51613,1056.98145,-52.46727,214.68948,1044.74365
32,0.258,-93.82113,25.29598,1101.11218,-39.89,-133.63322,1057.2865,-52.46727,214.68948,1044.74365
33,0.267,-93.80486,25.48713,1101.73193,-39.46255,-133.84932,1057.46985,-52.43976,214.75569,1044.87573
34,0.275,-93.85888,25.42339,1101.32593,-39.85544,-133.75963,1057.6377,-52.34313,214.79659,1044.91321
35,0.283,-94.10313,25.00307,1101.30371,-39.85544,-133.75963,1057.6377,-52.44059,214.9229,1045.06201
36,0.292,-94.13322,25.41491,1101.40283,-39.8392,-133.89261,1057.78845,-52.44059,214.9229,1045.06201
37,0.3,-94.58376,24.45138,1101.5564,-39.77557,-133.83846,1058.04395,-52.44059,214.9229,1045.06201
38,0.308,-94.60552,24.53609,1101.13342,-39.64376,-133.72063,1058.09753,-52.41128,214.96664,1044.91589
39,0.317,-94.82803,24.68953,1101.31409,-39.64756,-133.56386,1058.36414,-52.22781,215.13663,1044.90991
40,0.325,-95.12447,24.93964,1101.31763,-39.88162,-133.4424,1058.57617,-51.96109,215.38406,1044.90125
41,0.333,-95.12447,24.93964,1101.31763,-39.88162,-133.4424,1058.57617,-51.78841,215.54564,1044.89941
42,0.342,-95.12447,24.93964,1101.31763,-39.88162,-133.4424,1058.57617,-51.78841,215.54564,1044.89941
43,0.35,-95.43558,25.34797,1101.28857,-40.06284,-133.37537,1058.71204,-51.51718,215.79977,1044.89661
44,0.358,-95.43558,25.34797,1101.28857,-40.26878,-133.28645,1058.81946,-51.51718,215.79977,1044.89661
45,0.367,-95.43558,25.34797,1101.28857,-40.83191,-132.89334,1058.80188,-51.35065,215.95657,1044.89673
46,0.375,-95.67558,25.30344,1101.19409,-40.84528,-132.55228,1058.94714,-51.33896,216.03508,1045.11719
47,0.383,-95.67558,25.30344,1101.19409,-40.92682,-132.62184,1059.08984,-52.70473,214.8336,1045.11804
48,0.392,-95.98801,25.57751,1101.16028,-41.07805,-132.04247,1059.34473,-53.12758,214.92801,1045.06738
49,0.4,-95.98801,25.57751,1101.16028,-41.14961,-131.57024,1059.69885,-53.33561,215.20302,1045.36316
50,0.408,-95.98801,25.57751,1101.16028,-41.15236,-131.41245,1059.73901,-53.73859,215.12584,1045.32483
51,0.417,-95.98801,25.57751,1101.16028,-41.433,-131.18364,1059.98218,-53.51877,214.99576,1045.19006
52,0.425,-95.98801,25.57751,1101.16028,-41.33778,-131.30342,1059.854,-53.73859,215.12584,1045.32483
53,0.433,-95.98801,25.57751,1101.16028,-41.59067,-130.71259,1060.1344,-53.94606,215.37772,1045.46875
54,0.442,-96.25623,25.76504,1101.29773,-41.21728,-130.5352,1060.24658,-53.84764,215.81142,1045.31897
55,0.45,-96.25623,25.76504,1101.29773,-41.27239,-130.27919,1060.32983,-53.84764,215.81142,1045.31897
56,0.458,-96.25623,25.76504,1101.29773,-41.05996,-130.3774,1060.2428,-53.95588,215.13895,1045.32483
57,0.467,-95.98801,25.57751,1101.16028,-41.06167,-130.28748,1060.46619,-53.95588,215.13895,1045.32483
58,0.475,-96.19252,26.03113,1101.49927,-41.06167,-130.28748,1060.46619,-53.95215,216.1911,1045.47266
59,0.483,-96.19252,26.03113,1101.49927,-41.27409,-130.18925,1060.55322,-53.95215,216.1911,1045.47266
60,0.492,-96.19252,26.03113,1101.49927,-41.2336,-130.20619,1060.69812,-53.95215,216.1911,1045.47266
61,0.5,-96.19252,26.03113,1101.49927,-41.2336,-130.20619,1060.69812,-54.04517,216.37193,1045.35327
