Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,286.55435,75.92231,91.56362
2,0.008,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,286.55435,75.92231,91.56362
3,0.017,378.55801,170.52084,238.30461,241.0069,178.61732,81.87159,286.55435,75.92231,91.56362
4,0.025,378.55801,170.52084,238.30461,240.92477,178.42662,81.67996,286.89063,75.82964,91.55772
5,0.033,378.55801,170.52084,238.30461,240.92477,178.42662,81.67996,286.89063,75.82964,91.55772
6,0.042,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,286.68607,75.82393,91.42273
7,0.05,378.55801,170.52084,238.30461,241.0069,178.61732,81.87159,286.89063,75.82964,91.55772
8,0.058,378.55801,170.52084,238.30461,240.89322,178.63153,81.70613,285.84918,75.8728,91.39864
9,0.067,378.55801,170.52084,238.30461,240.89322,178.63153,81.70613,286.758,75.62602,91.5715
10,0.075,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,287.14706,75.87082,91.60668
11,0.083,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,286.59879,75.91762,91.61275
12,0.092,378.55801,170.52084,238.30461,240.89322,178.63153,81.70613,286.55435,75.92231,91.56362
13,0.1,378.55801,170.52084,238.30461,240.89322,178.63153,81.70613,286.42111,75.63501,91.49725
14,0.108,378.64984,170.62338,238.26239,240.89322,178.63153,81.70613,286.55283,75.53663,91.35635
15,0.117,378.55801,170.52084,238.30461,241.0069,178.61732,81.87159,286.89063,75.82964,91.55772
16,0.125,378.55801,170.52084,238.30461,240.97533,178.82224,81.89775,286.89063,75.82964,91.55772
17,0.133,378.55801,170.52084,238.30461,241.03188,178.39435,81.71844,286.75735,75.54233,91.49133
18,0.142,377.3063,171.71388,238.138,240.92477,178.42662,81.67996,286.93619,75.44628,91.46909
19,0.15,377.01047,171.71971,238.25063,240.89322,178.63153,81.70613,286.75735,75.54233,91.49133
20,0.158,377.21817,171.76842,238.08492,240.97533,178.82224,81.89775,286.95679,76.12203,91.41707
21,0.167,377.39307,171.7973,238.08928,241.0069,178.61732,81.87159,286.55435,75.92231,91.56362
22,0.175,377.39307,171.7973,238.08928,240.89322,178.63153,81.70613,286.29703,75.73405,91.46938
23,0.183,377.28662,171.83821,238.20378,240.91573,178.32491,81.86095,286.30457,75.19772,91.6564
24,0.192,377.39307,171.7973,238.08928,241.01587,178.53783,82.14574,286.64075,75.10503,91.6505
25,0.2,378.70239,170.58708,238.29869,241.01587,178.53783,82.14574,286.75735,75.54233,91.49133
26,0.208,377.01047,171.71971,238.25063,241.12296,178.50555,82.18423,287.06946,75.73361,91.53548
27,0.217,377.01047,171.71971,238.25063,241.0069,178.61732,81.87159,286.89063,75.82964,91.55772
28,0.225,377.01047,171.71971,238.25063,241.0069,178.61732,81.87159,286.75735,75.54233,91.49133
29,0.233,377.01047,171.71971,238.25063,241.0069,178.61732,81.87159,286.57327,75.60714,91.56174
30,0.242,378.55801,170.52084,238.30461,241.01587,178.53783,82.14574,286.56131,76.03449,91.66631
31,0.25,377.01047,171.71971,238.25063,240.72365,178.72697,81.96317,286.30457,75.19772,91.6564
32,0.258,378.55801,170.52084,238.30461,241.01587,178.53783,82.14574,286.30457,75.19772,91.6564
33,0.267,378.55801,170.52084,238.30461,241.01587,178.53783,82.14574,286.3378,75.30008,91.64487
34,0.275,378.55801,170.52084,238.30461,241.01587,178.53783,82.14574,286.55435,75.92231,91.56362
35,0.283,378.55801,170.52084,238.30461,240.98431,178.74272,82.17191,285.98239,76.16007,91.465
36,0.292,378.52475,170.73737,238.36903,240.98431,178.74272,82.17191,286.55435,75.92231,91.56362
37,0.3,378.58707,170.84535,238.48495,240.98431,178.74272,82.17191,286.1853,75.78004,91.39275
38,0.308,378.33615,170.72978,238.31552,240.98431,178.74272,82.17191,286.3378,75.30008,91.64487
39,0.317,378.3985,170.83778,238.43144,240.98431,178.74272,82.17191,286.18506,75.82505,91.69857
40,0.325,378.38245,170.97583,238.49947,240.98431,178.74272,82.17191,286.55435,75.92231,91.56362
41,0.333,378.57101,170.9834,238.55296,240.98431,178.74272,82.17191,286.25143,76.11742,91.55798
