Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,678.74133,172.34503,1485.11292,697.60803,122.15755,1489.50928,723.38995,92.20584,1484.38123,757.07245,66.14879,1496.76135,763.16962,149.31543,1465.17029,805.18085,149.43126,1459.61633,853.30023,157.56673,1447.05579
2,0.008,678.66931,172.59273,1484.97864,697.60803,122.15755,1489.50928,723.38995,92.20584,1484.38123,756.80859,66.12931,1496.83362,762.97345,149.64876,1465.23535,805.11444,150.66267,1460.24707,854.27283,157.15527,1446.86511
3,0.017,678.67126,172.84261,1484.87964,697.60803,122.15755,1489.50928,723.38995,92.20584,1484.38123,754.43085,65.5302,1496.71057,759.52258,152.10411,1466.09131,804.78473,150.66663,1460.72766,854.96271,157.93356,1447.09326
4,0.025,678.82617,173.36191,1484.6886,698.03094,121.07804,1489.1582,723.38995,92.20584,1484.38123,754.43085,65.5302,1496.71057,759.46222,152.28925,1465.93628,805.30078,150.80063,1460.34033,854.75348,158.69444,1446.71179
5,0.033,678.7334,173.54715,1484.45691,698.05353,121.51584,1488.75964,723.38995,92.20584,1484.38123,755.17542,65.66305,1496.66736,759.46027,152.46533,1465.77271,804.87372,150.67885,1459.64392,855.00702,158.46948,1446.5957
6,0.042,678.84442,173.50485,1484.07056,698.05353,121.51584,1488.75964,723.36737,92.14268,1484.23657,755.3468,65.65743,1497.05261,759.67975,152.40901,1465.62219,805.06512,150.68195,1459.42407,855.29736,158.20535,1446.42371
7,0.05,679.16742,173.80008,1483.64832,698.25214,121.3339,1488.51843,723.63037,91.79068,1483.40186,755.55078,65.69344,1496.91052,760.00714,152.22893,1465.32495,805.06512,150.68195,1459.42407,855.41064,158.11359,1445.80383
8,0.058,679.15686,174.10583,1483.43323,698.25214,121.3339,1488.51843,723.82971,92.55018,1483.18518,755.55078,65.69344,1496.91052,760.13818,152.4673,1465.1377,804.94763,151.1946,1459.33911,855.41064,158.11359,1445.80383
9,0.067,679.58319,174.02068,1483.30273,698.25214,121.3339,1488.51843,723.82971,92.55018,1483.18518,755.76947,65.95861,1496.76672,760.00238,152.45454,1465.00562,805.44739,151.51244,1459.125,855.41064,158.11359,1445.80383
10,0.075,679.43323,173.87373,1482.53284,697.21442,123.28349,1487.9873,724.55737,94.06847,1482.03857,758.01709,65.58992,1496.26147,763.23474,150.38039,1464.48657,805.6369,150.66742,1458.23889,855.60095,158.30289,1445.38342
11,0.083,679.56885,173.72931,1482.24731,698.15948,124.25999,1487.34912,724.98212,93.91815,1481.57214,755.77386,65.80131,1496.49182,759.40546,152.73009,1464.51257,805.89087,150.99113,1457.81982,855.50342,158.10208,1444.95227
12,0.092,679.77991,173.80763,1482.0675,698.22467,124.25314,1487.14771,725.00165,93.7401,1481.24658,757.67084,65.5604,1495.96997,763.17316,149.5649,1462.89209,805.31708,151.31798,1457.38757,855.14215,157.50771,1444.36816
13,0.1,680.10901,173.14252,1481.95483,697.20862,123.7505,1486.99304,724.17078,92.20173,1481.74536,758.41907,65.48404,1495.52563,763.17316,149.5649,1462.89209,804.8985,151.22182,1456.50586,855.08911,157.604,1444.10522
14,0.108,680.10901,173.14252,1481.95483,696.87891,123.08625,1486.57227,723.69696,91.84962,1481.54785,758.23523,65.54404,1495.15198,763.19342,149.42422,1462.28381,805.27002,151.31728,1456.03394,854.89337,157.92627,1443.67749
15,0.117,680.26428,173.07333,1481.79138,696.87891,123.08625,1486.57227,723.69696,91.84962,1481.54785,758.43353,65.47958,1494.9375,763.25439,149.70428,1461.43201,805.16394,151.37587,1455.87012,854.73309,157.91805,1443.37915
16,0.125,680.04321,173.29695,1481.05322,697.86096,124.66594,1486.63599,724.44818,93.40369,1480.39685,756.96399,66.36068,1495.20508,763.16663,149.57784,1461.08057,805.25568,151.52925,1455.32092,854.67419,157.02412,1443.20837
17,0.133,680.01575,173.20258,1481.20142,696.81836,122.4673,1485.8606,723.86011,92.19748,1480.63586,756.89667,66.02278,1494.55249,763.16663,149.57784,1461.08057,805.09973,151.7382,1454.77393,855.14587,156.38312,1442.68225
18,0.142,679.94055,173.11041,1480.89563,696.71631,122.31852,1485.328,723.98297,92.18446,1480.26099,755.29236,66.38026,1495.19019,760.40356,151.39948,1461.46741,805.09973,151.7382,1454.77393,855.14539,156.35162,1442.32422
19,0.15,679.96606,173.06551,1480.49402,696.69312,122.21499,1485.19885,723.49048,93.06023,1479.75269,757.48401,65.62334,1494.03503,763.84937,148.94327,1460.65576,805.09973,151.7382,1454.77393,855.47577,155.96266,1441.94897
