Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,200.79289,-215.48538,1414.62512,383.24057,-233.4456,1398.05396,393.95911,-191.88318,1323.93311
2,0.008,200.82805,-215.37646,1414.74304,382.91812,-232.51527,1398.09253,393.09955,-191.92099,1323.91748
3,0.017,200.82805,-215.37646,1414.74304,383.07291,-231.97963,1398.36914,393.05045,-191.52377,1323.81689
4,0.025,200.46854,-214.69072,1415.42676,382.62662,-231.96985,1398.58301,392.35153,-191.19476,1323.78784
5,0.033,200.3143,-214.619,1415.53003,382.63062,-231.81693,1398.29272,392.35153,-191.19476,1323.78784
6,0.042,200.33281,-214.50525,1415.66077,382.60287,-231.8851,1398.25232,392.00333,-190.99538,1323.34363
7,0.05,200.35555,-214.26181,1415.67761,382.63062,-231.81693,1398.29272,392.00333,-190.99538,1323.34363
8,0.058,200.35555,-214.26181,1415.67761,382.41324,-231.7444,1398.44324,391.34665,-190.91748,1323.2782
9,0.067,200.13066,-213.90523,1415.68262,381.81985,-232.12715,1398.19617,391.06076,-190.77203,1323.2876
10,0.075,200.13066,-213.90523,1415.68262,381.87256,-231.75291,1398.23096,390.94229,-190.83192,1323.34546
11,0.083,199.98524,-213.63307,1415.80017,381.34351,-231.39362,1398.24304,390.8255,-190.61494,1323.37842
12,0.092,199.81155,-213.52328,1416.00708,381.25885,-231.5415,1398.20715,390.60303,-190.64569,1323.27087
13,0.1,199.27911,-213.33984,1416.0542,381.05258,-231.48886,1398.27991,390.51349,-190.642,1323.32092
14,0.108,199.08,-212.6174,1415.97888,380.88757,-231.53656,1397.96594,390.33264,-190.44003,1323.19238
15,0.117,198.5527,-212.49866,1415.98438,380.17139,-231.08661,1397.6759,389.98721,-189.45203,1322.84619
16,0.125,198.46692,-211.99818,1415.9469,379.94507,-231.57033,1397.31726,389.84741,-189.28278,1322.81299
17,0.133,198.32671,-211.87967,1415.91663,379.92172,-231.02051,1397.15503,389.5174,-189.3477,1322.80945
18,0.142,198.12933,-211.02507,1415.80212,380.155,-230.84904,1396.78381,389.22363,-189.32872,1322.71484
19,0.15,198.00679,-211.20493,1415.80481,380.13959,-230.65428,1396.94592,389.31598,-189.13814,1322.64746
20,0.158,197.97195,-211.07791,1415.71545,380.09787,-230.69659,1396.56128,388.96643,-188.94214,1322.57007
21,0.167,198.09451,-210.89804,1415.71265,380.09787,-230.69659,1396.56128,388.73145,-188.81354,1322.57141
22,0.175,198.09451,-210.89804,1415.71265,379.91977,-230.4646,1396.57166,388.73526,-188.30055,1322.52881
23,0.183,198.09451,-210.89804,1415.71265,380.03644,-230.69296,1396.40808,388.56693,-188.43123,1322.323
24,0.192,198.09451,-210.89804,1415.71265,379.91977,-230.4646,1396.57166,388.65079,-188.20734,1322.37097
25,0.2,198.13576,-210.74919,1415.44739,379.91977,-230.4646,1396.57166,388.54965,-187.94191,1322.38708
26,0.208,197.95428,-210.77956,1415.6825,379.86447,-230.49594,1396.35498,388.81421,-188.58432,1322.13782
27,0.217,197.99553,-210.63068,1415.41711,379.86447,-230.49594,1396.35498,388.70166,-188.29677,1322.16162
28,0.225,197.99553,-210.63068,1415.41711,379.86447,-230.49594,1396.35498,388.70166,-188.29677,1322.16162
