Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,159.61716,-179.29852,671.63916,228.50166,-166.19408,524.33087,146.6651,-178.9931,481.94916,214.5137,-100.53958,451.34311
2,0.008,157.93076,-179.24739,671.74646,228.31313,-166.17996,524.26019,146.33244,-178.21439,481.6044,215.09816,-100.30912,451.18207
3,0.017,157.60721,-178.82718,671.73291,228.63664,-166.75021,524.42493,146.28604,-177.9848,481.72778,215.09816,-100.30912,451.18207
4,0.025,157.27756,-178.6942,671.78284,228.48149,-166.84314,524.55127,145.74689,-177.84128,481.84894,215.94373,-100.00897,451.47705
5,0.033,156.82094,-178.40479,671.71155,228.1799,-166.75102,524.29773,145.74689,-177.84128,481.84894,215.94373,-100.00897,451.47705
6,0.042,156.50986,-178.14198,671.86664,227.90474,-166.99368,524.29755,145.52982,-177.5672,481.81314,215.09816,-100.30912,451.18207
7,0.05,156.43573,-177.78305,671.53442,227.81686,-166.73132,524.349,145.62056,-177.36708,481.89066,215.61395,-100.87971,451.21533
8,0.058,156.32616,-177.73357,671.61951,227.77159,-167.06062,524.39972,145.62056,-177.36708,481.89066,215.61395,-100.87971,451.21533
9,0.067,156.25328,-177.27931,671.45618,227.60294,-166.81815,524.41681,145.24585,-176.73721,481.55591,215.61395,-100.87971,451.21533
10,0.075,156.36288,-177.32881,671.37109,227.57866,-167.15285,524.49854,145.24585,-176.73721,481.55591,215.61395,-100.87971,451.21533
11,0.083,156.36288,-177.32881,671.37109,227.30641,-166.71838,524.36017,145.24585,-176.73721,481.55591,215.61395,-100.87971,451.21533
12,0.092,156.51221,-177.27473,670.88068,227.64832,-166.48882,524.36609,145.59396,-176.87743,481.71158,215.61395,-100.87971,451.21533
13,0.1,156.8766,-177.62927,670.86224,227.64832,-166.48882,524.36609,145.59396,-176.87743,481.71158,215.61395,-100.87971,451.21533
14,0.108,157.0237,-177.58043,670.93365,227.81989,-166.235,524.29016,145.59396,-176.87743,481.71158,215.61395,-100.87971,451.21533
15,0.117,157.77499,-177.44366,671.06689,227.81989,-166.235,524.29016,145.71539,-176.77356,481.58878,215.09816,-100.30912,451.18207
16,0.125,158.15341,-177.79947,671.1181,228.15691,-166.00319,523.84265,145.74197,-177.26324,481.76785,215.28802,-99.75159,450.63309
17,0.133,158.15341,-177.79947,671.1181,228.24019,-166.04245,523.78796,145.95905,-177.53734,481.80365,216.27693,-99.39847,450.94165
18,0.142,158.88362,-177.18021,670.98907,228.67818,-165.92606,523.92145,146.49831,-177.68082,481.6825,215.79965,-98.94735,450.65192
19,0.15,159.30746,-177.2216,670.96399,228.78357,-165.93941,523.83722,146.65181,-177.52438,481.72064,215.79965,-98.94735,450.65192
20,0.158,159.55405,-177.35226,670.90967,228.88895,-165.95282,523.75299,146.56097,-177.72455,481.64313,215.79965,-98.94735,450.65192
21,0.167,159.95049,-177.68526,670.97748,229.2171,-164.59064,523.63013,147.1001,-177.86838,481.52194,215.79965,-98.94735,450.65192
22,0.175,160.38469,-177.83891,670.84167,229.36612,-164.61166,523.58594,147.39317,-178.28778,481.51077,215.79965,-98.94735,450.65192
23,0.183,160.71989,-177.99666,670.86609,229.44366,-164.48483,523.35297,147.39317,-178.28778,481.51077,215.79965,-98.94735,450.65192
24,0.192,160.75084,-178.11482,670.77325,229.82399,-164.25781,523.11908,147.39317,-178.28778,481.51077,214.81038,-99.3004,450.34323
25,0.2,160.66193,-178.40337,670.63586,230.492,-164.27348,523.27545,147.36043,-178.46429,481.25977,214.81038,-99.3004,450.34323
26,0.208,161.14743,-178.63821,670.47601,230.64812,-164.06546,523.28644,147.79413,-179.19345,481.64792,214.81038,-99.3004,450.34323
27,0.217,161.66986,-179.11017,670.82623,230.78238,-164.29286,523.42883,147.7019,-179.30614,481.43689,214.81038,-99.3004,450.34323
28,0.225,161.75449,-179.53693,670.92639,230.66069,-164.63899,523.45715,148.24709,-179.54384,481.38666,214.22586,-99.53065,450.50418
29,0.233,161.86771,-179.88957,670.99011,230.69495,-165.01511,523.63953,148.25774,-180.80974,481.14783,214.11911,-100.21232,450.95508
30,0.242,161.77805,-180.27985,671.10248,230.77426,-165.73387,523.60254,149.13742,-180.98009,481.05942,214.11911,-100.21232,450.95508
31,0.25,161.74042,-180.43927,671.05829,231.59464,-166.32036,523.63226,149.22678,-181.55545,481.401,215.02968,-101.1102,451.37634
32,0.258,161.79201,-180.61264,671.17487,231.87184,-167.66891,522.9834,149.21556,-181.79434,481.24692,215.11115,-101.48809,451.3808
33,0.267,161.53529,-181.47914,671.16248,232.2341,-168.03719,522.94855,149.21556,-181.79434,481.24692,215.36386,-101.71075,451.1907
34,0.275,161.84383,-181.96721,671.32513,232.88329,-168.89568,523.32343,149.55905,-182.2372,481.16867,215.87982,-102.28123,451.22391
35,0.283,161.8152,-182.37788,671.41467,232.99301,-169.30205,523.64948,150.35757,-184.27831,481.62918,215.9153,-102.86907,451.06912
36,0.292,162.32092,-182.7753,671.64227,233.08841,-170.72212,524.05457,150.87035,-184.53496,481.55069,216.24025,-103.3054,450.83105
37,0.3,162.42033,-183.47722,671.72601,233.05855,-170.95235,524.02155,151.56537,-185.4306,482.06418,218.47589,-104.6587,451.42551
38,0.308,162.58553,-183.57393,671.8006,233.28967,-171.40007,524.03882,152.19283,-186.07632,481.85583,219.95477,-105.85683,451.39688
39,0.317,162.62016,-183.72002,671.74554,233.95061,-172.1915,523.88745,152.07031,-186.72672,482.07318,220.78149,-106.34913,451.4975
40,0.325,163.4761,-184.95729,672.25769,234.6449,-172.58549,523.61548,152.59285,-187.45175,482.18225,221.29634,-106.91878,451.53043
41,0.333,163.42975,-185.23994,672.42529,234.99146,-173.68102,523.77936,153.04501,-187.33913,482.13217,221.29634,-106.91878,451.53043
42,0.342,163.47319,-185.83788,672.43176,235.50232,-173.66447,524.57227,152.95372,-187.53902,482.05447,222.3634,-106.99647,450.62537
43,0.35,163.57545,-185.9702,672.71832,235.57225,-173.87743,524.50549,152.85596,-188.01576,482.35904,222.09026,-107.94218,450.44305
44,0.358,164.03934,-186.46103,672.94434,235.76698,-174.68274,524.72058,153.66617,-189.06606,482.45682,221.69748,-108.39912,450.41821
45,0.367,164.33083,-187.04251,673.28363,236.45308,-174.86739,524.77673,154.75691,-190.56378,482.81726,221.69748,-108.39912,450.41821
46,0.375,164.68808,-188.17157,673.44525,236.96436,-175.49474,524.53973,155.03854,-192.35069,483.03394,221.52045,-109.72137,450.57077
47,0.383,164.87024,-188.4825,673.7077,238.20039,-176.31485,524.66809,155.93343,-192.93622,483.04459,223.48656,-111.68517,450.62885
48,0.392,165.10042,-189.06094,674.02515,238.45738,-177.90279,524.47571,155.85797,-192.97902,483.37161,224.26604,-111.63831,451.62515
49,0.4,165.901,-190.13248,674.3905,239.13298,-178.85683,525.0968,156.22362,-193.69737,483.41437,225.80737,-112.57706,451.97968
50,0.408,166.62935,-190.85577,674.36816,239.72322,-179.80913,525.26068,156.93474,-193.96342,483.30667,226.77315,-111.6209,452.1738
51,0.417,167.38715,-191.4304,674.31616,239.99149,-180.29843,525.18823,158.59941,-195.16216,483.12479,226.77315,-111.6209,452.1738
52,0.425,168.50807,-192.04781,674.42712,240.57335,-180.94725,525.16022,158.8456,-195.3517,483.23752,225.3725,-114.5983,452.11627
53,0.433,168.63895,-192.95071,674.70874,241.26622,-180.98639,525.31763,159.37152,-196.47157,483.50253,226.94591,-115.91604,453.24017
54,0.442,169.34785,-193.98489,674.71655,242.59184,-182.34769,525.21149,160.4061,-197.30135,483.97003,227.12296,-116.38436,453.14481
55,0.45,170.37938,-194.92538,675.13654,243.1082,-183.23438,525.43756,160.87103,-198.71854,483.68027,227.76277,-117.13502,452.4465
