Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,649.2149,-169.506,1462.43616,677.58582,-124.41154,1475.23621,713.43707,-94.30202,1473.21509,736.46051,-59.74817,1482.17651,736.00714,-169.4137,1449.53809,782.05188,-180.32912,1434.64868,818.46295,-198.22951,1420.69153
2,0.008,648.5141,-169.20839,1462.19556,678.12952,-124.03762,1475.54492,713.43707,-94.30202,1473.21509,736.43481,-59.53246,1481.69287,736.1366,-168.61913,1448.51904,781.99756,-180.33546,1434.42493,818.29553,-197.47887,1420.63879
3,0.017,648.43835,-169.15672,1462.00562,677.98187,-123.47395,1475.15564,712.71362,-94.18755,1472.92212,735.91669,-59.09397,1481.31799,735.85547,-170.36659,1447.51685,781.73279,-180.29669,1433.96362,818.43964,-197.36389,1420.07251
4,0.025,648.49585,-168.48538,1461.43909,677.4101,-123.47518,1474.995,712.81738,-94.02919,1472.30786,736.02368,-59.06184,1481.2489,735.51331,-171.11647,1448.14758,781.08447,-179.65831,1433.22693,818.94403,-197.30653,1419.4502
5,0.033,648.49585,-168.48538,1461.43909,677.15875,-123.35858,1474.63013,712.79529,-93.62532,1471.94324,735.86481,-58.93171,1481.11816,735.11047,-171.64217,1448.12683,781.20557,-179.44038,1433.12195,819.16107,-197.33044,1419.27063
6,0.042,648.26642,-168.55127,1461.10645,677.12964,-123.47977,1474.51123,713.15924,-93.24543,1471.27393,735.61731,-58.97728,1480.95593,734.76746,-171.86879,1447.12927,780.99066,-179.60074,1432.82397,820.51678,-195.84492,1418.6322
7,0.05,648.70386,-168.12268,1460.73254,677.07727,-122.5783,1473.922,712.99847,-93.15964,1471.08997,735.25861,-57.97584,1480.16736,734.93512,-171.61983,1446.83032,780.91223,-180.01245,1432.50671,819.85632,-194.89537,1418.14429
8,0.058,648.37671,-167.76402,1460.16443,677.09576,-122.55719,1473.22791,712.54852,-92.8315,1471.05249,735.19653,-57.99155,1480.20361,735.53308,-170.96198,1444.4292,781.05042,-179.90038,1432.42175,819.72589,-194.69551,1416.93323
9,0.067,648.37671,-167.76402,1460.16443,676.57776,-122.49338,1472.88818,712.35095,-93.00745,1470.63062,735.02417,-57.96648,1479.91626,735.97192,-169.50117,1444.74109,781.46552,-179.2084,1431.51318,819.59589,-193.62035,1416.80054
10,0.075,648.33826,-167.45734,1459.87756,676.539,-121.64908,1472.35327,712.46942,-92.19038,1470.16138,735.00336,-58.67134,1479.58789,735.39404,-169.19893,1444.20459,779.26044,-178.72408,1431.36328,818.21661,-195.25168,1416.46606
