Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,82.16002,317.77335,547.07739,241.22171,323.05478,542.78986,263.89771,200.86678,536.20074
2,0.008,82.16002,317.77335,547.07739,241.24734,322.96356,542.64008,263.89771,200.86678,536.20074
3,0.017,82.16002,317.77335,547.07739,240.50728,322.35214,542.32727,263.89771,200.86678,536.20074
4,0.025,82.16002,317.77335,547.07739,240.83316,322.67014,542.66541,263.89771,200.86678,536.20074
5,0.033,82.16002,317.77335,547.07739,240.83321,322.67792,542.41748,263.89771,200.86678,536.20074
6,0.042,82.16002,317.77335,547.07739,240.53285,322.24527,542.67334,263.89771,200.86678,536.20074
7,0.05,82.06145,316.55069,546.36731,240.23956,320.44354,542.13483,263.24628,200.94524,536.099
8,0.058,82.16002,317.77335,547.07739,240.53285,322.24527,542.67334,263.24628,200.94524,536.099
9,0.067,82.16002,317.77335,547.07739,240.53285,322.24527,542.67334,263.24628,200.94524,536.099
10,0.075,82.16002,317.77335,547.07739,240.53285,322.24527,542.67334,263.24628,200.94524,536.099
11,0.083,82.16002,317.77335,547.07739,240.83316,322.67014,542.66541,263.24628,200.94524,536.099
12,0.092,82.16002,317.77335,547.07739,240.27922,322.31067,542.62299,263.24628,200.94524,536.099
13,0.1,82.16002,317.77335,547.07739,240.27922,322.31067,542.62299,263.24628,200.94524,536.099
14,0.108,82.16002,317.77335,547.07739,240.50725,322.34436,542.57526,263.24628,200.94524,536.099
15,0.117,82.16002,317.77335,547.07739,240.53285,322.24527,542.67334,263.24628,200.94524,536.099
16,0.125,82.16002,317.77335,547.07739,240.27922,322.31067,542.62299,263.24628,200.94524,536.099
17,0.133,82.16002,317.77335,547.07739,240.27922,322.31067,542.62299,263.24628,200.94524,536.099
18,0.142,82.16002,317.77335,547.07739,240.27924,322.31845,542.375,263.24628,200.94524,536.099
