Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,196.12222,285.33875,61.47831,390.7742,189.49057,40.43373,319.60452,186.39079,92.29144
2,0.008,196.12222,285.33875,61.47831,390.7742,189.49057,40.43373,319.69016,186.19826,92.12229
3,0.017,195.32304,286.02963,62.05814,390.7742,189.49057,40.43373,319.60349,185.71851,91.69187
4,0.025,196.12222,285.33875,61.47831,390.7742,189.49057,40.43373,319.60349,185.71851,91.69187
5,0.033,196.12222,285.33875,61.47831,390.46518,189.42371,40.14352,319.69016,186.19826,92.12229
6,0.042,196.12222,285.33875,61.47831,391.16809,189.55598,40.45698,319.60452,186.39079,92.29144
7,0.05,195.32304,286.02963,62.05814,390.95096,189.16525,39.99318,319.69016,186.19826,92.12229
8,0.058,195.25558,286.51059,62.39838,390.7742,189.49057,40.43373,319.69016,186.19826,92.12229
9,0.067,196.12222,285.33875,61.47831,390.55698,189.09981,39.96988,319.69016,186.19826,92.12229
10,0.075,195.06528,286.46085,62.42863,390.55698,189.09981,39.96988,319.60349,185.71851,91.69187
11,0.083,195.32304,286.02963,62.05814,390.7742,189.49057,40.43373,319.55374,185.28194,91.64775
12,0.092,196.12222,285.33875,61.47831,390.95096,189.16525,39.99318,319.69016,186.19826,92.12229
13,0.1,196.12222,285.33875,61.47831,390.55698,189.09981,39.96988,319.69016,186.19826,92.12229
14,0.108,196.12222,285.33875,61.47831,390.95096,189.16525,39.99318,319.51785,185.91104,91.86105
15,0.117,196.12222,285.33875,61.47831,390.55698,189.09981,39.96988,319.69016,186.19826,92.12229
16,0.125,196.12222,285.33875,61.47831,390.55698,189.09981,39.96988,319.60452,186.39079,92.29144
17,0.133,196.12222,285.33875,61.47831,390.55698,189.09981,39.96988,319.69016,186.19826,92.12229
18,0.142,195.32304,286.02963,62.05814,390.85913,189.48912,40.16679,319.69016,186.19826,92.12229
19,0.15,195.25558,286.51059,62.39838,390.46518,189.42371,40.14352,319.45566,185.50383,91.2483
20,0.158,195.32304,286.02963,62.05814,390.95096,189.16525,39.99318,319.54227,185.98352,91.67876
21,0.167,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.64047,185.76163,92.07817
22,0.175,195.32304,286.02963,62.05814,390.55698,189.09981,39.96988,319.40698,185.73944,91.80382
23,0.183,195.32304,286.02963,62.05814,390.85913,189.48912,40.16679,319.38956,185.101,91.22149
24,0.192,195.32304,286.02963,62.05814,390.85913,189.48912,40.16679,319.32037,185.25983,91.3734
25,0.2,195.32304,286.02963,62.05814,390.95096,189.16525,39.99318,319.49258,185.54686,91.63463
26,0.208,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.4566,186.17609,91.84792
27,0.217,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.45566,185.50383,91.2483
28,0.225,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.4566,186.17609,91.84792
29,0.233,196.12222,285.33875,61.47831,390.46518,189.42371,40.14352,319.4566,186.17609,91.84792
30,0.242,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.37006,185.6964,91.4175
31,0.25,195.32304,286.02963,62.05814,390.46518,189.42371,40.14352,319.54227,185.98352,91.67876
