Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.425,176.4341,67.08471
2,0.008,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
3,0.017,37.41328,178.64255,41.52768,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
4,0.025,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.13838,176.78143,67.2599
5,0.033,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
6,0.042,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
7,0.05,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.13838,176.78143,67.2599
8,0.058,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
9,0.067,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
10,0.075,37.52017,178.81157,41.37146,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
11,0.083,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
12,0.092,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.13838,176.78143,67.2599
13,0.1,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.13838,176.78143,67.2599
14,0.108,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
15,0.117,37.52017,178.81157,41.37146,235.77155,218.7802,42.12024,178.48886,176.71019,67.19171
16,0.125,37.52017,178.81157,41.37146,235.2543,219.10349,42.16542,178.48886,176.71019,67.19171
17,0.133,37.52017,178.81157,41.37146,235.5257,218.83797,42.10896,178.13838,176.78143,67.2599
18,0.142,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
19,0.15,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
20,0.158,37.52017,178.81157,41.37146,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
21,0.167,37.48242,178.70114,40.90083,235.61197,218.94923,42.2457,178.425,176.4341,67.08471
22,0.175,37.48242,178.70114,40.90083,235.66521,218.99471,42.14353,178.48886,176.71019,67.19171
23,0.183,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
24,0.192,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.425,176.4341,67.08471
25,0.2,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.13838,176.78143,67.2599
26,0.208,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.57266,176.55952,67.0213
27,0.217,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.58231,177.36308,67.00993
28,0.225,37.48242,178.70114,40.90083,235.77155,218.7802,42.12024,178.48886,176.71019,67.19171
29,0.233,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.59845,176.88145,67.01682
30,0.242,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.03578,176.56734,67.10963
31,0.25,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.38626,176.49611,67.04147
32,0.258,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.425,176.4341,67.08471
33,0.267,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.07454,176.50533,67.15289
34,0.275,37.48242,178.70114,40.90083,235.61197,218.94923,42.2457,178.38626,176.49611,67.04147
35,0.283,37.48242,178.70114,40.90083,235.61197,218.94923,42.2457,178.49498,176.67271,66.90721
36,0.292,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.3224,176.22008,66.93446
37,0.3,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.43112,176.39664,66.80021
38,0.308,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.48097,177.11794,66.8557
39,0.317,37.37549,178.53215,41.05708,235.5257,218.83797,42.10896,178.03578,176.56734,67.10963
40,0.325,37.48242,178.70114,40.90083,235.66521,218.99471,42.14353,178.64264,176.79813,66.8438
41,0.333,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.53392,176.62154,66.97806
42,0.342,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.59845,176.88145,67.01682
43,0.35,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.48097,177.11794,66.8557
44,0.358,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.03578,176.56734,67.10963
45,0.367,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.38626,176.49611,67.04147
46,0.375,37.48242,178.70114,40.90083,235.15225,219.1349,42.32296,178.38626,176.49611,67.04147
47,0.383,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.03578,176.56734,67.10963
48,0.392,37.37549,178.53215,41.05708,235.77155,218.7802,42.12024,178.38626,176.49611,67.04147
49,0.4,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.53392,176.62154,66.97806
50,0.408,37.37549,178.53215,41.05708,235.77155,218.7802,42.12024,178.38626,176.49611,67.04147
51,0.417,37.37549,178.53215,41.05708,235.5257,218.83797,42.10896,178.18343,176.69276,67.04625
52,0.425,37.48242,178.70114,40.90083,235.31856,218.97108,42.20206,178.03578,176.56734,67.10963
53,0.433,37.48242,178.70114,40.90083,235.36613,219.007,42.23442,178.38626,176.49611,67.04147
54,0.442,37.37549,178.53215,41.05708,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
55,0.45,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.48097,177.11794,66.8557
56,0.458,37.37549,178.53215,41.05708,235.5257,218.83797,42.10896,178.13838,176.78143,67.2599
57,0.467,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.38626,176.49611,67.04147
58,0.475,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.03578,176.56734,67.10963
59,0.483,37.37549,178.53215,41.05708,235.5257,218.83797,42.10896,178.38626,176.49611,67.04147
60,0.492,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
61,0.5,37.48242,178.70114,40.90083,235.5257,218.83797,42.10896,178.13838,176.78143,67.2599
62,0.508,37.37549,178.53215,41.05708,235.61197,218.94923,42.2457,178.48886,176.71019,67.19171
63,0.517,37.37549,178.53215,41.05708,235.36613,219.007,42.23442,178.07454,176.50533,67.15289
64,0.525,37.41328,178.64255,41.52768,235.36613,219.007,42.23442,178.48097,177.11794,66.8557
65,0.533,37.41328,178.64255,41.52768,235.5257,218.83797,42.10896,178.03578,176.56734,67.10963
66,0.542,37.41328,178.64255,41.52768,235.5257,218.83797,42.10896,178.425,176.4341,67.08471
67,0.55,37.41328,178.64255,41.52768,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
68,0.558,37.41328,178.64255,41.52768,235.61197,218.94923,42.2457,178.48886,176.71019,67.19171
69,0.567,37.52017,178.81157,41.37146,235.5257,218.83797,42.10896,178.48886,176.71019,67.19171
70,0.575,37.52017,178.81157,41.37146,235.36613,219.007,42.23442,178.48886,176.71019,67.19171
71,0.583,37.5155,178.78894,41.69245,235.5257,218.83797,42.10896,178.58231,177.36308,67.00993
72,0.592,37.41328,178.64255,41.52768,235.5257,218.83797,42.10896,178.22218,176.63075,67.0895
