Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,43.82515,-66.05036,43.98141,244.28835,-128.52232,40.52888,197.37187,-85.70765,64.39353
2,0.008,44.64209,-66.48119,44.24154,244.04662,-128.45656,40.62144,197.37187,-85.70765,64.39353
3,0.017,44.44717,-66.52388,43.93867,244.65344,-128.14084,40.43439,197.37187,-85.70765,64.39353
4,0.025,43.7229,-66.6713,44.27379,244.82669,-128.40582,40.61814,197.48637,-85.84393,64.28264
5,0.033,44.62133,-66.02538,43.82663,244.82669,-128.40582,40.61814,197.44318,-85.71378,64.29964
6,0.042,43.80801,-66.14632,44.00075,244.65344,-128.14084,40.43439,197.62354,-85.69044,64.28777
7,0.05,44.72736,-65.95605,43.96838,244.65344,-128.14084,40.43439,197.55377,-85.55527,64.3857
8,0.058,44.72736,-65.95605,43.96838,244.65344,-128.14084,40.43439,197.44318,-85.71378,64.29964
9,0.067,43.74002,-66.57535,44.25447,244.70685,-128.22656,40.56534,197.44318,-85.71378,64.29964
10,0.075,43.82893,-66.60199,44.41555,244.60527,-128.33284,40.69252,197.44318,-85.71378,64.29964
11,0.083,43.63402,-66.64466,44.11271,244.65344,-128.14084,40.43439,197.44318,-85.71378,64.29964
12,0.092,43.63402,-66.64466,44.11271,244.82669,-128.40582,40.61814,197.44318,-85.71378,64.29964
13,0.1,44.53247,-65.99875,43.66552,244.92827,-128.29955,40.49096,197.62354,-85.69044,64.28777
14,0.108,44.53247,-65.99875,43.66552,244.70685,-128.22656,40.56534,197.44318,-85.71378,64.29964
15,0.117,44.53247,-65.99875,43.66552,244.28835,-128.52232,40.52888,197.37187,-85.70765,64.39353
16,0.125,43.71915,-66.11968,43.83966,244.28835,-128.52232,40.52888,197.37187,-85.70765,64.39353
17,0.133,44.60382,-66.31909,44.05983,244.04662,-128.45656,40.62144,197.37187,-85.70765,64.39353
18,0.142,43.63402,-66.64466,44.11271,244.92827,-128.29955,40.49096,197.37187,-85.70765,64.39353
19,0.15,43.71915,-66.11968,43.83966,244.92827,-128.29955,40.49096,197.37187,-85.70765,64.39353
20,0.158,44.53247,-65.99875,43.66552,244.70685,-128.22656,40.56534,197.44318,-85.71378,64.29964
21,0.167,43.71915,-66.11968,43.83966,244.70685,-128.22656,40.56534,197.44318,-85.71378,64.29964
22,0.175,44.62133,-66.02538,43.82663,244.80769,-128.45222,40.36526,197.44318,-85.71378,64.29964
23,0.183,43.80801,-66.14632,44.00075,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
24,0.192,43.80801,-66.14632,44.00075,244.70685,-128.22656,40.56534,197.44318,-85.71378,64.29964
25,0.2,44.72736,-65.95605,43.96838,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
26,0.208,43.82515,-66.05036,43.98141,244.80769,-128.45222,40.36526,197.44318,-85.71378,64.29964
27,0.217,43.71915,-66.11968,43.83966,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
28,0.225,44.53247,-65.99875,43.66552,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
29,0.233,44.62133,-66.02538,43.82663,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
30,0.242,43.80801,-66.14632,44.00075,244.80769,-128.45222,40.36526,197.44318,-85.71378,64.29964
31,0.25,43.80801,-66.14632,44.00075,244.80769,-128.45222,40.36526,197.44318,-85.71378,64.29964
32,0.258,43.80801,-66.14632,44.00075,244.05341,-128.46489,40.47305,197.44318,-85.71378,64.29964
33,0.267,44.63848,-65.92941,43.80727,244.92827,-128.29955,40.49096,197.44318,-85.71378,64.29964
34,0.275,44.56207,-65.70751,43.25082,244.28835,-128.52232,40.52888,197.55357,-85.83961,64.20199
