Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-333.66382,49.39798,578.43616,3.88861,-154.07097,627.45776,-3.99497,253.105,633.24353
2,0.008,-333.66382,49.39798,578.43616,3.79932,-153.95139,627.48505,-3.99497,253.105,633.24353
3,0.017,-333.66382,49.39798,578.43616,3.97243,-153.72009,627.35657,-3.99497,253.105,633.24353
4,0.025,-334.328,48.71667,578.73022,4.44252,-153.36914,627.28314,-3.99497,253.105,633.24353
5,0.033,-334.328,48.71667,578.73022,4.45458,-153.35214,627.5047,-3.99497,253.105,633.24353
6,0.042,-334.1181,49.04493,578.31348,5.18872,-152.78851,627.23047,-3.99497,253.105,633.24353
7,0.05,-333.77441,49.41923,578.24396,5.01583,-153.01779,627.0661,-3.99497,253.105,633.24353
8,0.058,-334.05579,49.64028,578.00104,5.32746,-152.69241,627.10059,-3.99497,253.105,633.24353
9,0.067,-334.19537,49.63179,577.89966,5.32746,-152.69241,627.10059,-3.99497,253.105,633.24353
10,0.075,-334.53891,49.2575,577.96924,5.5569,-152.60199,627.11749,-3.99497,253.105,633.24353
11,0.083,-334.25766,49.03641,578.21216,5.32746,-152.69241,627.10059,-3.99497,253.105,633.24353
12,0.092,-334.25766,49.03641,578.21216,5.32746,-152.69241,627.10059,-3.99497,253.105,633.24353
13,0.1,-334.19537,49.63179,577.89966,5.73614,-152.77737,627.09937,-3.99497,253.105,633.24353
14,0.108,-334.19537,49.63179,577.89966,5.5569,-152.60199,627.11749,-3.99497,253.105,633.24353
15,0.117,-334.00458,48.97844,577.38086,5.54786,-152.56046,626.8429,-3.99497,253.105,633.24353
16,0.125,-334.00458,48.97844,577.38086,5.54786,-152.56046,626.8429,-3.99497,253.105,633.24353
17,0.133,-334.00458,48.97844,577.38086,5.54786,-152.56046,626.8429,-3.99497,253.105,633.24353
18,0.142,-334.00458,48.97844,577.38086,5.32746,-152.69241,627.10059,-3.99497,253.105,633.24353
19,0.15,-334.00458,48.97844,577.38086,5.5569,-152.60199,627.11749,-3.99497,253.105,633.24353
20,0.158,-333.86459,49.05288,577.05444,5.56895,-152.58501,627.33899,-3.99497,253.105,633.24353
21,0.167,-333.77167,49.60079,577.00714,5.76551,-152.41942,627.47662,-3.99497,253.105,633.24353
22,0.175,-333.54352,49.39388,576.95618,5.20077,-152.77153,627.45197,-3.99497,253.105,633.24353
23,0.183,-333.74103,49.59451,576.43585,4.71535,-152.51654,627.43835,-3.99497,253.105,633.24353
24,0.192,-334.29016,49.46048,576.58508,4.46105,-152.55928,627.48029,-3.99497,253.105,633.24353
25,0.2,-334.48596,49.57642,576.56842,4.94644,-152.81432,627.49384,-3.99497,253.105,633.24353
26,0.208,-333.96921,49.80148,576.48682,4.6798,-152.91508,627.47894,-3.99497,253.105,633.24353
27,0.217,-334.16504,49.91741,576.47015,4.19445,-152.66003,627.46533,-3.99497,253.105,633.24353
28,0.225,-334.16504,49.91741,576.47015,3.85364,-152.47224,627.41315,-3.99497,253.105,633.24353
29,0.233,-334.16504,49.91741,576.47015,3.84158,-152.48924,627.19159,-3.99497,253.105,633.24353
30,0.242,-334.16504,49.91741,576.47015,3.96525,-152.70966,627.28375,-3.99497,253.105,633.24353
31,0.25,-334.39554,49.856,576.37665,3.85364,-152.47224,627.41315,-3.99497,253.105,633.24353
32,0.258,-334.16504,49.91741,576.47015,3.03086,-153.38693,627.47845,-3.99497,253.105,633.24353
33,0.267,-334.16504,49.91741,576.47015,3.03086,-153.38693,627.47845,-3.99497,253.105,633.24353
34,0.275,-334.16504,49.91741,576.47015,2.95174,-153.27103,627.25885,-3.99497,253.105,633.24353
35,0.283,-334.16504,49.91741,576.47015,2.76047,-153.59518,627.12115,-3.99497,253.105,633.24353
