Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,158.15262,-102.12146,270.89337,85.69018,-128.67644,64.55157,127.02353,-46.03119,66.79816
2,0.008,157.97549,-102.3844,270.77087,85.67845,-128.45784,64.40775,127.02353,-46.03119,66.79816
3,0.017,158.15262,-102.12146,270.89337,85.58782,-128.46577,64.32261,125.08665,-47.55622,65.96976
4,0.025,158.15262,-102.12146,270.89337,85.58782,-128.46577,64.32261,124.94703,-47.40248,66.16646
5,0.033,156.69968,-101.1937,270.56937,85.59964,-128.64668,64.2448,124.94703,-47.40248,66.16646
6,0.042,157.53452,-102.28953,270.84027,85.49702,-128.63622,64.34268,124.94703,-47.40248,66.16646
7,0.05,157.31902,-102.47323,270.57751,85.36458,-128.59991,64.24734,124.94703,-47.40248,66.16646
8,0.058,156.52162,-101.40005,270.66122,85.4672,-128.61038,64.14944,124.94703,-47.40248,66.16646
9,0.067,157.31902,-102.47323,270.57751,85.55292,-128.39749,63.90813,124.94703,-47.40248,66.16646
10,0.075,156.32397,-101.94091,270.52863,85.18977,-128.26933,64.0024,124.63349,-47.46469,66.29815
11,0.083,156.29932,-101.68834,270.50027,85.42036,-128.39894,64.03445,124.94703,-47.40248,66.16646
12,0.092,157.86377,-102.67467,270.74152,85.56971,-128.65855,64.2732,124.94703,-47.40248,66.16646
13,0.1,157.84662,-102.54223,270.82214,85.56971,-128.65855,64.2732,124.94703,-47.40248,66.16646
14,0.108,157.72128,-102.7312,270.79688,85.59955,-128.68439,64.46644,124.93162,-47.69593,66.27045
15,0.117,157.85017,-102.57339,270.74561,85.59955,-128.68439,64.46644,125.08665,-47.55622,65.96976
16,0.125,157.72128,-102.7312,270.79688,85.59955,-128.68439,64.46644,125.08665,-47.55622,65.96976
17,0.133,158.04861,-102.69814,270.71426,85.45538,-128.42949,64.22727,124.94703,-47.40248,66.16646
18,0.142,157.79352,-102.6424,270.33813,85.4853,-128.4176,64.19885,124.94703,-47.40248,66.16646
19,0.15,158.08461,-102.26978,270.64313,85.69018,-128.67644,64.55157,125.08665,-47.55622,65.96976
20,0.158,158.08771,-102.65951,270.44772,85.69018,-128.67644,64.55157,125.422,-47.43994,66.08562
21,0.167,157.97557,-102.43301,270.59711,85.59955,-128.68439,64.46644,125.422,-47.43994,66.08562
22,0.175,157.91884,-102.45343,270.36337,85.69018,-128.67644,64.55157,125.422,-47.43994,66.08562
23,0.183,157.97557,-102.43301,270.59711,85.69018,-128.67644,64.55157,125.422,-47.43994,66.08562
24,0.192,157.79352,-102.6424,270.33813,85.58764,-128.62828,64.42782,125.422,-47.43994,66.08562
25,0.2,157.79352,-102.6424,270.33813,85.59964,-128.64668,64.2448,125.422,-47.43994,66.08562
26,0.208,157.74181,-102.71652,270.24091,85.44349,-128.37338,64.18865,125.422,-47.43994,66.08562
