Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,134.49992,-132.87405,54.25108,358.52847,-154.6779,44.33953,296.04395,-127.55663,73.71495
2,0.008,134.49992,-132.87405,54.25108,358.49893,-154.93735,44.26049,296.04395,-127.55663,73.71495
3,0.017,135.31468,-133.63432,53.32885,358.50601,-154.90613,44.40712,296.08444,-127.59429,73.90258
4,0.025,135.56512,-133.40326,53.37256,358.87256,-154.82205,44.532,296.04395,-127.55663,73.71495
5,0.033,135.52776,-133.52242,53.61169,358.74313,-155.12448,44.47338,295.94144,-127.58163,73.73862
6,0.042,135.37944,-133.41199,53.90068,358.92548,-155.06625,44.66973,296.04395,-127.55663,73.71495
7,0.05,134.49992,-132.87405,54.25108,358.66357,-154.85023,44.54175,296.08444,-127.59429,73.90258
8,0.058,135.1651,-133.69083,53.52495,358.67334,-155.23312,44.42539,296.04395,-127.55663,73.71495
9,0.067,134.49992,-132.87405,54.25108,358.66357,-154.85023,44.54175,296.08444,-127.59429,73.90258
10,0.075,134.49992,-132.87405,54.25108,358.8486,-155.2061,44.47513,295.98196,-127.61929,73.92625
11,0.083,135.37819,-133.57893,53.80777,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
12,0.092,135.36488,-133.85191,53.42514,358.94626,-155.32382,44.50138,296.04395,-127.55663,73.71495
13,0.1,135.52776,-133.52242,53.61169,358.87646,-155.43243,44.45339,295.98196,-127.61929,73.92625
14,0.108,134.73589,-132.4101,54.3592,358.89456,-155.27596,44.548,296.08444,-127.59429,73.90258
15,0.117,135.57796,-133.74001,53.70798,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
16,0.125,135.57796,-133.74001,53.70798,358.87646,-155.43243,44.45339,296.07007,-127.66457,73.95921
17,0.133,135.37819,-133.57893,53.80777,358.87646,-155.43243,44.45339,296.07007,-127.66457,73.95921
18,0.142,135.57796,-133.74001,53.70798,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
19,0.15,135.57796,-133.74001,53.70798,358.89456,-155.27596,44.548,295.96143,-127.6945,73.98708
20,0.158,135.38826,-133.79346,54.24545,358.87646,-155.43243,44.45339,295.98196,-127.61929,73.92625
21,0.167,135.37819,-133.57893,53.80777,358.67334,-155.23312,44.42539,296.07007,-127.66457,73.95921
22,0.175,135.57796,-133.74001,53.70798,358.94626,-155.32382,44.50138,296.08444,-127.59429,73.90258
23,0.183,134.49992,-132.87405,54.25108,358.89456,-155.27596,44.548,295.98196,-127.61929,73.92625
24,0.192,135.53783,-133.73691,54.04937,358.89456,-155.27596,44.548,296.08444,-127.59429,73.90258
25,0.2,134.4243,-133.33813,54.65792,358.69144,-155.07661,44.52001,295.98196,-127.61929,73.92625
26,0.208,135.52776,-133.52242,53.61169,358.66357,-154.85023,44.54175,296.08444,-127.59429,73.90258
27,0.217,135.38826,-133.79346,54.24545,358.67334,-155.23312,44.42539,295.98196,-127.61929,73.92625
28,0.225,135.30974,-133.90662,54.11366,358.89456,-155.27596,44.548,295.98196,-127.61929,73.92625
29,0.233,135.53783,-133.73691,54.04937,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
30,0.242,135.58803,-133.95451,54.14569,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
31,0.25,135.53783,-133.73691,54.04937,358.87646,-155.43243,44.45339,295.96143,-127.6945,73.98708
32,0.258,135.37819,-133.57893,53.80777,358.87646,-155.43243,44.45339,296.08444,-127.59429,73.90258
33,0.267,135.57796,-133.74001,53.70798,358.64847,-155.43369,44.32228,295.96143,-127.6945,73.98708
34,0.275,134.49992,-132.87405,54.25108,358.6012,-155.32553,44.45442,295.98196,-127.61929,73.92625
35,0.283,134.49992,-132.87405,54.25108,358.82242,-155.36836,44.57703,295.96143,-127.6945,73.98708
36,0.292,135.38826,-133.79346,54.24545,358.80432,-155.52483,44.48241,295.96143,-127.6945,73.98708
37,0.3,135.53783,-133.73691,54.04937,358.80432,-155.52483,44.48241,295.88998,-127.80626,73.93856
38,0.308,135.57796,-133.74001,53.70798,358.80432,-155.52483,44.48241,295.88998,-127.80626,73.93856
39,0.317,134.49992,-132.87405,54.25108,358.80432,-155.52483,44.48241,295.96143,-127.6945,73.98708
40,0.325,135.57796,-133.74001,53.70798,358.64847,-155.43369,44.32228,295.96143,-127.6945,73.98708
41,0.333,134.49992,-132.87405,54.25108,358.6012,-155.32553,44.45442,295.96143,-127.6945,73.98708
42,0.342,135.57796,-133.74001,53.70798,358.6012,-155.32553,44.45442,295.96143,-127.6945,73.98708
43,0.35,135.37819,-133.57893,53.80777,358.64847,-155.43369,44.32228,296.07007,-127.66457,73.95921
44,0.358,135.52776,-133.52242,53.61169,358.82242,-155.36836,44.57703,296.07007,-127.66457,73.95921
45,0.367,135.57796,-133.74001,53.70798,358.58041,-155.06793,44.62278,295.98196,-127.61929,73.92625
46,0.375,134.49992,-132.87405,54.25108,358.61929,-155.16902,44.54904,295.98196,-127.61929,73.92625
47,0.383,134.49992,-132.87405,54.25108,358.57333,-155.09917,44.47617,296.08444,-127.59429,73.90258
48,0.392,135.37819,-133.57893,53.80777,358.6012,-155.32553,44.45442,295.96143,-127.6945,73.98708
49,0.4,135.29967,-133.69211,53.67596,358.6012,-155.32553,44.45442,295.96143,-127.6945,73.98708
50,0.408,135.52776,-133.52242,53.61169,358.6012,-155.32553,44.45442,295.98196,-127.61929,73.92625
51,0.417,135.57796,-133.74001,53.70798,358.80432,-155.52483,44.48241,296.07007,-127.66457,73.95921
52,0.425,134.49992,-132.87405,54.25108,358.82242,-155.36836,44.57703,296.07007,-127.66457,73.95921
53,0.433,135.52776,-133.52242,53.61169,358.6012,-155.32553,44.45442,295.98196,-127.61929,73.92625
54,0.442,134.47952,-132.67348,54.34381,358.47278,-155.09964,44.36241,296.08444,-127.59429,73.90258
55,0.45,135.31468,-133.63432,53.32885,358.47278,-155.09964,44.36241,296.02954,-127.6269,73.77158
56,0.458,134.29611,-132.94955,53.9337,358.45468,-155.25613,44.2678,295.98196,-127.61929,73.92625
57,0.467,135.57796,-133.74001,53.70798,358.64847,-155.43369,44.32228,295.96143,-127.6945,73.98708
58,0.475,135.57796,-133.74001,53.70798,358.87646,-155.43243,44.45339,295.96143,-127.6945,73.98708
59,0.483,134.49992,-132.87405,54.25108,358.80432,-155.52483,44.48241,296.08444,-127.59429,73.90258
60,0.492,134.29611,-132.94955,53.9337,358.80432,-155.52483,44.48241,295.96143,-127.6945,73.98708
61,0.5,134.29611,-132.94955,53.9337,358.80432,-155.52483,44.48241,295.96143,-127.6945,73.98708
62,0.508,135.57796,-133.74001,53.70798,358.45468,-155.25613,44.2678,295.98196,-127.61929,73.92625
63,0.517,134.49992,-132.87405,54.25108,358.72061,-155.34129,44.29325,296.07007,-127.66457,73.95921
64,0.525,135.57796,-133.74001,53.70798,358.72061,-155.34129,44.29325,295.96143,-127.6945,73.98708
