Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-251.84309,77.85773,1263.31494,-93.66126,94.52835,1210.13831,-305.75574,68.10043,1152.92847,-71.29802,92.81182,1057.73242
2,0.008,-251.86603,77.79002,1263.37305,-93.66126,94.52835,1210.13831,-305.75574,68.10043,1152.92847,-71.27196,93.01633,1058.10278
3,0.017,-251.68118,77.74112,1263.40015,-93.66126,94.52835,1210.13831,-304.85962,67.0919,1153.35278,-71.13816,93.32648,1058.13477
4,0.025,-251.63112,77.74994,1263.47083,-93.62547,94.58686,1210.04785,-305.75574,68.10043,1152.92847,-71.44561,92.72739,1058.1084
5,0.033,-251.63112,77.74994,1263.47083,-93.62547,94.58686,1210.04785,-304.85962,67.0919,1153.35278,-71.44399,92.57406,1057.95142
6,0.042,-251.80788,77.46732,1262.97705,-93.62547,94.58686,1210.04785,-304.66495,67.29442,1153.41626,-71.27034,92.86296,1057.9458
7,0.05,-251.75424,77.85815,1263.02869,-93.62547,94.58686,1210.04785,-306.02115,68.56892,1153.2793,-71.41152,92.7205,1057.79224
8,0.058,-251.78348,77.88805,1263.02197,-93.66126,94.52835,1210.13831,-305.34259,67.93224,1153.34778,-71.44399,92.57406,1057.95142
9,0.067,-251.77632,77.99406,1263.23755,-93.62547,94.58686,1210.04785,-306.02115,68.56892,1153.2793,-71.41152,92.7205,1057.79224
10,0.075,-251.95551,78.5182,1263.37341,-93.62547,94.58686,1210.04785,-306.02115,68.56892,1153.2793,-71.43922,92.66934,1057.57886
11,0.083,-251.95551,78.5182,1263.37341,-93.62547,94.58686,1210.04785,-306.02115,68.56892,1153.2793,-71.57345,92.52098,1057.45435
12,0.092,-252.04121,78.46015,1263.16589,-93.73988,94.69675,1209.97656,-306.21576,68.36633,1153.21582,-71.63651,92.35022,1057.71863
13,0.1,-252.37703,78.1665,1263.01477,-93.73988,94.69675,1209.97656,-306.21576,68.36633,1153.21582,-71.75803,92.4399,1057.95276
14,0.108,-252.62936,78.12154,1263.08374,-93.73988,94.69675,1209.97656,-306.36169,68.46601,1153.13501,-71.92563,92.23266,1057.83521
15,0.117,-252.6974,78.10419,1262.64221,-93.7893,94.64287,1210.06885,-306.21576,68.36633,1153.21582,-71.92563,92.23266,1057.83521
16,0.125,-252.6974,78.10419,1262.64221,-93.7893,94.64287,1210.06885,-306.36169,68.46601,1153.13501,-71.75803,92.4399,1057.95276
17,0.133,-252.7827,77.92409,1263.00537,-93.7893,94.64287,1210.06885,-306.36169,68.46601,1153.13501,-71.87259,92.27927,1058.03137
18,0.142,-252.7827,77.92409,1263.00537,-93.7893,94.64287,1210.06885,-306.49475,68.24277,1153.01465,-71.87259,92.27927,1058.03137
19,0.15,-252.83476,78.02448,1263.14526,-94.44686,94.49413,1210.02588,-306.49475,68.24277,1153.01465,-72.04021,92.07204,1057.91382
20,0.158,-252.97755,77.83982,1263.26624,-93.92331,94.20145,1210.26038,-306.49475,68.24277,1153.01465,-72.04179,92.22531,1058.0708
21,0.167,-253.12648,77.36099,1263.3573,-94.31884,94.37968,1210.09534,-306.49475,68.24277,1153.01465,-71.87259,92.27927,1058.03137
22,0.175,-253.12648,77.36099,1263.3573,-94.54579,94.38657,1210.21057,-306.60587,68.00929,1153.07642,-72.04179,92.22531,1058.0708
23,0.183,-253.22864,76.93153,1263.3042,-93.92814,94.09476,1210.39282,-306.45993,67.9096,1153.15735,-72.04179,92.22531,1058.0708
24,0.192,-253.40585,76.59973,1263.21069,-93.92814,94.09476,1210.39282,-306.60587,68.00929,1153.07642,-71.87418,92.43259,1058.18835
25,0.2,-253.34407,76.2626,1263.37244,-94.22843,93.99348,1210.63843,-306.57596,67.87198,1152.9751,-72.04179,92.22531,1058.0708
26,0.208,-253.45094,76.35664,1263.00415,-94.92004,93.34383,1210.43701,-306.44162,67.76856,1153.0376,-71.87418,92.43259,1058.18835
27,0.217,-253.52238,75.78225,1263.29883,-94.54529,93.02403,1210.69128,-306.83728,67.75819,1153.03418,-71.9752,92.41688,1058.25208
28,0.225,-253.84734,75.42093,1263.29504,-94.54529,93.02403,1210.69128,-306.83728,67.75819,1153.03418,-72.27802,92.31604,1058.29517
29,0.233,-253.79526,75.32035,1263.15503,-94.47595,92.73138,1210.86987,-306.15982,66.79884,1153.03687,-71.9752,92.41688,1058.25208
30,0.242,-253.84734,75.42093,1263.29504,-94.47595,92.73138,1210.86987,-306.15982,66.79884,1153.03687,-72.13352,92.30659,1058.47388
31,0.25,-253.79526,75.32035,1263.15503,-94.95758,92.91785,1210.74158,-306.75327,66.91744,1153.0426,-72.1301,92.03912,1058.44971
32,0.258,-254.05122,75.4545,1263.13745,-94.95758,92.91785,1210.74158,-306.75327,66.91744,1153.0426,-72.12486,91.74555,1058.27197
33,0.267,-253.79526,75.32035,1263.15503,-94.95758,92.91785,1210.74158,-306.75327,66.91744,1153.0426,-72.2647,91.65354,1058.62256
34,0.275,-253.79526,75.32035,1263.15503,-95.13242,92.58518,1210.83667,-307.04453,66.47945,1153.14429,-72.16449,91.32036,1058.32739
35,0.283,-253.83174,75.29765,1263.08838,-95.13242,92.58518,1210.83667,-307.04453,66.47945,1153.14429,-72.16449,91.32036,1058.32739
36,0.292,-253.79526,75.32035,1263.15503,-94.65069,92.39874,1210.96497,-306.36642,65.84296,1153.21289,-72.22645,90.80692,1058.15051
37,0.3,-253.84756,74.93687,1263.02271,-94.49023,91.82608,1211.13806,-306.36642,65.84296,1153.21289,-72.30547,91.01903,1058.06824
38,0.308,-253.66998,74.59197,1262.8988,-94.62703,91.67274,1211.0365,-306.26248,65.28217,1152.95544,-72.22645,90.80692,1058.15051
39,0.317,-253.62085,74.32302,1262.95605,-94.32568,91.33141,1210.89795,-306.59903,65.13472,1153.2699,-72.11146,90.51551,1058.2063
40,0.325,-253.83318,74.61777,1263.13281,-94.3595,91.08868,1211.09351,-306.26248,65.28217,1152.95544,-72.11146,90.51551,1058.2063
41,0.333,-253.57465,74.0116,1263.01904,-94.62011,90.65524,1210.61694,-306.57382,64.7622,1153.12048,-72.32636,90.52024,1058.12793
42,0.342,-253.39839,73.93258,1263.00671,-94.74319,90.15613,1210.97302,-305.89694,64.12486,1153.18896,-72.35089,90.4508,1058.22156
43,0.35,-253.4825,73.90983,1263.08618,-94.90433,90.19209,1210.5343,-305.73874,63.93359,1153.1925,-72.51715,90.3967,1058.06714
44,0.358,-253.47592,73.54854,1262.95972,-94.74319,90.15613,1210.97302,-305.82281,63.91682,1153.07104,-72.54168,90.32726,1058.16077
45,0.367,-253.91312,73.86453,1263.33972,-94.89204,89.77996,1210.96362,-306.05429,62.89568,1153.32654,-72.58759,90.02834,1058.20129
46,0.375,-253.7077,73.70846,1263.22107,-94.89204,89.77996,1210.96362,-306.03107,63.22812,1152.9259,-72.3968,90.15186,1058.26221
47,0.383,-253.76756,73.50799,1263.15686,-94.89204,89.77996,1210.96362,-306.02106,63.02447,1152.69031,-72.37381,89.86513,1058.42041
48,0.392,-253.81683,73.61099,1263.19714,-94.79025,89.1888,1210.86426,-306.20624,62.86266,1152.51733,-72.27778,89.39915,1058.36877
49,0.4,-253.80032,73.28645,1262.98328,-94.79025,89.1888,1210.86426,-306.38,62.21396,1152.3324,-72.27778,89.39915,1058.36877
50,0.408,-254.01442,73.09342,1263.20422,-94.79025,89.1888,1210.86426,-306.31174,62.03539,1152.2373,-72.03841,89.46385,1058.35352
51,0.417,-253.96501,73.00131,1263.17505,-94.79025,89.1888,1210.86426,-306.31174,62.03539,1152.2373,-72.27778,89.39915,1058.36877
52,0.425,-253.83411,72.87702,1263.07263,-94.79025,89.1888,1210.86426,-306.24274,61.73913,1152.32239,-72.31091,89.34164,1058.45239
53,0.433,-253.87617,72.94165,1263.02112,-94.79025,89.1888,1210.86426,-306.31174,62.03539,1152.2373,-71.8889,89.40987,1058.35107
54,0.442,-253.63101,72.94586,1262.92212,-94.79025,89.1888,1210.86426,-306.24274,61.73913,1152.32239,-72.27778,89.39915,1058.36877
55,0.45,-253.63101,72.94586,1262.92212,-94.79025,89.1888,1210.86426,-306.24274,61.73913,1152.32239,-72.32893,89.0537,1058.27014
56,0.458,-253.27835,72.82269,1262.95508,-94.9514,89.22472,1210.42566,-306.19196,61.37759,1152.87146,-72.52423,88.79517,1057.93884
57,0.467,-253.09831,72.66998,1263.03589,-94.9514,89.22472,1210.42566,-306.19196,61.37759,1152.87146,-72.47286,88.48004,1057.83911
58,0.475,-252.51337,72.22117,1262.83008,-94.81052,89.21632,1210.35925,-306.09082,61.35463,1152.974,-72.60463,88.67049,1057.37354
59,0.483,-252.51337,72.22117,1262.83008,-94.81052,89.21632,1210.35925,-306.09082,61.35463,1152.974,-72.66821,88.69349,1057.37451
60,0.492,-252.27498,72.14575,1263.01086,-94.61728,89.18417,1210.23999,-306.11432,61.0233,1153.37537,-72.64366,88.76295,1057.28076
61,0.5,-252.46181,72.27303,1262.74048,-94.13091,88.90569,1210.15649,-306.09082,61.35463,1152.974,-72.64366,88.76295,1057.28076
62,0.508,-252.22343,72.19762,1262.92126,-94.13091,88.90569,1210.15649,-306.17603,61.55331,1153.06824,-72.64366,88.76295,1057.28076
63,0.517,-252.51337,72.22117,1262.83008,-94.13091,88.90569,1210.15649,-306.09082,61.35463,1152.974,-72.64366,88.76295,1057.28076
64,0.525,-252.51337,72.22117,1262.83008,-94.81052,89.21632,1210.35925,-306.09082,61.35463,1152.974,-72.60463,88.67049,1057.37354
65,0.533,-252.46181,72.27303,1262.74048,-94.32413,88.93787,1210.27588,-306.09082,61.35463,1152.974,-72.5396,88.51657,1057.5282
66,0.542,-252.85529,71.75225,1263.01245,-94.9514,89.22472,1210.42566,-306.19196,61.37759,1152.87146,-72.24723,88.39155,1057.7124
67,0.55,-253.29156,71.82582,1262.92578,-95.12812,88.7376,1210.6355,-306.26596,61.40654,1152.72327,-72.26894,88.33423,1057.79053
68,0.558,-253.42973,71.68624,1262.90588,-95.12812,88.7376,1210.6355,-306.26596,61.40654,1152.72327,-72.20795,87.86157,1058.01001
69,0.567,-254.04192,72.0416,1262.99097,-95.13566,88.47575,1210.95959,-306.26596,61.40654,1152.72327,-72.12006,87.61481,1058.15552
70,0.575,-254.04192,72.0416,1262.99097,-95.17854,88.40962,1211.06348,-306.26596,61.40654,1152.72327,-72.09225,87.66612,1058.36938
71,0.583,-254.09317,71.78496,1262.99622,-95.06618,88.11759,1211.14209,-306.26596,61.40654,1152.72327,-71.92479,87.87337,1058.48682
72,0.592,-254.09317,71.78496,1262.99622,-95.08535,87.8103,1211.1449,-306.62393,61.15141,1152.71436,-71.75115,87.78685,1058.44958
73,0.6,-253.74242,71.3961,1262.79749,-95.08535,87.8103,1211.1449,-306.60077,61.48399,1152.31348,-71.75115,87.78685,1058.44958
74,0.608,-253.73979,70.72231,1262.95068,-95.06074,87.63472,1211.29224,-306.60077,61.48399,1152.31348,-71.70797,87.69742,1058.53723
75,0.617,-253.57208,70.68586,1262.89575,-95.06074,87.63472,1211.29224,-306.60077,61.48399,1152.31348,-71.78951,87.05764,1058.3208
76,0.625,-253.60948,70.51473,1262.87451,-95.06074,87.63472,1211.29224,-305.2926,60.63117,1152.29443,-71.83273,87.14709,1058.23315
77,0.633,-253.27202,70.78649,1262.81128,-95.06074,87.63472,1211.29224,-305.2926,60.63117,1152.29443,-71.58435,86.89445,1057.74011
78,0.642,-253.07123,70.27654,1263.07336,-94.4433,87.24013,1211.03992,-305.202,60.57081,1152.46631,-71.47621,86.62673,1058.18494
79,0.65,-253.07123,70.27654,1263.07336,-94.4433,87.24013,1211.03992,-305.202,60.57081,1152.46631,-72.18068,87.04528,1058.56824
80,0.658,-253.10521,70.15484,1262.99316,-94.47921,87.3267,1210.95398,-305.202,60.57081,1152.46631,-72.18068,87.04528,1058.56824
81,0.667,-252.73097,69.89841,1263.10229,-94.42882,87.65462,1210.52612,-305.202,60.57081,1152.46631,-72.18068,87.04528,1058.56824
82,0.675,-252.93532,70.58849,1263.04602,-94.44851,87.3522,1209.85657,-305.202,60.57081,1152.46631,-72.16267,87.10007,1057.78577
83,0.683,-252.93532,70.58849,1263.04602,-94.41826,87.52827,1210.02917,-305.202,60.57081,1152.46631,-72.58974,87.40626,1057.70984
84,0.692,-252.93532,70.58849,1263.04602,-94.28417,87.2351,1209.90967,-305.202,60.57081,1152.46631,-72.3229,87.36856,1057.60791
85,0.7,-252.93532,70.58849,1263.04602,-94.28417,87.2351,1209.90967,-304.7771,60.79808,1152.45605,-72.12387,87.22677,1057.94153
86,0.708,-252.93532,70.58849,1263.04602,-94.44851,87.3522,1209.85657,-305.202,60.57081,1152.46631,-71.96365,86.95824,1058.11938
87,0.717,-253.12193,71.05296,1262.979,-94.24684,87.10149,1209.82813,-304.7771,60.79808,1152.45605,-71.96365,86.95824,1058.11938
88,0.725,-253.12193,71.05296,1262.979,-94.52879,87.4657,1210.02979,-305.2926,60.63117,1152.29443,-71.96365,86.95824,1058.11938
89,0.733,-253.12193,71.05296,1262.979,-94.28786,87.64614,1210.45972,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
90,0.742,-253.10637,71.24284,1263.02869,-94.29224,87.54885,1210.58032,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
91,0.75,-253.12193,71.05296,1262.979,-94.42882,87.65462,1210.52612,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
92,0.758,-253.12193,71.05296,1262.979,-94.29976,87.28708,1210.90442,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
93,0.767,-253.18619,71.29166,1262.8717,-94.32825,87.13898,1211.10034,-304.86771,60.85844,1152.2843,-72.07652,87.0179,1058.27478
94,0.775,-253.10637,71.24284,1263.02869,-94.29976,87.28708,1210.90442,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
95,0.783,-253.10637,71.24284,1263.02869,-94.43633,87.39285,1210.85022,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
96,0.792,-253.10637,71.24284,1263.02869,-94.43633,87.39285,1210.85022,-304.86771,60.85844,1152.2843,-72.07652,87.0179,1058.27478
97,0.8,-253.10637,71.24284,1263.02869,-94.13104,87.26727,1210.83679,-304.86771,60.85844,1152.2843,-72.07652,87.0179,1058.27478
98,0.808,-253.10637,71.24284,1263.02869,-94.28786,87.64614,1210.45972,-304.86771,60.85844,1152.2843,-71.96365,86.95824,1058.11938
99,0.817,-253.10637,71.24284,1263.02869,-94.28786,87.64614,1210.45972,-304.7771,60.79808,1152.45605,-71.96365,86.95824,1058.11938
100,0.825,-253.10637,71.24284,1263.02869,-94.12354,87.52901,1210.5127,-304.7771,60.79808,1152.45605,-71.96365,86.95824,1058.11938
101,0.833,-253.10637,71.24284,1263.02869,-94.0947,87.61399,1210.34033,-304.6524,60.74605,1152.57397,-71.96365,86.95824,1058.11938
102,0.842,-253.10637,71.24284,1263.02869,-94.49853,87.64175,1210.20227,-304.7771,60.79808,1152.45605,-72.18647,87.04884,1057.88171
103,0.85,-253.10637,71.24284,1263.02869,-94.44325,87.93785,1210.4812,-306.80075,61.11205,1153.00952,-72.34669,87.31735,1057.70386
104,0.858,-253.10637,71.24284,1263.02869,-94.5557,88.22998,1210.40247,-306.19196,61.37759,1152.87146,-72.3229,87.36856,1057.60791
105,0.867,-253.10637,71.24284,1263.02869,-94.5557,88.22998,1210.40247,-306.57333,60.79114,1153.26404,-72.54927,87.45508,1057.60754
106,0.875,-253.15733,71.47343,1262.94751,-94.69665,88.23843,1210.46887,-306.62393,61.15141,1152.71436,-72.94569,87.39621,1057.7323
107,0.883,-253.18619,71.29166,1262.8717,-95.18319,88.5168,1210.55237,-306.87479,61.141,1152.86133,-72.12387,87.22677,1057.94153
108,0.892,-253.76477,71.41842,1262.90552,-95.18319,88.5168,1210.55237,-306.62393,61.15141,1152.71436,-72.83574,87.36532,1058.12549
109,0.9,-253.74242,71.3961,1262.79749,-95.18319,88.5168,1210.55237,-306.62393,61.15141,1152.71436,-72.49109,87.69788,1057.76917
110,0.908,-253.884,71.14526,1262.58228,-95.18319,88.5168,1210.55237,-306.64737,60.82013,1153.11597,-72.93987,87.39271,1058.41895
111,0.917,-254.08066,70.99998,1262.56152,-95.22607,88.45068,1210.65625,-306.60077,61.48399,1152.31348,-72.46394,87.32865,1058.20728
