Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,742.02466,-197.60448,1310.83704,754.27161,-152.57658,1277.30066,778.47205,-132.291,1257.56494,817.4928,-113.01231,1251.94641,827.54993,-189.78148,1298.31067,875.55975,-187.72948,1286.46777,912.15747,-191.44675,1261.09814
2,0.008,742.44116,-197.76518,1311.86218,754.65216,-152.51181,1280.46216,776.0014,-131.70074,1259.78247,815.36938,-112.46885,1252.31494,828.72125,-190.33186,1294.49548,875.21954,-189.74365,1280.91382,909.74988,-193.97748,1253.94153
3,0.017,742.67523,-198.58089,1312.60425,754.84955,-151.91019,1282.19263,773.91058,-129.15538,1262.4834,814.08386,-110.37563,1253.67236,828.95831,-191.82951,1291.56152,874.23041,-190.6944,1275.42407,908.97772,-197.0079,1248.84216
4,0.025,743.1142,-199.25514,1313.05579,755.84497,-153.30055,1285.29065,774.01447,-131.96265,1265.10022,812.58246,-109.66973,1255.72681,828.99188,-193.75,1288.55872,873.97668,-193.18135,1271.08447,907.98309,-196.60106,1244.3335
5,0.033,743.85559,-200.18347,1313.65161,758.15179,-151.94415,1287.04761,774.49286,-130.77452,1267.42456,813.10645,-109.1551,1257.19763,828.44592,-194.64494,1285.99121,873.22571,-193.29309,1268.50806,907.29547,-197.8027,1240.56555
6,0.042,743.98993,-201.72072,1313.6283,759.11072,-152.41017,1288.2113,773.48157,-128.21461,1268.86255,812.66565,-110.69015,1258.84192,828.53003,-195.88937,1283.95496,872.33466,-194.8045,1266.60376,906.89655,-197.69629,1239.32349
7,0.05,744.16455,-203.38416,1313.26331,759.09686,-151.82722,1288.8844,774.3205,-129.69516,1271.01904,813.63599,-108.89495,1260.4353,826.47253,-196.39803,1283.69165,871.50256,-195.80937,1266.80347,907.01172,-198.72185,1240.44275
8,0.058,745.03156,-203.71906,1312.90234,758.81805,-153.3549,1289.39587,775.09766,-131.67624,1271.45203,813.89905,-111.00139,1261.39392,825.73065,-197.66272,1285.15051,872.72021,-197.99442,1268.02551,907.48505,-201.23462,1242.5946
9,0.067,744.50446,-203.9743,1312.32373,758.14124,-154.45232,1288.7417,775.74615,-133.12384,1271.13635,815.07593,-111.69108,1261.01355,826.03986,-197.40623,1285.99048,871.64935,-196.4706,1271.78699,907.76697,-201.98526,1246.47937
10,0.075,743.92651,-204.12277,1312.48694,757.84015,-154.4937,1288.06445,775.23853,-131.30302,1270.05493,815.54279,-112.03512,1260.54797,827.29333,-199.68364,1287.65662,872.61023,-197.01915,1275.35498,908.46259,-201.85979,1251.01563
11,0.083,743.12311,-203.18082,1311.62061,757.28912,-155.14421,1286.55029,774.68939,-129.71124,1267.78284,816.40967,-113.11642,1258.90332,826.44818,-197.82033,1291.23083,872.38391,-197.80873,1279.52209,909.1792,-202.54198,1257.29785
12,0.092,742.43152,-202.5033,1311.29236,755.74139,-155.01329,1284.6925,775.99518,-130.72252,1264.8324,817.44659,-114.10889,1257.08374,826.42706,-197.03607,1293.91895,872.65863,-197.12196,1284.78552,910.50677,-202.9713,1263.57886
13,0.1,741.65021,-202.35648,1311.21362,755.62476,-154.14362,1282.74841,777.43567,-133.07297,1262.89905,819.56274,-116.71339,1255.55286,825.6521,-197.45573,1297.18188,872.23639,-196.65721,1289.92358,910.62726,-203.37154,1269.8269
14,0.108,740.5882,-202.00705,1310.37427,754.33234,-154.99023,1280.07874,779.33179,-134.60252,1258.90564,821.16907,-117.49509,1252.07532,824.7804,-196.30746,1299.84509,871.77948,-196.3029,1294.59314,910.73505,-201.38737,1275.64575
15,0.117,740.0835,-201.23619,1310.24097,754.32953,-154.44872,1278.83069,779.56689,-135.53775,1256.57568,822.33893,-122.02155,1249.1123,824.20477,-194.84801,1302.19409,871.19281,-194.5235,1299.33057,912.22705,-201.70892,1281.13855
16,0.125,739.85529,-200.64597,1310.20691,754.83844,-155.71291,1275.01587,781.24152,-135.59396,1251.4729,825.13055,-123.11752,1244.62329,823.28833,-192.90207,1304.40308,871.21252,-192.71928,1302.79895,911.2843,-199.62842,1284.81885
17,0.133,739.33704,-200.08446,1310.11206,754.604,-154.81682,1274.10803,782.52643,-138.06099,1249.69556,826.40698,-126.70441,1242.09949,822.79749,-192.86298,1306.27075,870.28528,-191.03264,1304.8363,910.88745,-199.71901,1287.86841
18,0.142,738.63934,-199.2977,1309.76501,754.41589,-154.45273,1274.03174,784.10724,-140.86836,1246.72595,826.83722,-127.60863,1238.07373,822.00885,-192.16408,1307.75464,869.77972,-189.9751,1306.56787,910.72467,-198.66489,1289.58533
19,0.15,738.67706,-198.57565,1310.1615,754.62469,-154.74966,1273.71143,784.42261,-140.36287,1246.7948,826.30377,-129.65985,1238.3136,821.9494,-191.87595,1307.78625,869.61639,-189.49348,1306.89734,910.9411,-197.62614,1289.50049
20,0.158,738.78003,-198.49171,1310.24268,754.34595,-154.73793,1273.31067,784.40192,-141.47525,1245.99902,826.24445,-130.03328,1234.90393,821.65796,-191.38976,1307.01892,869.7038,-189.08708,1306.29773,910.45563,-196.50287,1287.97131
21,0.167,740.08234,-197.64641,1311.36792,754.1073,-154.8029,1272.71924,783.75659,-140.88875,1246.15381,825.8291,-128.93336,1234.72803,822.51434,-191.09749,1305.38721,870.67999,-189.26407,1302.85815,910.71936,-196.53308,1283.32166
22,0.175,740.0329,-197.3871,1311.54761,754.02942,-154.26799,1273.26306,782.32996,-140.31885,1246.77905,824.90363,-128.49623,1234.85938,823.13757,-191.83122,1303.53198,871.41388,-189.62697,1299.51563,910.30853,-196.99098,1278.15552
23,0.183,739.88562,-197.55389,1311.99194,754.20911,-154.27805,1273.89063,780.52179,-139.12602,1246.72583,821.77112,-126.35883,1235.75134,824.33185,-190.92125,1301.49243,872.26257,-190.15776,1293.94238,910.1806,-196.98643,1271.20654
24,0.192,740.07666,-197.23528,1312.66309,753.73395,-153.78812,1274.06396,778.66058,-136.90176,1248.52209,820.1767,-122.20055,1236.63,824.76575,-190.29941,1298.78442,872.80188,-190.49924,1287.77283,909.22467,-198.49287,1262.76038
25,0.2,740.35291,-197.80739,1313.28833,752.98627,-153.69301,1276.00647,776.69159,-137.50938,1250.74646,816.87323,-120.39113,1237.61121,826.87463,-190.87334,1295.60193,873.00122,-191.83385,1281.09021,907.60883,-198.34239,1252.68518
26,0.208,741.05939,-198.96301,1313.7478,753.23401,-154.08649,1279.65747,774.58508,-136.19928,1252.72009,812.77991,-118.57555,1237.48145,827.40948,-192.47923,1292.42114,873.28522,-194.284,1273.45837,904.25751,-199.44221,1242.26501
27,0.217,741.95087,-199.51591,1314.53992,752.83447,-153.43289,1280.42114,773.90387,-135.0463,1254.31738,811.6203,-117.51335,1240.15588,828.03802,-193.96005,1289.16663,872.2301,-194.57935,1265.69458,901.12317,-198.86697,1232.01563
28,0.225,742.97278,-200.61798,1315.19116,752.86432,-152.96457,1282.65186,770.44757,-133.56299,1255.66565,807.81915,-114.57236,1241.08423,828.50745,-194.82713,1284.69055,871.41589,-194.19829,1257.97546,896.86194,-200.13954,1223.59033
29,0.233,743.0705,-201.89383,1315.41992,753.33215,-153.06723,1283.58264,769.53241,-132.45335,1257.64001,805.47461,-113.41208,1241.26221,828.31964,-194.85594,1282.87744,870.17249,-194.98787,1252.005,892.20477,-200.51901,1214.82886
30,0.242,743.33643,-203.26677,1315.63489,754.07367,-154.51706,1285.93311,769.50183,-130.94299,1259.66199,805.19037,-113.32372,1242.19153,828.31195,-196.1044,1277.97083,867.21063,-195.56285,1247.08765,890.7027,-197.75763,1209.39856
31,0.25,743.68732,-205.59712,1314.82336,753.35126,-155.22572,1286.39526,769.20386,-132.37564,1262.72327,804.89404,-113.44585,1245.04675,828.84277,-197.6723,1276.60632,865.79474,-195.44003,1244.08154,890.2533,-197.31999,1207.3186
32,0.258,743.10815,-206.50249,1313.39441,754.40546,-155.3569,1287.99219,769.39075,-130.86473,1262.63208,805.65686,-111.60374,1246.96326,828.25177,-198.43124,1274.36829,864.86005,-196.45393,1244.22949,890.66309,-199.44737,1208.04199
33,0.267,743.96155,-207.49957,1313.05652,754.40009,-156.1127,1287.65845,769.29474,-130.95776,1263.19141,805.85382,-111.92709,1247.30566,828.43976,-199.78664,1274.3584,865.63434,-196.72696,1245.95557,892.09454,-200.78194,1210.84961
34,0.275,745.07355,-208.01599,1312.47253,754.09668,-156.74529,1286.44287,769.48608,-131.56894,1262.99158,806.54608,-112.48801,1246.6001,828.06915,-199.6644,1275.66003,867.49426,-196.74596,1249.03772,894.84033,-200.9743,1215.68433
35,0.283,742.48157,-206.48276,1311.00098,754.12134,-155.91875,1285.73938,769.69287,-131.10368,1259.79065,808.18231,-112.27515,1244.34583,828.22162,-199.84581,1278.19165,868.9585,-197.29056,1254.77722,897.77582,-200.79834,1222.36731
36,0.292,743.2085,-206.23169,1308.96533,753.27832,-157.8414,1281.98999,769.13684,-132.66345,1257.04736,809.27026,-114.30972,1241.37439,827.24359,-197.48286,1281.67334,869.83868,-196.74675,1260.48206,901.36169,-200.53265,1229.98645
37,0.3,740.98608,-205.03111,1308.12805,752.41449,-157.2049,1279.41125,770.41888,-134.08994,1253.41028,810.5083,-115.95103,1239.00085,826.62634,-196.33226,1284.34351,870.25793,-196.93269,1266.58191,903.66534,-200.93835,1237.3291
38,0.308,740.10059,-204.32384,1307.44739,750.70862,-156.50748,1274.90295,771.50323,-135.35623,1248.98413,811.13525,-117.06547,1236.40161,825.29016,-195.92688,1288.21204,871.11041,-195.64069,1273.29944,906.65875,-200.97905,1247.61926
39,0.317,738.58649,-202.83353,1306.00928,749.78143,-157.91429,1271.46509,773.76904,-137.70236,1245.32874,815.42786,-120.76,1232.26135,824.57239,-193.93771,1291.56812,870.92169,-193.74104,1279.0813,907.50366,-200.07465,1253.79126
40,0.325,737.30048,-201.49094,1304.89526,749.53534,-156.86705,1267.29358,774.40533,-138.69286,1240.72314,816.72693,-124.11139,1230.63684,822.65015,-192.29253,1294.0094,871.0354,-190.99442,1284.96643,907.62256,-199.21304,1261.24438
41,0.333,737.01605,-200.42583,1303.79785,749.64349,-158.02278,1265.51538,777.20288,-140.92363,1237.39917,819.95618,-127.40617,1227.31433,821.86865,-191.25482,1295.99707,869.91998,-189.23744,1288.7804,908.28192,-196.96481,1266.59778
42,0.342,736.81354,-199.7106,1302.48059,749.5379,-157.64551,1261.90723,778.14984,-143.31143,1236.02686,821.13739,-129.01555,1225.11426,820.59521,-189.61369,1297.32227,869.66913,-187.15976,1291.6106,908.45801,-194.30835,1268.82397
43,0.35,736.62115,-199.03853,1301.95789,750.59912,-157.06284,1261.15015,779.72632,-144.61285,1235.16516,821.73682,-131.40755,1226.18445,819.40668,-189.11359,1298.16064,868.99615,-186.62025,1292.01477,908.64032,-193.33502,1270.58972
44,0.358,736.6319,-198.41711,1302.13477,751.1582,-157.20598,1260.42664,780.02332,-145.1618,1235.07556,822.36682,-132.41228,1225.17493,819.17438,-189.59508,1298.14185,868.54614,-185.96733,1291.76611,908.28351,-193.82602,1268.94617
45,0.367,736.69208,-198.24539,1302.16541,751.1582,-157.20598,1260.42664,779.86505,-141.92728,1236.95996,821.71979,-129.88649,1228.75854,819.95575,-189.77493,1295.90466,869.11932,-186.18787,1288.97217,908.47961,-194.01768,1267.34497
46,0.375,736.80463,-198.04588,1302.53149,750.27563,-156.20857,1261.34155,778.29828,-140.83267,1236.96021,821.09271,-126.77954,1229.05896,821.10248,-189.60391,1293.60583,869.22998,-187.60001,1285.97437,908.47729,-195.95172,1262.29956
47,0.383,737.38287,-197.12675,1303.31702,750.44617,-156.4769,1263.8197,776.85614,-140.34004,1240.33118,819.70374,-125.55177,1231.73535,822.12207,-190.98602,1291.36951,870.86285,-189.368,1280.87781,907.83875,-198.95566,1256.73621
48,0.392,737.40259,-197.37549,1303.85339,750.46649,-156.73053,1266.75891,774.49799,-137.78639,1243.01868,815.83398,-123.00654,1233.44702,823.08221,-192.34494,1287.56299,870.99701,-191.5192,1275.30518,906.85809,-199.99959,1248.97937
49,0.4,738.12787,-197.60921,1304.67664,751.74744,-153.19617,1268.90796,773.51123,-137.11748,1245.71692,813.49323,-119.8425,1234.52185,823.98987,-193.32045,1284.66064,870.22998,-194.90962,1267.84851,904.40247,-201.75339,1240.73535
50,0.408,738.62128,-199.34402,1305.7666,751.87927,-152.30501,1273.55054,770.51019,-134.02132,1248.58972,810.8017,-118.06535,1236.552,824.73907,-195.45743,1281.00928,869.73218,-197.42647,1261.1405,901.61237,-204.41322,1231.13672
51,0.417,739.94733,-200.77628,1306.42468,752.22968,-152.52779,1274.51904,769.41882,-132.26938,1251.4856,809.75659,-116.29741,1238.41931,825.62738,-195.57103,1277.50647,868.96313,-198.94392,1256.00244,898.74445,-205.36609,1223.53101
