Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-1500.72803,174.47491,1185.97388,-1553.24512,201.6263,1028.8783,-1551.77393,124.12809,1002.17871
2,0.008,-1496.64417,174.70427,1185.25806,-1550.34509,201.52103,1028.29419,-1550.43628,123.9967,1002.44476
3,0.017,-1491.81885,173.694,1185.58081,-1545.88501,201.45235,1028.54797,-1546.26147,124.47018,1001.77722
4,0.025,-1488.22974,174.04977,1184.88843,-1541.01428,201.64726,1027.93152,-1541.03186,123.99764,1001.71185
5,0.033,-1484.51074,174.86916,1183.98389,-1538.77417,201.59552,1028.03699,-1538.18604,124.97211,1001.78113
6,0.042,-1479.15515,174.35796,1183.19739,-1534.42017,202.24954,1027.62378,-1534.45435,124.89786,1000.94702
7,0.05,-1475.57556,174.86235,1183.13464,-1529.31958,202.01199,1027.16223,-1529.15576,124.37226,1000.59851
8,0.058,-1471.27136,174.86806,1182.8363,-1524.90588,202.85417,1026.93835,-1523.97205,125.27827,999.87708
9,0.067,-1467.20142,175.71635,1182.27783,-1521.0387,202.88954,1026.54797,-1519.07593,125.99223,999.02264
10,0.075,-1461.87561,175.61861,1181.63245,-1516.28979,203.14516,1026.13831,-1516.75964,125.28471,998.92236
11,0.083,-1456.8219,175.59424,1181.27417,-1512.40332,204.01672,1025.34851,-1512.51001,126.64082,997.87683
12,0.092,-1452.71631,176.08064,1180.45862,-1507.44775,204.91916,1024.94299,-1507.32251,126.95107,997.55396
13,0.1,-1448.30042,177.13368,1180.04077,-1502.27576,205.36591,1023.9881,-1502.03882,127.49284,997.27673
14,0.108,-1445.2113,177.81595,1179.52014,-1497.91699,206.2966,1023.18365,-1496.44287,128.31847,995.83679
15,0.117,-1440.03381,177.89311,1178.77759,-1493.86426,207.51715,1022.74908,-1492.81079,129.4942,995.71564
16,0.125,-1435.5387,179.16615,1177.72986,-1489.03784,207.47868,1022.5163,-1488.45654,129.63554,994.99652
17,0.133,-1429.91675,179.30904,1177.61206,-1484.12366,208.57883,1021.55176,-1483.76526,130.97165,994.20203
18,0.142,-1424.64026,180.32961,1177.11621,-1480.17993,209.60301,1021.50458,-1478.41577,131.65074,993.52832
19,0.15,-1420.32031,181.42844,1176.63928,-1474.51611,210.23038,1020.33563,-1473.29785,132.22467,992.49323
20,0.158,-1415.37402,182.6763,1175.31323,-1469.45593,211.60316,1019.14508,-1467.96643,133.35027,991.72766
21,0.167,-1411.75708,184.27124,1174.66858,-1464.26636,212.12704,1018.85107,-1462.84387,135.08655,991.11609
22,0.175,-1406.36914,185.30869,1173.9259,-1459.60815,213.28333,1018.0799,-1458.05481,135.59206,989.88135
23,0.183,-1401.09033,186.27231,1173.5531,-1454.20349,214.89908,1016.75159,-1452.96179,137.71448,988.87793
24,0.192,-1396.49573,187.31787,1172.06653,-1448.73157,216.3549,1016.37158,-1446.08569,138.59508,988.32068
25,0.2,-1391.62915,188.82286,1171.60486,-1442.63184,217.15427,1015.1311,-1441.28491,140.23184,987.3255
26,0.208,-1386.10388,189.78543,1170.26953,-1437.58752,219.17029,1014.59686,-1436.04871,141.65033,986.70306
27,0.217,-1381.02576,191.62807,1169.85864,-1433.11475,221.02759,1013.59418,-1430.3783,143.7117,985.40967
28,0.225,-1375.20276,193.03543,1168.76245,-1426.32581,222.66191,1012.38275,-1425.09631,145.26762,985
29,0.233,-1368.12573,194.26309,1168.27917,-1420.80713,224.10017,1011.33081,-1419.44519,146.18201,983.92297
30,0.242,-1362.98035,196.14476,1167.83008,-1414.68701,226.09999,1010.69519,-1412.13538,148.5007,983.17279
31,0.25,-1357.60022,197.30081,1166.88538,-1408.60425,227.62572,1010.16394,-1407.00269,150.29881,982.37598
32,0.258,-1352.35034,199.03741,1166.62256,-1401.77344,229.14748,1009.45367,-1400.67334,152.11241,981.56744
33,0.267,-1344.50085,200.76836,1165.12805,-1396.74731,230.9558,1009.49091,-1395.40771,153.93384,980.94897
34,0.275,-1339.78052,203.25079,1165.3103,-1390.24097,233.53241,1009.422,-1388.46436,155.43748,981.03796
35,0.283,-1333.79089,204.15897,1165.06592,-1383.19238,235.65492,1009.20807,-1382.92871,157.71078,980.79559
36,0.292,-1327.80139,205.88132,1165.39001,-1377.19495,237.14636,1009.52539,-1376.10608,158.57759,981.18695
37,0.3,-1322.92383,207.97386,1165.58105,-1370.79932,238.54012,1009.58557,-1370.81323,160.42175,981.69537
38,0.308,-1317.18054,209.48015,1165.92273,-1365.26306,240.9541,1010.17841,-1363.60498,162.58173,981.53278
39,0.317,-1311.02527,210.97717,1166.50989,-1357.47656,242.34981,1009.92914,-1357.32739,163.78856,981.50476
40,0.325,-1305.98584,213.02299,1167.61401,-1351.14441,243.70811,1010.05188,-1351.84998,165.47443,982.19916
41,0.333,-1301.24194,215.47333,1167.73608,-1346.19934,246.12367,1010.91492,-1345.01819,168.17645,982.46716
42,0.342,-1294.52271,217.40915,1168.005,-1339.24634,247.09656,1010.95203,-1339.82178,169.67735,983.03381
43,0.35,-1287.48938,218.95819,1169.1543,-1334.18787,249.51248,1011.47168,-1333.23743,171.18948,983.71729
44,0.358,-1281.37659,220.61501,1170.59912,-1326.99548,251.3801,1011.7699,-1326.71423,173.12109,984.46796
45,0.367,-1277.47095,223.70586,1170.8877,-1321.526,253.2142,1012.84094,-1320.86572,175.78595,985.05579
46,0.375,-1272.4425,225.53433,1172.06238,-1314.63257,255.15581,1013.68524,-1315.72302,177.70348,986.33777
47,0.383,-1265.52271,227.38029,1173.12634,-1308.42224,257.74081,1013.9527,-1308.62451,179.58919,987.08545
48,0.392,-1258.91736,228.08121,1174.03735,-1301.151,258.7092,1015.17181,-1302.30396,181.04602,987.61829
49,0.4,-1253.75122,231.20607,1175.00659,-1295.39856,261.49292,1016.32104,-1297.30969,183.6702,988.16168
50,0.408,-1246.95483,232.14021,1175.05554,-1288.4425,263.24313,1016.31653,-1289.99731,185.22871,989.40363
51,0.417,-1241.51257,234.17163,1176.07544,-1280.97644,264.37521,1016.65942,-1284.04565,187.93156,990.03455
52,0.425,-1234.52783,236.14301,1177.75757,-1276.57336,268.34866,1017.6554,-1279.26526,190.50757,990.23865
53,0.433,-1229.60278,237.82472,1177.68445,-1268.30103,270.14569,1018.73108,-1272.17603,192.22437,990.71869
54,0.442,-1224.69409,239.85641,1179.53894,-1260.84631,271.28223,1019.35583,-1265.79224,193.8159,991.2019
55,0.45,-1217.93066,241.71385,1179.15527,-1256.06616,274.71432,1019.78271,-1260.30908,197.13283,992.47034
56,0.458,-1210.48206,243.29514,1179.78577,-1248.63,276.24179,1019.35028,-1253.72217,197.46733,991.58533
57,0.467,-1205.14026,244.79709,1180.56677,-1243.11987,278.27716,1020.38147,-1247.82507,201.68758,991.9668
