Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,-1598.43677,-83.78238,27.36949,-1383.64453,-123.57192,25.80196,-1432.86707,-63.53057,45.15757
2,0.008,-1597.89478,-83.83914,27.62121,-1383.64453,-123.57192,25.80196,-1432.86707,-63.53057,45.15757
3,0.017,-1597.49536,-83.75871,27.50867,-1382.91565,-123.85022,25.85128,-1432.5282,-63.57676,44.78913
4,0.025,-1597.49536,-83.75871,27.50867,-1382.74426,-123.69765,25.63725,-1431.65735,-63.9493,44.83417
5,0.033,-1597.69043,-82.54002,28.35077,-1382.74426,-123.69765,25.63725,-1431.55701,-63.89117,44.75039
6,0.042,-1597.69043,-82.54002,28.35077,-1382.4364,-123.64291,25.86069,-1433.34521,-62.62651,44.33642
7,0.05,-1597.69043,-82.54002,28.35077,-1382.44324,-123.81931,25.70289,-1433.28174,-62.88288,44.47064
8,0.058,-1597.67773,-82.78369,28.38763,-1381.87158,-123.71742,25.42039,-1433.44116,-62.54286,44.23125
9,0.067,-1597.62915,-82.63214,28.52465,-1381.87158,-123.71742,25.42039,-1433.34521,-62.62651,44.33642
10,0.075,-1597.62646,-82.82269,28.66515,-1382.22217,-123.91723,25.85999,-1433.44116,-62.54286,44.23125
11,0.083,-1597.65295,-82.53828,28.80899,-1381.79333,-124.00483,25.86053,-1433.44116,-62.54286,44.23125
12,0.092,-1597.16772,-82.61485,29.12757,-1381.87158,-123.71742,25.42039,-1433.44116,-62.54286,44.23125
13,0.1,-1597.03833,-82.6974,29.41223,-1381.98975,-123.88389,25.5807,-1433.44116,-62.54286,44.23125
14,0.108,-1596.78613,-82.69157,29.70747,-1381.98975,-123.88389,25.5807,-1433.34521,-62.62651,44.33642
15,0.117,-1596.75269,-82.74497,29.86966,-1381.98975,-123.88389,25.5807,-1433.34521,-62.62651,44.33642
16,0.125,-1596.54663,-80.33091,28.44593,-1383.00574,-124.49364,26.29597,-1433.26831,-62.92546,44.54545
17,0.133,-1596.65881,-80.71839,29.52811,-1382.38611,-124.73989,26.25361,-1433.26831,-62.92546,44.54545
18,0.142,-1597.52856,-82.6722,32.64936,-1382.49756,-124.82326,26.13391,-1433.26831,-62.92546,44.54545
19,0.15,-1597.16577,-82.48709,33.12173,-1382.86707,-124.76154,26.07423,-1433.23645,-62.69485,44.31548
20,0.158,-1596.88757,-82.69195,33.87123,-1383.2334,-124.62999,26.06048,-1432.20605,-63.39444,44.46616
21,0.167,-1595.4502,-83.37225,33.35793,-1382.8219,-124.86609,26.19448,-1431.24695,-63.96514,44.37104
22,0.175,-1596.02979,-83.31572,35.19409,-1383.19495,-125.18201,26.19376,-1431.35461,-64.06073,44.85566
23,0.183,-1596.12927,-83.53132,36.6902,-1383.24829,-124.69746,25.96685,-1431.27771,-64.36002,45.06464
24,0.192,-1595.82813,-84.14822,37.54915,-1383.24573,-125.10496,25.95268,-1431.0697,-64.94494,44.78619
25,0.2,-1596.05713,-83.9698,38.65957,-1383.24573,-125.10496,25.95268,-1431.01025,-65.04361,44.88932
26,0.208,-1595.31604,-83.36839,39.93238,-1383.24573,-125.10496,25.95268,-1431.09033,-65.10693,44.95039
27,0.217,-1595.19446,-83.30499,41.77901,-1383.24573,-125.10496,25.95268,-1430.79504,-64.82875,45.19625
28,0.225,-1595.47461,-83.87341,43.06472,-1383.24573,-125.10496,25.95268,-1430.54187,-63.83006,45.12511
29,0.233,-1595.02295,-83.53226,44.61445,-1383.24573,-125.10496,25.95268,-1430.47852,-64.1034,45.35532
30,0.242,-1594.86938,-84.22605,47.25175,-1383.24573,-125.10496,25.95268,-1429.97534,-64.61021,46.01761
31,0.25,-1594.09021,-84.03561,48.90503,-1383.23584,-125.26006,25.95354,-1429.8208,-64.5164,46.32049
32,0.258,-1593.96802,-84.34697,51.81159,-1383.24573,-125.10496,25.95268,-1429.02832,-65.0479,47.13581
33,0.267,-1592.20813,-84.29262,54.24933,-1383.24573,-125.10496,25.95268,-1428.61304,-64.93039,47.4834
