Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-1652.19995,243.64838,1053.82129,-1709.52051,261.23676,967.72998,-1636.35266,216.19208,913.11005
2,0.008,-1649.53906,244.5937,1054.14197,-1704.74573,258.95786,966.28735,-1632.9397,218.47142,913.33844
3,0.017,-1643.52905,241.35503,1052.78723,-1701.30542,258.90265,966.40839,-1629.5448,217.82304,912.94452
4,0.025,-1639.69482,239.79962,1052.36182,-1698.16638,258.20105,965.92627,-1624.37781,214.50191,912.80841
5,0.033,-1636.401,241.25253,1053.0863,-1694.34692,257.62445,966.47308,-1620.19788,213.9614,912.65277
6,0.042,-1633.24109,241.02911,1052.52795,-1690.07129,257.43787,965.1369,-1616.2699,214.17905,911.97522
7,0.05,-1629.69727,242.29616,1052.37793,-1685.1897,255.88765,965.05884,-1612.99988,213.77209,911.92169
8,0.058,-1623.03296,237.48039,1051.39331,-1681.57617,255.38812,964.82568,-1609.65076,215.88826,911.25513
9,0.067,-1619.79761,238.22162,1050.87769,-1677.82068,255.01222,964.5246,-1603.99084,212.56314,910.90369
10,0.075,-1615.71179,239.35864,1051.72937,-1673.29272,255.04852,964.1283,-1598.92444,211.78029,911.31433
11,0.083,-1611.29065,238.85826,1051.13867,-1668.33118,254.35085,963.41986,-1593.87561,211.18111,910.27698
12,0.092,-1607.2677,239.15521,1051.16516,-1664.12195,253.81422,962.98785,-1590.31873,212.32007,910.66406
13,0.1,-1601.14954,236.75293,1049.28137,-1660.15686,252.83162,962.77484,-1585.60059,212.33293,908.99634
14,0.108,-1597.34534,236.43652,1048.9823,-1654.79761,254.00554,961.43036,-1580.59534,211.79263,909.69879
15,0.117,-1593.18921,237.96173,1050.49622,-1650.07361,253.38219,961.77228,-1575.81067,211.29311,907.89014
16,0.125,-1588.49207,237.1225,1049.87378,-1645.72144,252.06633,961.95862,-1571.56006,211.49295,908.12897
17,0.133,-1584.46375,239.19955,1048.70667,-1640.06421,251.9675,959.9032,-1567.31433,212.52704,907.58032
18,0.142,-1576.9856,237.02193,1048.70642,-1634.96008,252.60123,960.11884,-1559.93884,209.10059,907.60925
19,0.15,-1572.50525,236.46449,1047.99524,-1629.74255,252.95068,959.24652,-1554.26099,208.84772,907.09393
20,0.158,-1568.39148,238.02411,1048.28845,-1625.39136,253.06148,959.06512,-1549.51099,209.49588,906.35852
21,0.167,-1563.64734,240.16443,1047.92041,-1619.46606,252.01083,958.0578,-1545.23718,210.55226,906.33612
22,0.175,-1558.22021,237.92235,1046.64966,-1614.02502,252.02275,958.07111,-1539.17603,209.92351,906.76575
23,0.183,-1553.35962,239.96109,1046.04932,-1608.41077,252.95747,956.92462,-1532.89404,209.7934,905.5293
24,0.192,-1547.24133,239.67091,1046.30139,-1603.7666,253.08653,957.01251,-1528.40491,210.77632,905.25397
25,0.2,-1541.74536,239.63376,1044.36243,-1597.33899,252.71497,956.02985,-1523.03467,210.99387,905.48615
26,0.208,-1536.6947,241.61714,1045.23999,-1591.52856,253.31927,954.9201,-1517.26001,212.69252,904.29169
