Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,282.33972,-309.61844,1081.24194,225.95439,-338.03305,984.66626,329.40094,-342.6351,918.34229
2,0.008,282.7088,-309.30017,1081.31116,225.95439,-338.03305,984.66626,329.49481,-342.87546,918.7262
3,0.017,282.48694,-309.19135,1081.42188,225.89612,-338.29059,984.8656,329.49481,-342.87546,918.7262
4,0.025,282.48694,-309.19135,1081.42188,225.95439,-338.03305,984.66626,329.43439,-342.55548,919.13568
5,0.033,282.51111,-309.5054,1081.33826,225.95439,-338.03305,984.66626,329.2092,-342.89233,918.58453
6,0.042,282.47284,-309.05585,1081.56006,225.87692,-337.83469,984.54218,329.43439,-342.55548,919.13568
7,0.05,282.67053,-308.85059,1081.53296,225.47639,-337.71198,984.61084,329.24258,-342.81277,919.37787
8,0.058,282.47284,-309.05585,1081.56006,226.31895,-337.39563,984.46686,329.43439,-342.55548,919.13568
9,0.067,282.47284,-309.05585,1081.56006,225.91844,-337.27289,984.53552,329.14563,-342.52756,919.54858
10,0.075,282.56979,-308.71561,1081.7251,225.47639,-337.71198,984.61084,329.14563,-342.52756,919.54858
11,0.083,282.56979,-308.71561,1081.7251,225.87692,-337.83469,984.54218,329.43439,-342.55548,919.13568
12,0.092,282.67053,-308.85059,1081.53296,225.47639,-337.71198,984.61084,328.95389,-342.78482,919.79071
13,0.1,282.20078,-308.69003,1081.78882,225.95439,-338.03305,984.66626,329.14563,-342.52756,919.54858
14,0.108,282.20078,-308.69003,1081.78882,225.47639,-337.71198,984.61084,328.95389,-342.78482,919.79071
15,0.117,282.20078,-308.69003,1081.78882,225.47639,-337.71198,984.61084,329.14563,-342.52756,919.54858
16,0.125,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.95389,-342.78482,919.79071
17,0.133,282.20078,-308.69003,1081.78882,225.30013,-337.5072,984.67584,328.95389,-342.78482,919.79071
18,0.142,282.20078,-308.69003,1081.78882,225.30013,-337.5072,984.67584,329.14563,-342.52756,919.54858
19,0.15,282.20078,-308.69003,1081.78882,225.30013,-337.5072,984.67584,329.14563,-342.52756,919.54858
20,0.158,282.20078,-308.69003,1081.78882,225.30013,-337.5072,984.67584,329.14563,-342.52756,919.54858
21,0.167,282.20078,-308.69003,1081.78882,225.74216,-337.06805,984.60052,328.95389,-342.78482,919.79071
22,0.175,282.20078,-308.69003,1081.78882,225.74216,-337.06805,984.60052,328.95389,-342.78482,919.79071
23,0.183,282.20078,-308.69003,1081.78882,225.74216,-337.06805,984.60052,328.95389,-342.78482,919.79071
24,0.192,282.20078,-308.69003,1081.78882,225.74216,-337.06805,984.60052,328.95389,-342.78482,919.79071
25,0.2,282.20078,-308.69003,1081.78882,225.74216,-337.06805,984.60052,328.80283,-342.20114,919.53485
26,0.208,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.61105,-342.4584,919.77698
27,0.217,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.51715,-342.21802,919.39313
28,0.225,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.51715,-342.21802,919.39313
29,0.233,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.61105,-342.4584,919.77698
30,0.242,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.70886,-341.96078,919.151
31,0.25,282.20078,-308.69003,1081.78882,226.10364,-336.8912,984.81592,328.56342,-342.23737,919.94098
32,0.258,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.56342,-342.23737,919.94098
33,0.267,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.56342,-342.23737,919.94098
34,0.275,282.20078,-308.69003,1081.78882,225.95006,-337.08435,984.81348,328.56342,-342.23737,919.94098
35,0.283,282.20078,-308.69003,1081.78882,225.47206,-336.517,984.91083,328.79123,-341.63116,919.79401
36,0.292,282.20078,-308.69003,1081.78882,225.47206,-336.517,984.91083,328.67651,-341.74634,919.4975
37,0.3,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,328.79123,-341.63116,919.79401
38,0.308,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,328.98297,-341.37393,919.55182
39,0.317,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,328.79123,-341.63116,919.79401
40,0.325,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,328.68115,-341.18234,919.93927
41,0.333,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,328.87289,-340.92514,919.69714
42,0.342,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,329.52896,-340.33066,919.84833
43,0.35,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,329.52896,-340.33066,919.84833
44,0.358,282.26663,-308.5347,1081.8855,225.48286,-336.17511,985.00879,329.83551,-339.95844,919.90277
45,0.367,282.26663,-308.5347,1081.8855,225.48286,-336.17511,985.00879,329.27127,-339.73019,920.08301
46,0.375,282.26663,-308.5347,1081.8855,225.38892,-336.12057,985.13739,329.4628,-339.47296,919.84088
47,0.383,282.20078,-308.69003,1081.78882,225.48286,-336.17511,985.00879,329.4628,-339.47296,919.84088
48,0.392,282.26663,-308.5347,1081.8855,225.48286,-336.17511,985.00879,329.62558,-339.05948,919.69299
49,0.4,282.26663,-308.5347,1081.8855,225.48286,-336.17511,985.00879,329.62558,-339.05948,919.69299
50,0.408,282.26666,-308.40445,1082.04407,225.38892,-336.12057,985.13739,329.62558,-339.05948,919.69299
51,0.417,282.26663,-308.5347,1081.8855,225.48286,-336.17511,985.00879,329.62558,-339.05948,919.69299
52,0.425,282.26666,-308.40445,1082.04407,225.48286,-336.17511,985.00879,329.84662,-338.90601,919.56934
53,0.433,282.26666,-308.40445,1082.04407,225.2265,-336.1312,984.39624,329.84662,-338.90601,919.56934
54,0.442,282.26663,-308.5347,1081.8855,225.43443,-336.14755,984.60925,329.84662,-338.90601,919.56934
55,0.45,282.26663,-308.5347,1081.8855,225.43443,-336.14755,984.60925,329.84662,-338.90601,919.56934
56,0.458,282.26663,-308.5347,1081.8855,225.49146,-336.00226,984.71283,329.84662,-338.90601,919.56934
57,0.467,282.26666,-308.40445,1082.04407,225.69934,-336.01855,984.92578,329.84662,-338.90601,919.56934
58,0.475,282.26666,-308.40445,1082.04407,225.69934,-336.01855,984.92578,329.90869,-338.74936,919.70428
59,0.483,282.26663,-308.5347,1081.8855,225.69934,-336.01855,984.92578,329.68573,-338.71234,919.77551
60,0.492,282.26666,-308.40445,1082.04407,225.69934,-336.01855,984.92578,329.68573,-338.71234,919.77551
61,0.5,282.26666,-308.40445,1082.04407,225.65089,-335.99097,984.52618,329.90869,-338.74936,919.70428
