Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,157.92735,-69.16038,48.13886,389.35654,-105.65539,56.08813,333.95215,-61.86964,73.72963
2,0.008,158.59334,-69.47372,47.80251,389.36292,-105.41887,55.83044,334.08722,-62.00822,73.76228
3,0.017,158.75735,-69.69243,47.69827,389.59805,-105.98692,55.92631,334.08722,-62.00822,73.76228
4,0.025,158.59334,-69.47372,47.80251,389.73877,-104.90466,55.81424,334.08722,-62.00822,73.76228
5,0.033,158.23172,-69.33103,47.73103,389.73877,-104.90466,55.81424,334.08722,-62.00822,73.76228
6,0.042,157.92735,-69.16038,48.13886,389.97775,-105.44555,55.89037,334.08722,-62.00822,73.76228
7,0.05,158.59334,-69.47372,47.80251,389.9696,-105.71043,56.16628,334.08722,-62.00822,73.76228
8,0.058,157.92735,-69.16038,48.13886,389.93863,-105.26665,55.95189,334.08722,-62.00822,73.76228
9,0.067,158.23172,-69.33103,47.73103,389.73242,-105.14117,56.0719,334.08722,-62.00822,73.76228
10,0.075,158.59334,-69.47372,47.80251,389.73877,-104.90466,55.81424,334.17398,-62.33132,73.68214
11,0.083,158.59334,-69.47372,47.80251,389.9696,-105.71043,56.16628,334.08722,-62.00822,73.76228
12,0.092,158.59334,-69.47372,47.80251,389.97775,-105.44555,55.89037,334.08722,-62.00822,73.76228
13,0.1,158.59334,-69.47372,47.80251,389.97775,-105.44555,55.89037,334.08722,-62.00822,73.76228
14,0.108,157.92735,-69.16038,48.13886,389.97775,-105.44555,55.89037,334.17398,-62.33132,73.68214
15,0.117,157.92735,-69.16038,48.13886,389.97775,-105.44555,55.89037,334.48553,-62.32943,73.62884
16,0.125,157.92735,-69.16038,48.13886,390.05356,-105.56548,54.96555,334.38416,-62.25118,73.55086
17,0.133,158.59334,-69.47372,47.80251,390.05356,-105.56548,54.96555,334.44318,-62.50224,73.67371
18,0.142,158.59334,-69.47372,47.80251,390.05356,-105.56548,54.96555,334.45303,-62.75698,73.62115
19,0.15,158.54581,-69.41713,48.14414,390.45212,-104.644,54.0102,334.21796,-62.56805,73.68977
20,0.158,158.95494,-69.61668,47.87403,390.45212,-104.644,54.0102,334.21796,-62.56805,73.68977
21,0.167,159.11896,-69.83535,47.76977,390.55234,-104.99993,53.80583,334.24454,-62.79871,73.6405
22,0.175,158.75735,-69.69243,47.69827,390.55234,-104.99993,53.80583,334.21796,-62.56805,73.68977
23,0.183,158.75735,-69.69243,47.69827,390.55234,-104.99993,53.80583,334.24454,-62.79871,73.6405
