Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-87.53252,317.91754,710.81714,-24.65906,337.40067,627.27765,26.70197,265.16888,672.58331
2,0.008,-87.8225,317.96655,710.81378,-24.65906,337.40067,627.27765,26.70197,265.16888,672.58331
3,0.017,-88.11755,318.05737,711.0097,-24.65906,337.40067,627.27765,26.70197,265.16888,672.58331
4,0.025,-88.11755,318.05737,711.0097,-24.65906,337.40067,627.27765,26.70197,265.16888,672.58331
5,0.033,-88.11755,318.05737,711.0097,-25.00557,337.46664,627.26379,26.74216,265.35532,672.96271
6,0.042,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.74216,265.35532,672.96271
7,0.05,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.72993,264.67908,672.55334
8,0.058,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.72993,264.67908,672.55334
9,0.067,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.74216,265.35532,672.96271
10,0.075,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
11,0.083,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
12,0.092,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
13,0.1,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
14,0.108,-87.66357,317.40485,711.12054,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
15,0.117,-87.66357,317.40485,711.12054,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
16,0.125,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
17,0.133,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
18,0.142,-87.96717,316.81906,711.03131,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
19,0.15,-87.95354,317.45377,711.11719,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
20,0.158,-87.96717,316.81906,711.03131,-24.65906,337.40067,627.27765,26.7701,264.86557,672.93274
21,0.167,-87.96717,316.81906,711.03131,-24.65906,337.40067,627.27765,26.80501,264.34082,673.1073
