Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,14.4717,-150.28535,610.00818,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.4193,-25.03134,586.52631,76.24926,-114.46665,600.9577,104.79153,-73.48642,583.823,117.16265,-40.87745,553.61847
2,0.008,14.53291,-150.29628,610.05347,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.83144,-114.41189,601.39911,104.92638,-74.12159,583.64923,117.16265,-40.87745,553.61847
3,0.017,14.39103,-150.89066,610.14783,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.74559,-115.40897,600.70758,104.64308,-74.12286,583.63654,116.77332,-41.04005,553.29279
4,0.025,14.71965,-150.42578,610.19781,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.4193,-25.03134,586.52631,75.50889,-114.43285,600.68817,104.64308,-74.12286,583.63654,117.47525,-40.79977,553.58569
5,0.033,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,104.78753,-73.9056,582.38477,117.12457,-40.91549,553.27032
6,0.042,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,104.78753,-73.9056,582.38477,117.16265,-40.87745,553.61847
7,0.05,14.14311,-150.75027,609.95819,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,104.78753,-73.9056,582.38477,117.16265,-40.87745,553.61847
8,0.058,14.14311,-150.75027,609.95819,-6.26297,-109.97863,625.38708,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,104.78753,-73.9056,582.38477,117.16265,-40.87745,553.61847
9,0.067,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.98841,-115.72272,598.17993,104.64308,-74.12286,583.63654,117.16265,-40.87745,553.61847
10,0.075,13.95635,-150.62077,609.81384,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.27854,-115.1098,600.76642,104.9707,-74.43513,582.30524,117.16265,-40.87745,553.61847
11,0.083,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,104.78753,-73.9056,582.38477,117.16265,-40.87745,553.61847
12,0.092,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.30968,-114.3898,601.20801,104.9707,-74.43513,582.30524,117.16265,-40.87745,553.61847
13,0.1,13.95635,-150.62077,609.81384,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.30968,-114.3898,601.20801,103.66022,-74.07839,582.47302,117.16265,-40.87745,553.61847
14,0.108,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,38.10144,-25.89923,586.64868,75.30968,-114.3898,601.20801,103.66022,-74.07839,582.47302,117.16265,-40.87745,553.61847
15,0.117,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.42563,-62.13633,614.96716,37.53368,-25.33227,587.49945,75.30968,-114.3898,601.20801,103.93253,-74.73186,582.36481,117.16265,-40.87745,553.61847
16,0.125,14.45392,-150.98541,609.84814,-6.38463,-110.47958,625.09174,8.42563,-62.13633,614.96716,37.5445,-25.79562,586.88501,75.31462,-114.39797,601.45087,103.66022,-74.07839,582.47302,117.16265,-40.87745,553.61847
17,0.133,14.14311,-150.75027,609.95819,-6.38463,-110.47958,625.09174,8.42563,-62.13633,614.96716,37.53368,-25.33227,587.49945,75.10306,-114.36459,601.28076,103.93253,-74.73186,582.36481,117.16265,-40.87745,553.61847
18,0.142,14.33572,-150.85503,610.18591,-6.80604,-110.32922,625.17731,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.27854,-115.1098,600.76642,103.93253,-74.73186,582.36481,117.16265,-40.87745,553.61847
19,0.15,14.33572,-150.85503,610.18591,-6.80604,-110.32922,625.17731,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.05676,-115.06541,600.83643,103.93253,-74.73186,582.36481,117.16265,-40.87745,553.61847
20,0.158,14.33572,-150.85503,610.18591,-6.50143,-110.63773,625.24261,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.12173,-114.62245,601.83057,103.66022,-74.07839,582.47302,117.05096,-40.66797,553.34174
21,0.167,14.33572,-150.85503,610.18591,-6.50143,-110.63773,625.24261,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.10802,-114.37274,601.52362,103.68892,-74.11997,582.73071,117.05096,-40.66797,553.34174
22,0.175,14.33572,-150.85503,610.18591,-6.38463,-110.47958,625.09174,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.31462,-114.39797,601.45087,103.68892,-74.11997,582.73071,117.16265,-40.87745,553.61847
23,0.183,14.33572,-150.85503,610.18591,-6.09592,-110.42829,625.72272,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,74.91306,-114.58281,601.65515,103.66022,-74.07839,582.47302,117.27829,-40.75896,553.54071
24,0.192,14.57566,-150.99048,610.38092,-6.15277,-109.99266,625.3797,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.23321,-114.31107,601.54211,103.68892,-74.11997,582.73071,117.27829,-40.75896,553.54071
25,0.2,14.57566,-150.99048,610.38092,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.10802,-114.37274,601.52362,103.68892,-74.11997,582.73071,117.27829,-40.75896,553.54071
26,0.208,14.57566,-150.99048,610.38092,-6.50143,-110.63773,625.24261,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.12173,-114.62245,601.83057,103.93253,-74.73186,582.36481,117.27829,-40.75896,553.54071
27,0.217,14.57566,-150.99048,610.38092,-6.62504,-110.21225,625.24719,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.10802,-114.37274,601.52362,103.66022,-74.07839,582.47302,116.81355,-39.55774,553.69409
28,0.225,14.57566,-150.99048,610.38092,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.10802,-114.37274,601.52362,103.93253,-74.73186,582.36481,117.1287,-40.03702,553.60706
29,0.233,14.95788,-150.49936,610.65887,-6.38463,-110.47958,625.09174,8.42563,-62.13633,614.96716,37.5445,-25.79562,586.88501,75.35975,-115.18475,601.49438,103.94305,-74.78596,582.60419,117.1287,-40.03702,553.60706
30,0.242,14.95788,-150.49936,610.65887,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.34447,-114.48519,601.88226,103.94305,-74.78596,582.60419,116.9255,-39.76791,553.97046
31,0.25,15.2623,-150.68132,610.71954,-5.8303,-110.30863,625.57227,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.34869,-114.19096,602.06036,103.94305,-74.78596,582.60419,116.9255,-39.76791,553.97046
32,0.258,15.2623,-150.68132,610.71954,-5.8303,-110.30863,625.57227,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.36177,-114.8525,601.69238,104.0959,-74.50087,582.67114,116.9255,-39.76791,553.97046
33,0.267,15.2623,-150.68132,610.71954,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.5445,-25.79562,586.88501,75.5625,-114.704,601.77747,105.08566,-74.28943,582.56519,116.81355,-39.55774,553.69409
34,0.275,15.2623,-150.68132,610.71954,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.44892,-114.95776,601.59576,104.0959,-74.50087,582.67114,116.9255,-39.76791,553.97046
35,0.283,15.2623,-150.68132,610.71954,-6.14117,-110.78458,625.29022,8.72417,-61.79413,615.14764,37.53368,-25.33227,587.49945,75.59285,-114.37713,602.17957,104.0959,-74.50087,582.67114,116.9255,-39.76791,553.97046
