Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-964.91888,-122.76656,629.89984,-898.24811,-38.31142,538.84674,-951.29468,-96.67368,474.95499,-948.71539,14.26956,471.58646
2,0.008,-963.05188,-121.76621,630.01154,-897.22595,-38.52501,538.13928,-949.95038,-96.49179,474.93304,-946.31982,13.29828,471.83862
3,0.017,-962.00696,-121.79929,630.01105,-896.31311,-37.51478,537.84552,-949.73083,-96.28396,474.90439,-945.51648,15.16879,470.9462
4,0.025,-960.20618,-122.14259,630.05408,-895.33246,-37.70034,537.17133,-948.37415,-95.80309,474.80856,-944.32684,14.92431,470.56763
5,0.033,-958.80157,-122.36425,629.9502,-893.94897,-38.113,536.79138,-947.66852,-95.85867,474.51782,-944.63428,14.96057,470.72931
6,0.042,-957.74622,-122.45538,629.85736,-892.48077,-38.28006,536.84772,-946.70349,-96.25983,474.5296,-944.60962,15.55094,470.40369
7,0.05,-956.49744,-121.98772,629.54126,-891.53674,-37.85396,536.73743,-945.60101,-95.90675,473.52084,-942.32977,15.05662,470.34033
8,0.058,-954.89899,-121.93245,629.40515,-890.55518,-37.67907,536.94696,-943.784,-95.44711,473.35947,-940.9696,15.20664,470.65155
9,0.067,-953.50781,-121.61507,629.22278,-888.8927,-37.82082,536.90222,-943.01611,-95.20384,473.21487,-939.75,16.22333,470.68225
10,0.075,-951.8894,-122.04987,629.17432,-887.9574,-38.04053,535.80902,-941.58057,-95.72163,473.03897,-937.72113,16.13134,470.52542
11,0.083,-950.15594,-121.37447,629.17218,-886.15454,-37.73546,535.55438,-939.96259,-95.03068,472.7251,-937.29108,16.25943,470.62427
12,0.092,-948.57776,-120.69449,628.89606,-884.65039,-37.84328,534.90625,-938.92279,-95.62874,472.80646,-935.41669,16.42766,470.69675
13,0.1,-945.69897,-121.85629,629.04462,-882.77698,-38.90688,534.37708,-937.40936,-95.86159,472.45361,-932.36108,15.13717,470.37567
14,0.108,-944.33881,-121.83794,628.71979,-881.77936,-38.82895,534.43146,-935.97131,-96.40218,472.27533,-930.5871,15.20431,469.03802
15,0.117,-942.69971,-121.47974,627.87177,-879.4176,-39.16367,533.61456,-934.52417,-96.57262,471.97424,-929.7818,15.56072,469.07886
16,0.125,-940.75085,-121.10836,627.76105,-877.72705,-38.67643,533.21484,-932.90851,-96.72625,471.77673,-927.9162,15.49871,468.8894
17,0.133,-939.64331,-121.24909,627.75183,-874.81445,-37.68361,532.49817,-931.96759,-96.82725,471.43768,-926.56531,15.22263,468.37036
18,0.142,-937.29443,-121.00874,627.80676,-873.83221,-38.15553,532.12689,-930.51154,-97.17312,471.35065,-923.50635,15.65459,468.18808
