Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-955.599,-267.57654,980.44427,-996.44586,-295.06113,898.11426,-943.15161,-220.21829,837.61438
2,0.008,-951.77966,-267.56088,980.09894,-992.84509,-295.41299,898.18842,-941.13556,-219.81818,837.68658
3,0.017,-948.02893,-266.92914,980.01898,-989.13428,-294.83566,898.62848,-940.98706,-219.56421,837.25043
4,0.025,-945.23688,-264.23276,979.11499,-985.23883,-294.64313,897.74585,-940.71143,-218.75096,837.08539
5,0.033,-943.68445,-263.66245,978.96655,-981.9931,-294.54089,898.38873,-935.93542,-217.73976,836.40247
6,0.042,-941.37769,-264.36069,978.87207,-978.76996,-294.67465,898.80762,-934.43542,-216.69894,836.19263
7,0.05,-937.33038,-262.23257,978.57935,-975.26965,-293.33673,898.52356,-931.59332,-216.1649,835.78375
8,0.058,-934.78979,-259.75226,978.28644,-972.04852,-293.0405,897.19934,-931.33093,-216.65912,834.8064
9,0.067,-931.93195,-261.24759,978.10651,-969.65631,-293.45526,896.78906,-928.59015,-216.224,834.37189
10,0.075,-929.88135,-260.9216,977.58301,-967.16986,-293.16968,896.33508,-924.07227,-217.22076,832.97235
11,0.083,-927.14575,-259.298,977.31897,-964.80243,-292.37991,896.46326,-922.13788,-215.22195,833.38983
12,0.092,-924.6712,-258.79575,977.13226,-962.31561,-291.24335,896.13495,-921.74396,-214.5777,833.51825
13,0.1,-921.24481,-260.85767,976.47369,-960.94855,-290.98746,895.62769,-918.81866,-215.19157,833.49481
14,0.108,-919.54309,-260.51471,975.40723,-959.28528,-291.11923,894.62671,-914.88965,-215.2486,833.07617
15,0.117,-917.02747,-258.97607,975.22894,-956.02411,-290.6637,893.85693,-913.09521,-213.05898,832.58124
16,0.125,-913.83948,-260.62579,974.36633,-954.31769,-290.84714,893.40503,-911.05273,-213.19147,831.41986
17,0.133,-912.61407,-260.29532,974.09521,-953.41418,-289.6879,893.37897,-907.66577,-214.91318,831.68726
18,0.142,-909.88873,-259.21536,973.75708,-950.51569,-288.75858,893.20251,-905.78278,-213.70676,830.83191
19,0.15,-907.24939,-260.4653,973.22882,-948.63611,-288.63904,892.96265,-902.49359,-213.61473,831.15234
20,0.158,-904.64789,-259.8045,973.26007,-946.74408,-288.3363,892.22223,-898.06262,-213.0708,829.7688
21,0.167,-902.14075,-258.51651,972.86792,-945.30176,-287.38181,892.39935,-896.92474,-211.3533,829.82275
22,0.175,-900.74127,-258.21902,972.37354,-942.05896,-287.16684,891.95984,-896.01392,-210.09196,830.84546
23,0.183,-898.08392,-257.81134,972.22864,-939.81573,-285.66788,891.10724,-890.22858,-210.70105,829.56818
24,0.192,-894.78516,-257.8927,972.21216,-937.0105,-285.18472,891.26782,-889.14368,-209.43616,829.44843
25,0.2,-892.13007,-255.12837,971.85028,-934.42584,-285.77383,891.26379,-888.48987,-208.86395,829.10748
26,0.208,-889.7262,-253.88908,971.98297,-931.34515,-283.25272,891.05212,-887.99646,-208.64021,828.61096
27,0.217,-887.99652,-252.60585,971.7157,-929.151,-282.63354,891.38324,-886.27826,-207.20621,828.29767
28,0.225,-884.7558,-251.69617,971.73193,-926.28485,-282.35638,891.95569,-882.55139,-206.54282,827.38733
29,0.233,-881.87708,-249.62003,971.79315,-923.68115,-282.34531,892.80182,-878.84314,-205.69963,827.16925
30,0.242,-878.55389,-249.79994,971.55182,-919.93579,-280.16049,892.7782,-877.99976,-204.93643,827.01233
