Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,229.2471,36.49206,1703.43994,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,308.85361,9.71686,1462.0719
2,0.008,229.2471,36.49206,1703.43994,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,308.85361,9.71686,1462.0719
3,0.017,229.36545,36.64927,1703.68335,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,309.03763,9.93765,1462.17175
4,0.025,229.2471,36.49206,1703.43994,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,309.03763,9.93765,1462.17175
5,0.033,229.2471,36.49206,1703.43994,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,309.03763,9.93765,1462.17175
6,0.042,229.2471,36.49206,1703.43994,339.41382,21.58331,1613.15759,124.49196,46.08944,1629.89783,309.03763,9.93765,1462.17175
7,0.05,229.14412,36.58125,1703.53796,339.59692,20.99601,1613.35156,124.49196,46.08944,1629.89783,309.04797,9.66501,1462.33081
8,0.058,229.14949,36.6352,1703.65894,339.54526,20.69231,1613.53735,124.97467,45.31601,1630.10474,308.9649,9.58195,1462.70703
9,0.067,229.23514,36.67674,1704.00513,339.54526,20.69231,1613.53735,124.37067,45.89332,1629.87439,308.9649,9.58195,1462.70703
10,0.075,229.23514,36.67674,1704.00513,339.66623,20.61678,1613.6084,125.0032,45.38467,1630.00159,308.9649,9.58195,1462.70703
11,0.083,229.09319,36.32705,1703.58972,339.54614,20.78894,1613.70361,124.46345,46.02078,1630.0011,309.35242,9.21265,1462.99963
12,0.092,229.0946,36.32095,1704.17578,339.66623,20.61678,1613.6084,124.49196,46.08944,1629.89783,309.35242,9.21265,1462.99963
13,0.1,228.97624,36.16377,1703.93237,339.66623,20.61678,1613.6084,124.46345,46.02078,1630.0011,309.35242,9.21265,1462.99963
14,0.108,229.23514,36.67674,1704.00513,339.66623,20.61678,1613.6084,125.0032,45.38467,1630.00159,309.40207,9.28246,1462.79895
15,0.117,229.07997,36.85709,1704.0907,339.66711,20.71341,1613.77454,125.00821,45.57925,1630.21069,309.45645,9.36192,1462.87317
16,0.125,229.22977,36.6228,1703.88416,339.66623,20.61678,1613.6084,125.00821,45.57925,1630.21069,309.45645,9.36192,1462.87317
17,0.133,229.23514,36.67674,1704.00513,339.66623,20.61678,1613.6084,125.00821,45.57925,1630.21069,309.50674,9.45563,1462.66211
18,0.142,229.37082,36.70321,1703.80444,339.84201,20.87375,1613.45044,124.97467,45.31601,1630.10474,309.26471,9.33564,1462.61243
19,0.15,229.79568,36.44793,1703.88037,339.84201,20.87375,1613.45044,125.21239,45.53415,1630.05981,309.55518,9.45301,1462.50854
20,0.158,229.79033,36.394,1703.75928,339.84201,20.87375,1613.45044,125.21739,45.72871,1630.26892,309.45645,9.36192,1462.87317
21,0.167,229.79568,36.44793,1703.88037,339.84201,20.87375,1613.45044,125.18886,45.66003,1630.37219,309.55518,9.45301,1462.50854
22,0.175,229.98199,36.14598,1703.99512,339.84201,20.87375,1613.45044,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
23,0.183,229.79568,36.44793,1703.88037,339.79034,20.57006,1613.63635,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
24,0.192,229.93042,36.50059,1703.93274,339.84201,20.87375,1613.45044,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
25,0.2,229.98199,36.14598,1703.99512,340.1825,20.72135,1613.34998,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
26,0.208,229.93042,36.50059,1703.93274,340.1825,20.72135,1613.34998,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
27,0.217,229.93042,36.50059,1703.93274,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.55518,9.45301,1462.50854
28,0.225,229.93042,36.50059,1703.93274,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.50256,9.35814,1462.72827
29,0.233,229.93042,36.50059,1703.93274,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.55518,9.45301,1462.50854
30,0.242,230.1653,36.55396,1704.09607,340.1825,20.72135,1613.34998,125.21739,45.72871,1630.26892,309.55518,9.45301,1462.50854
31,0.25,229.93042,36.50059,1703.93274,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.50674,9.45563,1462.66211
32,0.258,230.26884,36.64202,1703.97144,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.74017,9.38237,1463.01721
33,0.267,230.45381,36.67049,1703.94299,340.1825,20.72135,1613.34998,125.21739,45.72871,1630.26892,309.74017,9.38237,1463.01721
34,0.275,230.65297,36.53463,1703.90845,340.1825,20.72135,1613.34998,125.28778,45.64785,1630.34485,309.78897,9.47711,1462.81104
35,0.283,230.38177,36.49809,1703.97217,340.1825,20.72135,1613.34998,125.43404,45.69135,1630.28467,310.11679,9.40208,1462.65784
36,0.292,230.62944,36.34219,1703.73657,340.34106,20.44559,1613.31934,125.54283,45.55733,1630.37366,310.11679,9.40208,1462.65784
37,0.3,230.65297,36.53463,1703.90845,340.48343,20.39737,1613.34363,125.43404,45.69135,1630.28467,310.11679,9.40208,1462.65784
38,0.308,230.66811,36.28449,1703.58435,340.48343,20.39737,1613.34363,126.22271,45.32071,1630.41003,310.11679,9.40208,1462.65784
39,0.317,230.79561,36.5247,1703.81348,340.58325,20.43509,1613.2561,126.35052,45.27124,1630.41931,310.11679,9.40208,1462.65784
40,0.325,231.11079,36.15293,1703.37854,340.62775,20.548,1613.02039,126.35052,45.27124,1630.41931,310.11679,9.40208,1462.65784
41,0.333,231.11079,36.15293,1703.37854,340.78641,20.85197,1612.90808,126.35052,45.27124,1630.41931,310.06671,9.30325,1462.24231
