Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,362.74887,-212.34578,1295.88196,348.73508,-183.93181,1328.63989,366.68106,-128.89531,1342.89185,380.31442,-85.04346,1351.66443,433.13489,-140.45251,1297.81396,428.99277,-84.06201,1280.71716,419.00699,-38.64864,1269.25391
2,0.008,362.8768,-212.59773,1296.07385,349.06094,-183.92668,1328.46326,366.43304,-128.90016,1342.95288,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,429.41971,-83.74073,1281.27112,419.00699,-38.64864,1269.25391
3,0.017,362.8768,-212.59773,1296.07385,349.06094,-183.92668,1328.46326,366.43304,-128.90016,1342.95288,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,429.58975,-83.72105,1281.28516,419.00699,-38.64864,1269.25391
4,0.025,362.68399,-212.79094,1296.18274,349.06094,-183.92668,1328.46326,366.43304,-128.90016,1342.95288,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,429.50668,-83.79812,1281.19641,419.00699,-38.64864,1269.25391
5,0.033,362.68399,-212.79094,1296.18274,348.73508,-183.93181,1328.63989,366.43304,-128.90016,1342.95288,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,429.58975,-83.72105,1281.28516,418.67709,-38.47522,1268.9353
6,0.042,362.68399,-212.79094,1296.18274,348.73508,-183.93181,1328.63989,365.97238,-128.78976,1342.82996,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,431.03162,-83.22796,1281.8031,418.66681,-38.34714,1268.67151
7,0.05,362.68399,-212.79094,1296.18274,348.73508,-183.93181,1328.63989,366.30045,-128.9458,1343.26782,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,431.03162,-83.22796,1281.8031,418.66681,-38.34714,1268.67151
8,0.058,362.68399,-212.79094,1296.18274,348.73508,-183.93181,1328.63989,366.0787,-128.75824,1342.76501,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,431.03162,-83.22796,1281.8031,418.66318,-38.58366,1268.36621
9,0.067,362.94644,-212.79126,1296.08691,349.06094,-183.92668,1328.46326,366.43304,-128.90016,1342.95288,380.38797,-85.32249,1351.87488,433.13489,-140.45251,1297.81396,428.68018,-83.10348,1281.61877,418.66318,-38.58366,1268.36621
10,0.075,362.8768,-212.59773,1296.07385,349.06094,-183.92668,1328.46326,366.68106,-128.89531,1342.89185,380.63898,-85.52547,1351.79993,433.13489,-140.45251,1297.81396,428.92841,-82.73509,1281.58044,419.15735,-39.18148,1268.9845
11,0.083,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,366.68106,-128.89531,1342.89185,380.63898,-85.52547,1351.79993,433.13489,-140.45251,1297.81396,428.68018,-83.10348,1281.61877,419.23462,-39.52047,1268.6825
12,0.092,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,366.68106,-128.89531,1342.89185,382.18796,-84.79944,1352.23132,433.13489,-140.45251,1297.81396,428.76804,-83.04178,1281.37048,418.99683,-38.52055,1268.99023
13,0.1,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.00314,-129.12544,1342.74609,381.24353,-85.86308,1351.69165,433.13489,-140.45251,1297.81396,429.58975,-83.72105,1281.28516,419.00699,-38.64864,1269.25391
14,0.108,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.12445,-129.29497,1342.64709,381.24353,-85.86308,1351.69165,433.36008,-140.5914,1297.85583,429.58975,-83.72105,1281.28516,419.00699,-38.64864,1269.25391
15,0.117,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.12445,-129.29497,1342.64709,381.28201,-86.48805,1351.59827,433.36008,-140.5914,1297.85583,429.33029,-83.78664,1280.95117,419.00699,-38.64864,1269.25391
16,0.125,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.27414,-129.04324,1342.46802,381.41049,-86.67831,1351.49878,433.36008,-140.5914,1297.85583,429.24719,-83.86367,1280.86243,418.88577,-38.82391,1269.54724
17,0.133,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.27414,-129.04324,1342.46802,381.28201,-86.48805,1351.59827,433.13489,-140.45251,1297.81396,428.99277,-84.06201,1280.71716,418.88577,-38.82391,1269.54724
18,0.142,363.58801,-213.2056,1296.4187,349.23334,-184.16125,1328.36023,367.27414,-129.04324,1342.46802,381.28201,-86.48805,1351.59827,433.13489,-140.45251,1297.81396,428.99277,-84.06201,1280.71716,418.88577,-38.82391,1269.54724
19,0.15,363.13925,-212.59802,1295.97803,349.23334,-184.16125,1328.36023,367.12445,-129.29497,1342.64709,381.24353,-85.86308,1351.69165,433.13489,-140.45251,1297.81396,428.99277,-84.06201,1280.71716,418.88577,-38.82391,1269.54724
20,0.158,363.37546,-213.40996,1296.56812,349.23334,-184.16125,1328.36023,367.00314,-129.12544,1342.74609,381.28201,-86.48805,1351.59827,433.36008,-140.5914,1297.85583,428.99277,-84.06201,1280.71716,418.88577,-38.82391,1269.54724
21,0.167,363.58801,-213.2056,1296.4187,349.23334,-184.16125,1328.36023,367.00314,-129.12544,1342.74609,381.28201,-86.48805,1351.59827,433.36008,-140.5914,1297.85583,429.25104,-83.96967,1281.01343,418.88577,-38.82391,1269.54724
22,0.175,363.37546,-213.40996,1296.56812,349.23334,-184.16125,1328.36023,367.00314,-129.12544,1342.74609,382.60556,-84.88517,1351.901,433.36008,-140.5914,1297.85583,429.36087,-84.15033,1281.06873,418.88577,-38.82391,1269.54724
