Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,326.15076,360.19501,639.5871,349.64896,343.61139,474.88794,377.52365,239.8277,471.84677
2,0.008,325.9043,359.81769,639.43451,349.61002,342.89862,475.09583,377.31226,238.29909,472.89313
3,0.017,325.82596,359.53021,639.24463,350.03,342.45038,474.96713,377.09891,237.41971,473.04483
4,0.025,326.54361,358.63092,639.50409,350.55286,341.65659,474.89575,376.70316,236.89659,472.8158
5,0.033,326.74063,357.4086,639.36835,350.85397,341.4129,474.94858,375.86621,235.79182,472.83243
6,0.042,327.28842,356.78894,639.07947,350.72849,340.3378,474.82831,375.53748,235.63739,472.63794
7,0.05,327.51245,356.30551,639.01996,351.67209,339.92612,474.53009,374.81915,234.92427,473.50714
8,0.058,328.25281,355.57721,638.73047,352.61246,337.86542,474.41299,375.10141,232.21802,472.79855
9,0.067,329.5394,354.85477,638.46539,353.31638,337.31149,474.14139,375.29395,231.24419,472.64017
10,0.075,330.69766,354.56418,638.41962,354.13522,337.09882,474.14185,373.83463,229.95082,472.38507
11,0.083,331.50687,354.42935,638.61139,355.15268,336.7211,474.29855,372.08527,229.85062,472.05096
12,0.092,332.19821,353.81018,638.33038,355.45572,336.74081,474.25439,372.82608,229.31726,472.08359
13,0.1,333.83734,353.97638,638.49384,355.89474,336.69586,474.16229,372.69107,229.2829,471.7847
14,0.108,335.13495,354.28824,638.31592,356.81741,337.02704,474.12152,373.92792,229.87302,471.65024
15,0.117,336.05753,354.8009,638.25079,356.91922,337.20847,474.21518,374.46008,230.15088,471.13403
16,0.125,336.27292,354.94873,638.29993,357.13571,338.09665,474.27652,375.4046,230.87039,471.15536
17,0.133,336.69534,355.56888,638.39825,357.04926,338.46774,474.19836,376.24371,231.90379,471.00031
18,0.142,336.76355,356.09668,638.44421,357.02875,339.32401,474.34763,376.94467,233.00571,469.95453
19,0.15,336.62,357.48676,638.77844,355.90515,340.95355,474.556,379.31747,234.4297,470.47754
20,0.158,336.46268,358.06018,638.78601,355.92371,341.84042,474.34964,377.98465,236.36983,470.06616
21,0.167,335.76138,358.4989,638.84692,355.50836,342.70538,474.40707,379.16779,237.21191,470.71146
22,0.175,334.6904,359.14941,639.13739,354.75687,342.8775,474.21683,379.88724,238.47066,469.9834
23,0.183,333.3241,359.86142,639.34424,354.14346,343.15936,474.32123,380.96805,239.48042,470.76804
24,0.192,332.07349,360.79126,639.63776,352.98111,343.79846,474.44839,380.68304,240.34035,470.72556
25,0.2,331.39832,361.33725,639.72449,352.14371,344.14874,474.60236,380.74808,242.22098,470.63617
26,0.208,330.00577,361.29196,640.14398,351.84998,344.70773,475.03784,379.81781,243.03343,470.52084
27,0.217,329.12994,361.10718,640.00903,350.81213,344.90262,475.29739,379.70908,243.32581,471.39542
28,0.225,328.32761,361.0148,639.98376,350.74057,344.84821,475.43036,379.13254,242.96896,471.69873
29,0.233,327.8002,360.84851,639.6228,350.25027,344.06488,475.28699,378.56235,242.54921,471.4975
30,0.242,326.74612,360.45169,639.51312,350.52707,343.83768,475.14047,378.62933,241.00835,472.14008
31,0.25,326.80154,359.65637,639.53796,350.62027,343.43103,475.28653,379.51862,239.18903,472.59637
32,0.258,327.39603,358.71249,639.50769,351.34921,342.5321,474.87582,378.66116,238.15334,472.70969
33,0.267,327.63431,357.92389,639.42035,351.8197,341.58533,474.67087,377.41504,236.50294,471.96515
