Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,78.25295,-97.97994,633.44373,53.3516,-50.17756,651.6629,90.19881,1.86284,650.8291,142.69534,29.1038,630.23389,154.80403,-78.11033,649.40045,186.1017,-29.79949,621.75873,161.18913,17.0849,594.81775
2,0.008,78.25295,-97.97994,633.44373,53.3516,-50.17756,651.6629,90.54797,2.57952,650.84802,143.17366,29.12898,627.45142,154.74498,-77.97479,649.41425,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
3,0.017,78.41135,-97.79373,633.30182,53.5527,-49.50703,651.84827,90.53295,2.20415,650.25977,142.98706,29.66649,628.19324,154.58516,-77.94089,649.29498,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
4,0.025,78.25295,-97.97994,633.44373,53.5527,-49.50703,651.84827,90.63776,2.35081,650.12921,143.17366,29.12898,627.45142,154.80403,-78.11033,649.40045,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
5,0.033,78.25295,-97.97994,633.44373,53.5527,-49.50703,651.84827,90.29731,2.29663,651.36249,142.98706,29.66649,628.19324,155.07037,-78.17171,649.59967,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
6,0.042,78.25295,-97.97994,633.44373,53.44092,-48.6279,652.28839,90.53295,2.20415,650.25977,143.06198,29.17097,627.69855,154.92542,-78.17139,649.47687,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
7,0.05,78.25295,-97.97994,633.44373,53.5527,-49.50703,651.84827,90.63776,2.35081,650.12921,142.98706,29.66649,628.19324,154.70654,-78.00195,649.3714,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
8,0.058,78.25295,-97.97994,633.44373,53.5527,-49.50703,651.84827,90.60645,2.75769,650.79456,143.17366,29.12898,627.45142,154.74498,-77.97479,649.41425,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
9,0.067,78.25295,-97.97994,633.44373,53.45859,-50.77269,651.31305,90.19881,1.86284,650.8291,143.11647,29.51027,627.86108,155.07037,-78.17171,649.59967,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
10,0.075,78.25295,-97.97994,633.44373,53.5527,-49.50703,651.84827,90.53295,2.20415,650.25977,143.17366,29.12898,627.45142,154.86636,-78.03585,649.49066,186.1017,-29.79949,621.75873,162.94662,18.93522,595.97357
