Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,84.64305,-124.67508,526.08612,247.24651,-34.21693,603.25726,267.2226,-113.18574,533.99286,277.38647,12.56325,516.07153
2,0.008,84.64305,-124.67508,526.08612,247.0983,-34.37087,603.59027,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
3,0.017,84.64305,-124.67508,526.08612,247.0983,-34.37087,603.59027,267.05478,-113.37772,534.21881,277.46292,12.29337,515.93549
4,0.025,84.64305,-124.67508,526.08612,247.21657,-34.28004,603.52399,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
5,0.033,84.64305,-124.67508,526.08612,247.0983,-34.37087,603.59027,267.2226,-113.18574,533.99286,277.46292,12.29337,515.93549
6,0.042,84.64305,-124.67508,526.08612,247.21657,-34.28004,603.52399,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
7,0.05,84.64305,-124.67508,526.08612,247.21657,-34.28004,603.52399,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
8,0.058,84.64305,-124.67508,526.08612,247.21657,-34.28004,603.52399,267.2226,-113.18574,533.99286,277.38647,12.56325,516.07153
9,0.067,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
10,0.075,84.64305,-124.67508,526.08612,247.21657,-34.28004,603.52399,267.2226,-113.18574,533.99286,277.38647,12.56325,516.07153
11,0.083,84.64305,-124.67508,526.08612,247.12761,-34.24655,603.28076,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
12,0.092,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,267.05478,-113.37772,534.21881,277.46292,12.29337,515.93549
13,0.1,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
14,0.108,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
15,0.117,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
16,0.125,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
17,0.133,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
18,0.142,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
19,0.15,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
20,0.158,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
21,0.167,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.07074,12.34504,515.82867
22,0.175,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
23,0.183,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.18536,12.36628,516.07782
24,0.192,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.2226,-113.18574,533.99286,277.07074,12.34504,515.82867
25,0.2,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,266.86975,-113.28292,533.97351,276.99432,12.61493,515.96466
26,0.208,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,266.86975,-113.28292,533.97351,277.38647,12.56325,516.07153
27,0.217,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
28,0.225,84.64305,-124.67508,526.08612,247.0983,-34.37087,603.59027,266.86975,-113.28292,533.97351,277.38647,12.56325,516.07153
29,0.233,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,266.56259,-113.40392,533.90472,277.18536,12.36628,516.07782
30,0.242,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.57751,12.31458,516.18463
31,0.25,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
32,0.258,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.18536,12.36628,516.07782
33,0.267,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,276.78152,12.52483,515.94409
34,0.275,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
35,0.283,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
36,0.292,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
37,0.3,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
38,0.308,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,266.86975,-113.28292,533.97351,277.46292,12.29337,515.93549
39,0.317,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.18536,12.36628,516.07782
40,0.325,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.65393,12.04469,516.04865
41,0.333,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,276.99432,12.61493,515.96466
42,0.342,84.64305,-124.67508,526.08612,247.08722,-34.32636,603.5495,266.86975,-113.28292,533.97351,277.46292,12.29337,515.93549
43,0.35,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
44,0.358,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,267.05478,-113.37772,534.21881,277.38647,12.56325,516.07153
45,0.367,84.64305,-124.67508,526.08612,246.96802,-34.41339,603.61243,266.86975,-113.28292,533.97351,277.46292,12.29337,515.93549
