Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.31184,200.41431,107.61417
2,0.008,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
3,0.017,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.53844,200.3589,107.88611
4,0.025,297.7496,224.24353,340.03613,224.00272,294.72272,86.45286,224.53844,200.3589,107.88611
5,0.033,297.7496,224.24353,340.03613,224.06351,294.60922,86.53745,224.83606,200.15576,107.59583
6,0.042,298.68884,223.65105,340.09048,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
7,0.05,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
8,0.058,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
9,0.067,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.32361,200.40814,107.65804
10,0.075,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.83606,200.15576,107.59583
11,0.083,298.68884,223.65105,340.09048,224.15535,294.76053,86.38448,224.53844,200.3589,107.88611
12,0.092,297.7496,224.24353,340.03613,224.00272,294.72272,86.45286,224.83606,200.15576,107.59583
13,0.1,297.7496,224.24353,340.03613,224.00272,294.72272,86.45286,224.83606,200.15576,107.59583
14,0.108,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,223.96263,200.70003,107.97807
15,0.117,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
16,0.125,298.68884,223.65105,340.09048,224.15535,294.76053,86.38448,224.53844,200.3589,107.88611
17,0.133,298.68884,223.65105,340.09048,223.89288,294.86899,86.54106,223.73605,200.75548,107.70611
18,0.142,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.83606,200.15576,107.59583
19,0.15,298.68884,223.65105,340.09048,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
20,0.158,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.59593,200.18327,107.36333
21,0.167,297.04443,224.26958,339.75903,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
22,0.175,298.68884,223.65105,340.09048,224.09454,294.87399,86.29988,224.83606,200.15576,107.59583
23,0.183,298.68884,223.65105,340.09048,223.89288,294.86899,86.54106,223.96263,200.70003,107.97807
24,0.192,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.83606,200.15576,107.59583
25,0.2,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
26,0.208,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
27,0.217,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,223.96263,200.70003,107.97807
28,0.225,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.53844,200.3589,107.88611
29,0.233,297.7496,224.24353,340.03613,223.95366,294.75549,86.62566,224.83606,200.15576,107.59583
30,0.242,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,223.96263,200.70003,107.97807
31,0.25,298.76581,223.37936,340.71768,223.95366,294.75549,86.62566,224.53844,200.3589,107.88611
32,0.258,297.8266,223.97189,340.66318,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
33,0.267,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
34,0.275,297.8266,223.97189,340.66318,223.89288,294.86899,86.54106,224.31184,200.41431,107.61417
35,0.283,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,224.31184,200.41431,107.61417
36,0.292,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.31184,200.41431,107.61417
37,0.3,297.7496,224.24353,340.03613,224.09454,294.87399,86.29988,224.31184,200.41431,107.61417
38,0.308,297.7496,224.24353,340.03613,224.15535,294.76053,86.38448,224.31184,200.41431,107.61417
39,0.317,297.7496,224.24353,340.03613,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
40,0.325,297.8266,223.97189,340.66318,223.89288,294.86899,86.54106,224.59593,200.18327,107.36333
41,0.333,297.8266,223.97189,340.66318,223.95366,294.75549,86.62566,224.32361,200.40814,107.65804
42,0.342,297.8266,223.97189,340.66318,223.89288,294.86899,86.54106,224.53844,200.3589,107.88611
43,0.35,297.7496,224.24353,340.03613,223.95366,294.75549,86.62566,224.53844,200.3589,107.88611
