Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
2,0.008,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
3,0.017,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.3916,-9.64642,103.57258
4,0.025,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,226.95901,-9.74996,103.15963
5,0.033,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.3916,-9.64642,103.57258
6,0.042,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.3916,-9.64642,103.57258
7,0.05,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,226.91428,-8.79638,102.85463
8,0.058,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,226.91428,-8.79638,102.85463
9,0.067,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
10,0.075,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.66064,-9.48077,103.16428
11,0.083,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
12,0.092,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.3916,-9.64642,103.57258
13,0.1,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
14,0.108,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.26871,-9.59978,102.95666
15,0.117,297.7619,-47.77928,348.16171,188.75833,-99.18052,82.54228,228.02937,-9.71578,102.9457
16,0.125,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
17,0.133,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.26871,-9.59978,102.95666
18,0.142,297.7619,-47.77928,348.16171,188.77957,-99.65047,82.91836,228.02937,-9.71578,102.9457
19,0.15,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
20,0.158,297.7619,-47.77928,348.16171,188.77957,-99.65047,82.91836,227.28989,-9.072,102.62724
21,0.167,297.7619,-47.77928,348.16171,188.84727,-99.07614,82.92812,227.66064,-9.48077,103.16428
22,0.175,297.7619,-47.77928,348.16171,188.84727,-99.07614,82.92812,226.91428,-8.79638,102.85463
23,0.183,297.7619,-47.77928,348.16171,188.77957,-99.65047,82.91836,228.02937,-9.71578,102.9457
24,0.192,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.66064,-9.48077,103.16428
25,0.2,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.26871,-9.59978,102.95666
26,0.208,297.7619,-47.77928,348.16171,188.65987,-99.56323,82.51985,227.66064,-9.48077,103.16428
27,0.217,297.7619,-47.77928,348.16171,188.84727,-99.07614,82.92812,227.66064,-9.48077,103.16428
28,0.225,297.7619,-47.77928,348.16171,188.84727,-99.07614,82.92812,226.91428,-8.79638,102.85463
29,0.233,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.28989,-9.072,102.62724
30,0.242,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
31,0.25,297.7619,-47.77928,348.16171,188.59695,-99.5545,82.19994,228.11391,-10.13115,103.16596
32,0.258,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.28989,-9.072,102.62724
33,0.267,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.66064,-9.48077,103.16428
34,0.275,297.7619,-47.77928,348.16171,188.59695,-99.5545,82.19994,228.02937,-9.71578,102.9457
35,0.283,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,227.66064,-9.48077,103.16428
36,0.292,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
37,0.3,297.7619,-47.77928,348.16171,188.59695,-99.5545,82.19994,228.02937,-9.71578,102.9457
38,0.308,297.7619,-47.77928,348.16171,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
39,0.317,297.88135,-47.9101,348.61438,188.71657,-99.6417,82.59844,227.26871,-9.59978,102.95666
40,0.325,297.88135,-47.9101,348.61438,188.71657,-99.6417,82.59844,227.66064,-9.48077,103.16428
41,0.333,297.7619,-47.77928,348.16171,188.75833,-99.18052,82.54228,227.63744,-9.83483,102.73804
42,0.342,297.88135,-47.9101,348.61438,188.75833,-99.18052,82.54228,228.02937,-9.71578,102.9457
43,0.35,297.87033,-48.21708,348.3598,188.71657,-99.6417,82.59844,228.02937,-9.71578,102.9457
