Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,330.50769,227.21684,360.65005,223.6544,271.00052,101.81054,271.36438,173.76685,105.85195
2,0.008,330.50769,227.21684,360.65005,223.6544,271.00052,101.81054,271.36438,173.76685,105.85195
3,0.017,330.47101,227.39287,361.15875,223.6544,271.00052,101.81054,271.34344,173.77061,105.58852
4,0.025,330.27728,227.70078,361.33072,223.69083,270.24487,101.75083,271.34344,173.77061,105.58852
5,0.033,330.27728,227.70078,361.33072,224.05499,271.20786,101.8868,271.34344,173.77061,105.58852
6,0.042,330.27728,227.70078,361.33072,224.18666,271.13474,101.77701,271.34344,173.77061,105.58852
7,0.05,330.35986,227.47342,360.79904,224.18666,271.13474,101.77701,271.34344,173.77061,105.58852
8,0.058,330.35986,227.47342,360.79904,224.18666,271.13474,101.77701,271.63516,173.97748,105.69244
9,0.067,330.22708,227.55756,360.85638,224.18666,271.13474,101.77701,271.84128,174.33372,106.31588
10,0.075,330.21585,227.64896,360.64258,224.18666,271.13474,101.77701,271.84045,174.35313,106.10121
11,0.083,330.17932,227.87311,360.73248,224.18666,271.13474,101.77701,271.72476,174.51521,106.34499
12,0.092,330.16669,227.86378,360.84354,224.17775,271.36856,101.70591,271.72394,174.53462,106.13031
13,0.1,330.05411,227.87756,360.78006,223.96547,271.41144,101.59665,271.72476,174.51521,106.34499
14,0.108,330.05411,227.87756,360.78006,223.96547,271.41144,101.59665,271.72394,174.53462,106.13031
15,0.117,330.16669,227.86378,360.84354,223.8338,271.48456,101.70644,271.72476,174.51521,106.34499
16,0.125,330.04144,227.86823,360.89111,223.8338,271.48456,101.70644,271.6297,174.39769,106.5837
17,0.133,330.04144,227.86823,360.89111,223.8338,271.48456,101.70644,271.6297,174.39769,106.5837
18,0.142,330.04144,227.86823,360.89111,223.65395,271.27957,101.52915,271.6297,174.39769,106.5837
19,0.15,330.04144,227.86823,360.89111,223.65395,271.27957,101.52915,271.45978,174.3074,106.23286
20,0.158,330.07678,227.6496,360.82166,223.65395,271.27957,101.52915,271.36472,174.1899,106.47159
21,0.167,330.04144,227.86823,360.89111,223.46616,271.04114,101.70174,271.17178,174.01334,106.30501
22,0.175,330.07678,227.6496,360.82166,223.46616,271.04114,101.70174,271.17178,174.01334,106.30501
23,0.183,330.08917,227.55267,361.01501,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
24,0.192,330.08936,227.66069,360.69711,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
25,0.2,330.08936,227.66069,360.69711,223.46616,271.04114,101.70174,271.13992,173.95001,106.53462
26,0.208,330.10184,227.562,360.90396,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
27,0.217,330.09552,227.50459,361.10416,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
28,0.225,330.10818,227.51392,360.99313,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
29,0.233,330.24313,227.47688,360.84653,223.24211,270.92993,101.58262,271.17178,174.01334,106.30501
30,0.242,330.24899,227.42992,360.95331,223.46616,271.04114,101.70174,271.17178,174.01334,106.30501
31,0.25,330.24313,227.47688,360.84653,223.46616,271.04114,101.70174,271.07849,173.78108,105.86205
32,0.258,330.24899,227.42992,360.95331,223.6544,271.00052,101.81054,271.34344,173.77061,105.58852
33,0.267,330.18997,227.53441,361.30566,223.6544,271.00052,101.81054,271.34344,173.77061,105.58852
34,0.275,330.24899,227.42992,360.95331,223.6544,271.00052,101.81054,271.34344,173.77061,105.58852
35,0.283,330.24313,227.47688,360.84653,223.6544,271.00052,101.81054,271.34344,173.77061,105.58852
36,0.292,330.1431,227.72292,361.38409,223.83427,271.20554,101.98781,271.34344,173.77061,105.58852
37,0.3,330.16254,227.40152,361.54996,223.83427,271.20554,101.98781,271.34344,173.77061,105.58852
38,0.308,330.1431,227.72292,361.38409,223.83427,271.20554,101.98781,271.34344,173.77061,105.58852
39,0.317,330.24313,227.47688,360.84653,223.96594,271.13242,101.87802,271.34344,173.77061,105.58852
40,0.325,330.1431,227.72292,361.38409,223.96594,271.13242,101.87802,271.34344,173.77061,105.58852
41,0.333,330.24899,227.42992,360.95331,223.96594,271.13242,101.87802,271.3945,173.98575,105.76575
42,0.342,330.23209,227.53761,360.95114,224.18666,271.13474,101.77701,271.65952,174.19348,105.8779
43,0.35,330.23209,227.53761,360.95114,223.96594,271.13242,101.87802,271.543,174.37494,105.90699
