Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-285.25302,106.63924,1132.48132,-248.20645,-93.65714,1064.83789,-230.70908,265.83301,1083.88025
2,0.008,-285.25302,106.63924,1132.48132,-248.11087,-93.49641,1064.82861,-230.70908,265.83301,1083.88025
3,0.017,-285.25302,106.63924,1132.48132,-248.20645,-93.65714,1064.83789,-230.70908,265.83301,1083.88025
4,0.025,-285.25302,106.63924,1132.48132,-248.13608,-93.65166,1064.91736,-230.64134,265.85214,1083.99719
5,0.033,-285.35391,106.6729,1132.36597,-248.13608,-93.65166,1064.91736,-230.64134,265.85214,1083.99719
6,0.042,-285.25302,106.63924,1132.48132,-248.13608,-93.65166,1064.91736,-230.64134,265.85214,1083.99719
7,0.05,-285.25302,106.63924,1132.48132,-248.13608,-93.65166,1064.91736,-230.35106,265.67383,1084.64575
8,0.058,-285.63156,106.50144,1132.65747,-248.27647,-93.77672,1065.0675,-230.26219,265.5993,1084.69421
9,0.067,-285.63156,106.50144,1132.65747,-248.18939,-93.94791,1065.18555,-230.06786,265.32025,1084.7843
10,0.075,-285.00125,106.50163,1132.69629,-248.049,-93.82288,1065.0354,-230.11975,265.71014,1086.08801
11,0.083,-285.53055,106.48692,1132.9071,-248.30208,-94.05549,1065.67737,-230.11975,265.71014,1086.08801
12,0.092,-285.00125,106.50163,1132.69629,-248.30208,-94.05549,1065.67737,-230.11975,265.71014,1086.08801
13,0.1,-284.84213,106.06281,1132.84119,-248.31914,-93.7655,1065.69385,-230.28249,265.65503,1086.29639
14,0.108,-284.84213,106.06281,1132.84119,-248.31914,-93.7655,1065.69385,-230.11975,265.71014,1086.08801
15,0.117,-284.84213,106.06281,1132.84119,-248.16034,-94.19379,1065.6571,-229.92918,265.88324,1086.01245
16,0.125,-284.66135,105.44321,1132.95215,-248.16034,-94.19379,1065.6571,-230.18208,265.54367,1086.01013
17,0.133,-284.84213,106.06281,1132.84119,-248.30208,-94.05549,1065.67737,-230.18208,265.54367,1086.01013
18,0.142,-284.84213,106.06281,1132.84119,-248.30208,-94.05549,1065.67737,-230.18208,265.54367,1086.01013
19,0.15,-284.66135,105.44321,1132.95215,-248.16034,-94.19379,1065.6571,-230.00139,265.71503,1086.25085
20,0.158,-284.66135,105.44321,1132.95215,-248.18939,-93.94791,1065.18555,-230.06371,265.54858,1086.17297
21,0.167,-284.45313,105.39756,1132.82935,-248.16034,-94.19379,1065.6571,-230.06371,265.54858,1086.17297
22,0.175,-284.66135,105.44321,1132.95215,-248.01996,-94.06883,1065.50708,-230.06371,265.54858,1086.17297
23,0.183,-284.45313,105.39756,1132.82935,-247.90723,-93.96119,1065.01526,-230.06371,265.54858,1086.17297
24,0.192,-284.45313,105.39756,1132.82935,-247.86832,-94.05674,1064.94031,-230.38365,265.28345,1086.36157
25,0.2,-284.45313,105.39756,1132.82935,-247.86832,-94.05674,1064.94031,-230.38365,265.28345,1086.36157
26,0.208,-284.45313,105.39756,1132.82935,-247.91724,-94.24579,1064.8302,-230.38365,265.28345,1086.36157
27,0.217,-284.39505,105.14008,1132.55627,-248.32585,-94.92616,1064.93958,-230.55302,265.13745,1086.24854
28,0.225,-284.39505,105.14008,1132.55627,-247.96603,-94.96931,1064.30066,-230.76648,265.06073,1086.34802
29,0.233,-284.39505,105.14008,1132.55627,-247.96552,-95.38647,1063.91064,-231.06096,265.05627,1086.31543
30,0.242,-284.39505,105.14008,1132.55627,-247.96552,-95.38647,1063.91064,-231.06096,265.05627,1086.31543
31,0.25,-284.39505,105.14008,1132.55627,-248.15434,-95.40826,1063.78687,-230.89346,265.01233,1086.28784
32,0.258,-284.39505,105.14008,1132.55627,-248.09895,-95.30408,1063.87195,-230.92238,264.80881,1086.1145
33,0.267,-284.39505,105.14008,1132.55627,-247.96552,-95.38647,1063.91064,-230.67873,264.85507,1086.12695
34,0.275,-284.39505,105.14008,1132.55627,-247.96552,-95.38647,1063.91064,-230.40639,265.23682,1085.62
35,0.283,-284.39505,105.14008,1132.55627,-248.08136,-95.04262,1064.08594,-230.09731,265.41476,1085.70728
36,0.292,-284.96896,105.73511,1132.61243,-248.32585,-94.92616,1064.93958,-229.75508,264.98074,1084.88623
37,0.3,-284.96896,105.73511,1132.61243,-248.32585,-94.92616,1064.93958,-229.87123,264.96228,1084.49927
38,0.308,-284.45313,105.39756,1132.82935,-248.04393,-94.12692,1064.84241,-229.32863,265.12421,1084.7605
39,0.317,-284.63397,106.01721,1132.71838,-248.36967,-93.65839,1064.76917,-229.48586,265.13428,1084.84534
40,0.325,-284.79312,106.45605,1132.57349,-248.22729,-93.70059,1064.99854,-229.48586,265.13428,1084.84534
41,0.333,-284.7124,106.74371,1132.99072,-248.45474,-93.65444,1065.03064,-229.48586,265.13428,1084.84534
42,0.342,-284.92047,106.7892,1133.11353,-248.45474,-93.65444,1065.03064,-229.73708,264.98727,1084.93103
43,0.35,-284.92047,106.7892,1133.11353,-248.45474,-93.65444,1065.03064,-229.73708,264.98727,1084.93103
44,0.358,-284.82184,105.51723,1133.80518,-248.45474,-93.65444,1065.03064,-229.94011,264.77359,1085.09143
45,0.367,-284.82184,105.51723,1133.80518,-248.45474,-93.65444,1065.03064,-230.11777,264.77982,1085.52332
46,0.375,-284.82184,105.51723,1133.80518,-248.59808,-94.62841,1065.29492,-230.23268,264.96259,1086.36707
47,0.383,-284.82184,105.51723,1133.80518,-248.18939,-93.94791,1065.18555,-230.31534,264.56961,1086.12146
48,0.392,-284.82184,105.51723,1133.80518,-248.68517,-94.45728,1065.177,-230.32211,264.89029,1086.47485
49,0.4,-284.82184,105.51723,1133.80518,-248.27779,-94.02071,1064.87317,-230.36406,265.06149,1086.63171
50,0.408,-284.29916,104.81889,1133.5824,-248.70316,-94.4755,1064.7915,-230.29324,264.71875,1086.63025
51,0.417,-284.29916,104.81889,1133.5824,-248.40495,-94.7541,1064.57727,-230.5453,264.52136,1086.59241
52,0.425,-284.35342,105.06814,1133.32825,-248.24986,-94.74982,1064.27185,-230.68015,264.5011,1086.60278
53,0.433,-284.08606,104.58489,1133.14893,-248.28777,-95.32585,1063.74817,-230.7767,264.51785,1086.47339
54,0.442,-284.08606,104.58489,1133.14893,-248.28777,-95.32585,1063.74817,-230.93172,264.57208,1085.90991
55,0.45,-283.92542,104.6736,1132.71765,-248.18781,-95.46345,1063.68567,-231.19328,264.58453,1085.77515
56,0.458,-283.92542,104.6736,1132.71765,-248.07567,-95.35675,1063.19385,-231.19328,264.58453,1085.77515
57,0.467,-283.92542,104.6736,1132.71765,-247.84599,-95.66582,1063.36035,-230.87192,264.51614,1085.43762
58,0.475,-283.92542,104.6736,1132.71765,-248.23732,-95.24287,1062.95313,-230.91652,264.3298,1084.55872
59,0.483,-284.20663,104.8786,1132.68445,-248.21327,-95.42743,1063.49207,-230.33554,264.76538,1084.20764
60,0.492,-284.20663,104.8786,1132.68445,-248.09431,-95.6946,1063.80493,-230.40166,264.77731,1084.10083
61,0.5,-284.33374,105.04643,1132.60864,-248.28777,-95.32585,1063.74817,-229.96736,264.96826,1083.39001
62,0.508,-284.3512,105.25558,1132.8114,-248.15434,-95.40826,1063.78687,-229.86795,265.20471,1083.33337
63,0.517,-284.51324,105.4249,1132.75623,-248.09949,-94.88689,1064.26196,-229.66571,265.45874,1082.99097
