Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,141.90065,302.60358,973.05048,238.05811,344.05997,926.02826,312.91495,293.00278,975.95404
2,0.008,142.72476,302.00958,973.16681,238.70276,343.08344,926.33423,311.76343,291.73413,976.20984
3,0.017,143.17799,300.5412,973.32288,238.84029,342.50391,926.46771,311.29102,291.20184,976.4649
4,0.025,143.34753,299.56421,973.76727,239.30156,342.10556,927.01715,311.75769,290.34915,976.63348
5,0.033,143.6106,298.9642,974.10498,239.35281,341.29434,927.61804,312.72,289.7027,976.97552
6,0.042,143.65991,298.70721,974.46295,239.97746,341.20239,928.021,313.26761,289.6355,977.11548
7,0.05,144.66821,298.74075,974.92261,240.3658,341.29541,928.65729,314.39908,290.29144,977.60156
8,0.058,145.46809,298.13773,976.10632,240.32794,341.11383,928.91901,315.42334,292.26709,977.90845
9,0.067,146.02213,297.84134,976.08893,240.43402,341.33633,928.83417,315.63208,293.36215,977.9032
10,0.075,146.77364,297.77524,976.61163,240.43402,341.33633,928.83417,316.33038,296.8399,978.59674
11,0.083,147.55359,297.961,977.45349,240.37198,342.20227,929.06323,317.12567,297.54541,978.65173
12,0.092,148.03314,299.03635,978.21289,240.61308,343.01297,927.79456,316.99622,301.69107,978.26532
13,0.1,148.55179,299.79282,978.7688,240.81416,343.18332,927.55927,318.49609,302.43765,978.94812
14,0.108,148.33662,301.66693,979.45135,240.89951,343.22641,927.49017,318.91409,303.76697,978.85889
15,0.117,148.50424,302.74475,979.35449,241.19208,344.67068,927.04767,318.74933,305.14813,978.82867
16,0.125,148.46666,303.40286,979.20715,241.24648,346.5343,927.13452,317.9046,306.86151,978.80371
17,0.133,148.43674,304.21115,979.32495,241.16267,347.03171,927.16138,318.05823,307.53159,978.6424
18,0.142,148.43674,304.21115,979.32495,241.14221,347.9028,927.43945,317.77728,307.60547,978.70068
19,0.15,148.18643,304.39496,979.50293,241.23534,347.82953,927.49902,317.68335,307.53671,978.73767
20,0.158,147.81363,304.5849,979.39697,241.24052,348.04507,927.72437,316.79785,307.43954,978.86304
21,0.167,146.82185,305.24121,979.30774,240.50584,348.5199,929.0058,317.07635,306.11688,979.05585
22,0.175,146.23863,305.30933,979.19202,240.4407,348.30414,929.34979,316.37854,306.16321,979.24396
23,0.183,145.63051,304.94122,978.89575,239.64983,348.44345,930.08417,316.3371,302.96732,979.59576
24,0.192,145.02287,304.61084,979.07587,239.64983,348.44345,930.08417,315.95755,301.46387,979.20532
25,0.2,144.70921,304.35477,978.52588,239.32819,347.73166,930.33209,314.80014,300.27502,979.40259
26,0.208,144.63005,303.71704,977.84436,238.34193,346.84683,930.34338,314.48569,298.65436,978.98749
27,0.217,144.29077,302.71161,977.32007,238.06921,345.93884,929.91791,314.10583,294.87317,978.49365
28,0.225,143.99205,301.45309,977.42029,238.56921,344.73065,930.125,314.03705,293.82028,978.24554
29,0.233,143.58795,300.51624,976.59906,238.72614,344.38168,930.15686,314.51669,290.51981,977.33533
30,0.242,143.56158,299.73282,975.552,238.88074,343.60474,929.5401,314.10101,289.31882,977.28284
31,0.25,143.52878,299.28616,975.25653,239.03638,343.11133,928.68719,314.59064,290.16864,977.23169
32,0.258,144.38071,299.15744,974.50208,239.41277,341.3017,927.53223,315.17548,292.18326,976.71143
33,0.267,144.69336,298.58466,974.19794,239.8683,340.86673,927.39111,315.36792,292.6138,976.50427
34,0.275,144.88495,298.60742,974.01288,239.85538,341.21863,926.57898,315.37213,293.37006,976.25525
35,0.283,145.9615,298.19702,974.17084,240.31982,341.26428,926.3999,314.62921,296.97577,976.22162
36,0.292,146.36252,297.91122,974.41187,240.41017,341.47302,926.27032,315.62851,296.4747,977.1687
37,0.3,147.15067,297.51373,974.6709,240.71902,341.35919,926.15912,315.57867,299.18942,977.02765
38,0.308,147.36978,297.98715,975.23785,240.97737,341.24969,926.02557,316.37952,301.5202,977.36292
39,0.317,148.19467,298.034,975.97266,241.28639,341.2146,926.13501,317.01321,301.866,977.84143
40,0.325,148.34593,299.50922,976.84906,240.968,342.06711,926.51495,317.71036,303.49991,978.39868
41,0.333,148.52736,299.78787,977.44354,240.57196,342.7561,926.51508,318.26425,304.61191,978.48126
42,0.342,148.29781,302.88657,979.03186,240.72261,344.03363,926.66467,318.2681,305.487,978.49829
43,0.35,148.51685,303.13339,979.18311,240.83897,345.12653,926.77423,318.59747,305.60278,978.82135
44,0.358,148.33543,304.04953,979.4751,241.16267,347.03171,927.16138,317.9325,307.10617,978.83069
