Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-201.53113,-68.40784,1310.87561,-64.05676,-84.45007,1275.23401,-258.46426,-12.52993,1195.73389,1.98074,-53.24966,1151.83118
2,0.008,-200.93845,-67.22043,1311.20374,-62.66008,-83.21928,1275.62561,-258.14713,-12.05688,1195.65466,2.1685,-53.06627,1151.57495
3,0.017,-200.57649,-66.40778,1311.6261,-62.37411,-82.56706,1276.24695,-257.57843,-11.96327,1195.68408,2.50541,-51.91068,1152.2677
4,0.025,-199.91211,-64.94851,1312.19336,-62.25613,-81.88577,1276.71484,-257.15619,-11.92847,1195.52917,2.44562,-52.07861,1152.50867
5,0.033,-199.78925,-64.40837,1312.23962,-61.48539,-81.20963,1277.79565,-257.00775,-11.5579,1195.56873,2.83037,-50.87852,1153.00525
6,0.042,-199.02034,-63.41791,1312.21497,-60.81495,-80.92221,1277.67017,-256.09726,-10.70385,1195.84473,3.28348,-50.97697,1153.25806
7,0.05,-198.84087,-62.72158,1312.60828,-60.73218,-79.31629,1278.10254,-255.5896,-10.27881,1196.16687,3.9463,-49.70643,1153.79565
8,0.058,-198.32426,-62.51625,1312.79456,-60.3571,-78.47118,1277.9967,-255.18959,-9.70768,1195.8606,4.27509,-49.24377,1153.76172
9,0.067,-197.90472,-62.09894,1312.78003,-59.39708,-76.83201,1278.7312,-254.86583,-9.46872,1196.0249,4.37397,-48.83288,1154.46362
10,0.075,-196.9305,-61.15165,1313.32666,-59.10361,-76.48613,1279.24866,-254.55978,-9.16259,1195.97546,4.54274,-48.60247,1154.52161
11,0.083,-196.57945,-60.86204,1313.65881,-58.7712,-75.70021,1279.35461,-253.71283,-9.39683,1196.30261,5.54354,-48.02176,1154.44714
12,0.092,-195.97388,-59.88319,1313.97241,-58.15318,-74.4639,1279.45093,-252.75748,-8.90782,1196.14709,6.08076,-47.08392,1154.58557
13,0.1,-195.78412,-58.98035,1314.10193,-57.48413,-74.245,1279.27527,-252.37827,-9.03867,1196.28882,5.80844,-46.06732,1154.16125
14,0.108,-195.23885,-57.44465,1314.6709,-57.39051,-73.67819,1279.76953,-252.112,-9.13244,1196.40515,6.46449,-45.44926,1154.16101
15,0.117,-194.58197,-55.73094,1314.55774,-56.30396,-72.02047,1280.60767,-251.23656,-7.88061,1196.34851,6.93984,-44.45016,1154.44238
16,0.125,-194.5945,-55.35652,1314.62085,-55.26729,-70.53754,1281.09033,-250.56262,-7.4363,1196.1554,8.23371,-43.44868,1154.37207
17,0.133,-193.56709,-54.74829,1315.46045,-54.32845,-70.11938,1281.58313,-250.3734,-7.19817,1196.22327,8.87073,-42.83296,1154.06262
18,0.142,-192.72139,-54.09631,1315.18555,-54.10739,-69.74453,1281.47742,-250.24582,-6.65431,1196.24841,8.97718,-42.06108,1153.91882
19,0.15,-192.70609,-53.26371,1315.56152,-53.55757,-68.75158,1281.5907,-249.9016,-6.88617,1196.20605,9.01539,-41.31647,1153.84143
20,0.158,-192.09962,-52.33527,1315.79395,-52.98117,-67.76764,1282.15466,-249.06999,-7.02808,1196.45154,9.45136,-40.56108,1153.62219
21,0.167,-190.84865,-52.01459,1315.70862,-52.64344,-65.58479,1282.77991,-248.50607,-6.08044,1196.47351,7.62661,-38.88807,1152.75159
22,0.175,-190.75769,-51.08358,1315.50049,-51.90977,-64.85333,1283.41882,-248.29196,-6.18386,1196.65857,8.40105,-37.73332,1153.08618
23,0.183,-189.52942,-49.40309,1316.65649,-50.9428,-63.86842,1284.03687,-247.16226,-5.90324,1196.77893,8.79607,-37.49393,1152.93127
24,0.192,-189.19002,-48.66178,1316.89795,-50.26122,-63.53608,1284.37146,-247.32732,-5.55461,1197.09827,11.25137,-36.8348,1152.96399
25,0.2,-188.42494,-47.55414,1317.11987,-49.7595,-62.48769,1284.42358,-246.65062,-6.128,1197.04346,11.48822,-36.57511,1152.66602
26,0.208,-187.71901,-46.18513,1317.4093,-49.11067,-61.54662,1284.87903,-245.00661,-5.98699,1197.18018,11.67089,-36.46539,1152.46912
27,0.217,-187.36871,-46.08754,1317.64307,-48.15575,-60.43031,1285.01489,-244.29544,-5.66749,1197.00293,11.58442,-35.45721,1151.8634
28,0.225,-186.12096,-44.79297,1318.17493,-47.27805,-60.06573,1285.48169,-243.83676,-4.9965,1197.28809,11.82084,-34.94259,1152.02673
29,0.233,-185.73137,-44.3493,1318.36975,-46.42018,-59.46803,1285.33569,-243.88733,-4.88296,1197.5166,12.01045,-34.84683,1151.83386
30,0.242,-185.48373,-43.85359,1318.12891,-45.61447,-58.33246,1284.995,-242.94025,-4.19005,1197.39856,12.23826,-33.78011,1151.78979
31,0.25,-185.18918,-43.90898,1318.66418,-45.06073,-57.27594,1285.5675,-242.73608,-4.08273,1197.70313,13.11463,-33.66615,1151.67395
32,0.258,-184.21756,-43.16133,1319.51611,-44.36266,-56.77106,1285.95667,-242.44101,-3.85495,1198.09741,14.08382,-33.5591,1152.00623
33,0.267,-184.16983,-42.75452,1319.59766,-44.23596,-55.54257,1286.99316,-241.69965,-3.42104,1198.44836,14.52025,-33.30792,1152.02661
34,0.275,-183.55736,-41.33736,1319.65051,-43.59003,-55.01111,1287.88623,-241.16156,-3.12414,1198.37183,14.84801,-32.85217,1152.45129
35,0.283,-182.77829,-40.78536,1319.698,-43.44876,-54.88886,1287.96985,-240.64857,-2.19059,1198.91223,15.09942,-32.68381,1152.99866
36,0.292,-181.27669,-39.99461,1319.49121,-43.12202,-53.89675,1287.79749,-240.57645,-2.37727,1198.85107,15.21749,-32.64865,1152.96008
37,0.3,-181.35196,-38.93374,1319.63977,-42.30466,-52.84817,1287.58215,-240.02211,-1.86213,1199.23779,16.00421,-31.77715,1153.53186
38,0.308,-180.66856,-37.70341,1319.83887,-41.23127,-52.13952,1288.32642,-239.32774,-1.30056,1198.82007,16.18629,-31.06026,1153.46851
39,0.317,-180.60353,-37.38408,1319.9989,-41.0208,-51.22684,1288.55872,-238.86183,-1.64194,1198.78418,16.89317,-31.30228,1153.52014
40,0.325,-179.98627,-36.63143,1320.26318,-41.09124,-49.99669,1288.8584,-238.29384,-1.82849,1198.99634,17.41527,-31.06871,1153.7998
41,0.333,-179.7019,-35.51033,1320.93372,-40.96451,-49.6595,1288.93787,-237.97545,-1.35187,1198.91711,17.85937,-29.52419,1153.94739
42,0.342,-179.0405,-35.27885,1321.33215,-40.76681,-49.00838,1289.27173,-237.7807,-1.27209,1199.078,18.38905,-29.27182,1153.70996
43,0.35,-178.57069,-34.02103,1322.03027,-40.03879,-47.32651,1289.11035,-237.40109,-0.70763,1199.17041,18.25539,-28.52379,1153.66418
44,0.358,-178.4942,-33.25101,1322.08167,-39.33696,-46.6262,1288.82593,-237.26115,-0.45471,1199.49219,18.86934,-29.57353,1153.66321
45,0.367,-178.53368,-32.70415,1321.77942,-38.76303,-44.93356,1289.60193,-236.99391,-0.14862,1199.58533,19.19116,-27.97368,1154.24573
46,0.375,-178.0654,-31.58246,1322.01514,-38.5373,-44.4156,1290.03735,-236.94495,0.07454,1199.65637,19.51862,-26.88607,1154.14429
47,0.383,-177.49612,-30.66795,1322.49719,-38.5373,-44.4156,1290.03735,-236.52916,0.17057,1200.05054,19.91218,-26.98818,1154.1825
48,0.392,-177.26128,-29.77238,1322.55469,-38.14075,-43.81755,1290.28491,-236.79514,0.14418,1200.10291,20.09122,-26.71909,1154.31787
49,0.4,-177.8437,-28.3848,1323.13525,-38.39542,-43.45818,1290.43494,-237.10933,1.43635,1200.18665,19.91334,-26.52802,1154.73218
50,0.408,-177.64868,-27.89524,1323.07666,-38.59385,-42.16287,1289.90564,-237.10933,1.43635,1200.18665,19.70794,-26.75739,1154.97571
51,0.417,-177.30484,-26.77016,1323.0863,-38.30743,-41.1111,1290.10059,-237.43077,2.23648,1200.30176,19.893,-26.38152,1155.14209
52,0.425,-177.49695,-25.98509,1323.67505,-38.28089,-39.87654,1290.15491,-237.48567,2.88961,1200.3385,20.24022,-25.32314,1155.1958
53,0.433,-177.72292,-24.44045,1323.87109,-38.37833,-38.47619,1290.65808,-237.52394,3.54277,1200.66553,20.45291,-24.62088,1155.54358
54,0.442,-177.37344,-23.95395,1323.94104,-38.56623,-37.81012,1290.51624,-237.42146,3.86207,1200.93115,20.44424,-24.49131,1155.7196
55,0.45,-177.49913,-23.63892,1324.28589,-38.25038,-36.79335,1290.44983,-238.18939,4.42433,1200.90295,21.19761,-24.1963,1156.13623
56,0.458,-177.85866,-23.22021,1324.49475,-38.16766,-36.98547,1291.02075,-238.36287,4.59632,1201.06665,21.31147,-24.31473,1156.22485
57,0.467,-179.03662,-22.14445,1324.78796,-38.5255,-35.93473,1291.64526,-238.5881,4.41238,1201.40015,21.2501,-23.88664,1157.03479
