Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-219.72003,33.24469,1113.53809,-242.74107,-168.1508,1031.95837,-67.87933,124.8036,1122.30664
2,0.008,-218.54033,32.64548,1113.38,-242.35915,-167.81056,1032.21411,-67.55698,124.69781,1122.54675
3,0.017,-218.05692,32.80804,1113.44751,-241.81297,-167.79735,1032.29883,-67.51384,124.42683,1123.052
4,0.025,-218.13197,33.0537,1113.62903,-241.34222,-167.49503,1032.33606,-67.18742,123.67484,1124.0415
5,0.033,-218.13197,33.0537,1113.62903,-240.78635,-167.38039,1032.29163,-66.6918,123.63501,1124.33679
6,0.042,-217.80954,33.36349,1113.74023,-240.57312,-167.62856,1032.40649,-66.3116,123.19753,1124.74487
7,0.05,-217.11317,33.62117,1113.77271,-239.75879,-167.65994,1032.83582,-66.29974,123.26305,1124.9718
8,0.058,-216.56815,33.79158,1113.92188,-238.94917,-167.82285,1032.99878,-65.64128,122.78088,1125.05334
9,0.067,-215.44318,33.27108,1113.83594,-238.25769,-167.34534,1033.10388,-65.47892,123.31389,1125.12317
10,0.075,-215.35875,33.48977,1113.93958,-237.36545,-166.95137,1033.37964,-64.71585,123.46786,1125.13428
11,0.083,-214.67552,34.25126,1113.95581,-237.05928,-166.83528,1033.4718,-64.69039,123.62455,1125.19763
12,0.092,-214.67552,34.25126,1113.95581,-236.71175,-166.85291,1033.57117,-64.66067,123.48804,1125.62
13,0.1,-214.33897,34.49249,1114.06555,-236.16779,-166.45488,1033.94299,-64.34485,123.69416,1125.89124
14,0.108,-213.65604,35.2544,1114.08167,-235.87503,-166.02844,1034.57251,-64.22316,123.61201,1125.95093
15,0.117,-213.54604,35.14648,1114.34399,-234.89212,-165.95218,1035.20667,-63.67642,123.73692,1125.89612
16,0.125,-212.43092,35.33305,1114.62427,-233.90129,-165.89352,1035.40417,-63.5191,123.9628,1126.45972
17,0.133,-211.63084,35.4628,1114.21265,-233.66371,-165.80408,1035.44458,-63.35397,123.97143,1126.74316
18,0.142,-211.54602,35.5111,1114.35559,-233.30063,-165.86392,1035.53821,-62.65331,123.99884,1127.52112
19,0.15,-211.83928,35.56423,1114.88464,-232.62849,-165.92232,1035.68384,-62.0486,123.35363,1127.91528
