Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-0.34576,-122.91628,1008.13934,46.14367,53.94218,1047.75366,-158.90923,-71.14933,1003.23456,-108.99107,118.37061,1034.13379,-187.02493,-73.23769,903.61896
2,0.008,-0.34576,-122.91628,1008.13934,44.49029,55.56153,1044.18188,-159.15242,-71.27162,1003.19855,-109.26063,117.47945,1034.2981,-186.88217,-73.47549,903.31598
3,0.017,-0.59581,-123.11663,1008.03259,44.11884,53.76973,1046.44666,-159.84985,-71.5974,1003.34381,-109.49638,117.58118,1034.41589,-187.30562,-73.82353,903.13361
4,0.025,-1.02803,-123.14779,1008.04279,45.35474,53.22098,1047.65234,-160.08791,-71.76742,1003.31689,-109.79061,116.61652,1034.22388,-188.15675,-74.88754,903.15643
5,0.033,-1.79858,-123.66764,1008.33203,46.06625,52.42445,1049.06177,-160.63547,-72.5666,1003.30786,-110.10679,115.99502,1034.62561,-188.23164,-75.07776,903.23132
6,0.042,-2.1969,-124.25441,1008.21545,46.21905,51.8959,1050.40625,-160.70323,-72.68772,1003.14856,-110.49002,115.72421,1034.56335,-187.58282,-75.62358,902.85126
7,0.05,-2.77891,-124.68195,1008.7774,47.98042,50.03079,1052.92053,-160.7088,-72.63828,1002.97198,-110.66991,115.96173,1034.59534,-188.24326,-75.40445,902.99426
8,0.058,-3.04748,-124.88791,1008.97223,48.70134,52.87904,1051.93958,-161.1051,-72.42986,1002.98059,-111.37195,115.84216,1034.69189,-188.11256,-75.1749,902.6142
9,0.067,-3.04748,-124.88791,1008.97223,46.61801,51.76393,1051.99097,-161.42303,-71.63053,1002.70227,-111.84363,115.517,1034.62451,-188.11775,-75.3731,902.47198
10,0.075,-3.31501,-125.26685,1009.41229,45.49611,49.51588,1052.64526,-162.14413,-72.63159,1002.42407,-112.07218,115.55163,1034.45044,-188.45381,-75.59029,902.11725
11,0.083,-3.64787,-125.25745,1009.46338,45.21583,49.47121,1053.46924,-162.21112,-73.17736,1002.59839,-112.50623,115.73088,1034.43481,-188.45381,-75.59029,902.11725
12,0.092,-4.13976,-125.70322,1009.77625,47.56622,51.55123,1051.98608,-162.69688,-73.94076,1002.36298,-112.57331,115.83155,1034.53955,-188.76595,-75.76028,902.11035
13,0.1,-4.35178,-125.72462,1010.21112,45.18393,50.89117,1053.3186,-163.73758,-74.87994,1002.46826,-112.86733,115.80454,1034.59534,-188.9189,-75.62505,901.5542
14,0.108,-4.96026,-125.70876,1009.96356,48.46728,47.12317,1057.15894,-163.90407,-74.54111,1002.57422,-113.42959,115.58331,1034.60583,-189.07756,-75.80936,901.47968
15,0.117,-5.48904,-125.40416,1010.5556,45.89561,47.84373,1054.0033,-164.18021,-74.19161,1002.37433,-114.64906,115.0229,1034.75305,-189.11133,-75.96481,901.33923
16,0.125,-5.31147,-125.72181,1010.37286,42.38938,46.333,1054.03931,-164.57292,-74.47256,1002.03046,-114.85181,114.39531,1034.52686,-189.30942,-76.10982,901.06702
17,0.133,-5.31147,-125.72181,1010.37286,41.76476,47.79941,1054.28137,-164.69832,-74.66277,1001.93799,-115.06176,114.06787,1034.48853,-189.60588,-76.03951,900.68787
18,0.142,-5.58149,-125.65821,1010.82996,41.90166,47.60859,1055.1792,-164.73174,-74.60272,1001.78473,-115.3737,113.98136,1034.7876,-189.5609,-76.13072,900.51654
19,0.15,-5.24183,-126.84972,1010.82813,40.45361,46.91882,1055.50952,-164.9978,-74.87589,1001.59003,-115.73605,112.55381,1034.62756,-189.63922,-76.22043,900.34052
