Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,384.49338,288.1225,928.27319,507.89236,317.40182,929.01501,500.67783,286.23575,834.23657
2,0.008,384.2291,287.85092,928.2511,507.89236,317.40182,929.01501,500.67783,286.23575,834.23657
3,0.017,383.98666,287.56604,927.69525,508.08209,317.41815,929.36005,500.67783,286.23575,834.23657
4,0.025,384.01862,287.50174,927.77832,507.45972,316.93393,929.34546,500.54709,285.99603,834.39331
5,0.033,384.01862,287.50174,927.77832,507.82394,317.2778,929.22119,500.54709,285.99603,834.39331
6,0.042,384.17816,287.78561,928.34088,507.82394,317.2778,929.22119,500.67783,286.23575,834.23657
7,0.05,384.17816,287.78561,928.34088,508.01367,317.29413,929.56616,500.67783,286.23575,834.23657
8,0.058,384.17816,287.78561,928.34088,508.01367,317.29413,929.56616,500.67783,286.23575,834.23657
9,0.067,384.17816,287.78561,928.34088,508.16006,317.1348,929.78784,500.67783,286.23575,834.23657
10,0.075,384.17816,287.78561,928.34088,508.01367,317.29413,929.56616,500.67783,286.23575,834.23657
11,0.083,384.17816,287.78561,928.34088,507.82394,317.2778,929.22119,500.67783,286.23575,834.23657
12,0.092,384.17816,287.78561,928.34088,507.82394,317.2778,929.22119,500.67783,286.23575,834.23657
13,0.1,384.17816,287.78561,928.34088,508.01367,317.29413,929.56616,500.54709,285.99603,834.39331
14,0.108,384.0412,287.59155,928.14734,507.82394,317.2778,929.22119,500.54709,285.99603,834.39331
15,0.117,384.17816,287.78561,928.34088,508.01367,317.29413,929.56616,500.54709,285.99603,834.39331
16,0.125,384.17816,287.78561,928.34088,508.08209,317.41815,929.36005,500.67783,286.23575,834.23657
17,0.133,384.44247,288.05719,928.36298,508.08209,317.41815,929.36005,500.67783,286.23575,834.23657
18,0.142,384.44247,288.05719,928.36298,507.98602,317.65482,929.59735,500.67783,286.23575,834.23657
19,0.15,384.44247,288.05719,928.36298,507.7963,317.63852,929.25238,500.67783,286.23575,834.23657
20,0.158,384.2406,287.46576,927.97491,508.46234,317.61963,929.58472,500.67783,286.23575,834.23657
21,0.167,384.17816,287.78561,928.34088,508.6088,317.4603,929.8064,500.67783,286.23575,834.23657
22,0.175,384.44247,288.05719,928.36298,508.63644,317.09967,929.77521,500.5314,286.60458,834.58185
23,0.183,384.30255,287.6127,928.44672,508.63644,317.09967,929.77521,500.67783,286.23575,834.23657
24,0.192,384.30255,287.6127,928.44672,509.06995,317.45724,930.22668,500.5314,286.60458,834.58185
25,0.2,384.34476,287.8103,928.10352,509.09772,317.09665,930.19556,500.5314,286.60458,834.58185
26,0.208,384.30255,287.6127,928.44672,509.11398,317.02466,930.28931,500.60553,286.95889,834.80933
27,0.217,384.56686,287.88434,928.46881,509.11398,317.02466,930.28931,500.16013,287.51529,834.96167
28,0.225,384.73859,287.66415,928.33624,509.08624,317.38525,930.32043,500.76132,286.66415,834.91272
29,0.233,384.58029,286.70715,927.91974,509.11398,317.02466,930.28931,500.68723,286.30981,834.68524
30,0.242,384.30255,287.6127,928.44672,509.08624,317.38525,930.32043,500.68723,286.30981,834.68524
31,0.25,384.34991,288.29727,927.9491,509.08624,317.38525,930.32043,500.55649,286.07007,834.84198
32,0.258,384.87018,288.595,928.41949,509.08624,317.38525,930.32043,500.42776,286.54099,835.47339
33,0.267,384.87018,288.595,928.41949,509.11398,317.02466,930.28931,500.60211,286.48196,835.26154
34,0.275,384.90811,287.62659,928.37531,509.08624,317.38525,930.32043,500.38211,286.12918,835.05389
35,0.283,384.62927,287.56448,928.10284,509.08624,317.38525,930.32043,500.38211,286.12918,835.05389
36,0.292,384.56686,287.88434,928.46881,509.08624,317.38525,930.32043,500.77161,286.73917,835.17059
37,0.3,384.71841,288.18158,928.35901,508.99969,317.56848,930.45966,500.85425,286.73724,835.38281
38,0.308,384.8931,288.63104,928.24359,509.27469,317.58951,930.68951,500.85425,286.73724,835.38281
39,0.317,384.88791,288.14404,928.39807,509.27469,317.58951,930.68951,500.69504,286.55499,835.73163
40,0.325,384.80243,288.10217,928.76532,509.27469,317.58951,930.68951,500.69504,286.55499,835.73163
41,0.333,384.496,287.63287,929.08643,509.27469,317.58951,930.68951,500.69504,286.55499,835.73163
42,0.342,384.76038,287.90451,929.10852,509.10916,317.55203,930.7464,500.69504,286.55499,835.73163
43,0.35,384.89847,287.7771,929.4184,509.77579,317.3609,930.90234,500.85425,286.73724,835.38281
44,0.358,385.1218,287.7673,929.55835,509.3913,317.16507,930.73828,501.03207,286.6239,835.44867
45,0.367,385.1218,287.7673,929.55835,509.3913,317.16507,930.73828,500.85425,286.73724,835.38281
46,0.375,385.1218,287.7673,929.55835,509.13696,317.19144,930.71533,500.69504,286.55499,835.73163
47,0.383,385.1218,287.7673,929.55835,509.74792,317.72141,930.93341,500.69504,286.55499,835.73163
48,0.392,385.1218,287.7673,929.55835,509.74792,317.72141,930.93341,500.69504,286.55499,835.73163
49,0.4,385.1218,287.7673,929.55835,509.74792,317.72141,930.93341,500.69504,286.55499,835.73163
50,0.408,384.85742,287.49567,929.53632,509.74792,317.72141,930.93341,500.87286,286.44165,835.79749
51,0.417,384.85742,287.49567,929.53632,509.74792,317.72141,930.93341,500.69504,286.55499,835.73163
52,0.425,385.1218,287.7673,929.55835,509.74792,317.72141,930.93341,500.87286,286.44165,835.79749
53,0.433,385.1218,287.7673,929.55835,509.81229,318.19913,931.27728,501.03207,286.6239,835.44867
54,0.442,385.1218,287.7673,929.55835,509.65472,318.14056,931.35596,500.87286,286.44165,835.79749
55,0.45,385.1218,287.7673,929.55835,509.65472,318.14056,931.35596,500.87286,286.44165,835.79749
56,0.458,385.1218,287.7673,929.55835,509.65472,318.14056,931.35596,500.87286,286.44165,835.79749
57,0.467,385.1218,287.7673,929.55835,509.65472,318.14056,931.35596,500.87286,286.44165,835.79749
58,0.475,385.1218,287.7673,929.55835,509.52557,318.06348,931.45551,501.16156,286.37915,835.95807
59,0.483,385.1218,287.7673,929.55835,509.52557,318.06348,931.45551,501.16156,286.37915,835.95807
60,0.492,385.112,287.87595,929.81848,509.52557,318.06348,931.45551,500.85175,286.68716,836.14026
61,0.5,385.112,287.87595,929.81848,509.52557,318.06348,931.45551,500.85175,286.68716,836.14026
62,0.508,385.112,287.87595,929.81848,509.44531,318.39154,931.63202,500.85175,286.68716,836.14026
