Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1.67062,279.34122,546.32031,162.29132,288.62503,506.68604,194.65135,172.9288,503.21042
2,0.008,-1.67653,279.99304,545.64648,162.17279,288.2851,505.64856,194.65135,172.9288,503.21042
3,0.017,-1.68631,279.81714,543.11346,162.27046,288.38065,505.56619,194.65135,172.9288,503.21042
4,0.025,-1.35304,280.08386,542.99432,162.0672,288.33871,505.91962,194.65135,172.9288,503.21042
5,0.033,-0.74345,280.25095,543.30664,161.86308,288.314,506.6629,194.67186,172.76729,503.74231
6,0.042,-0.4986,280.00433,544.3808,162.50984,288.54605,506.99707,195.28841,172.04114,504.6261
7,0.05,-0.14851,280.1593,546.41138,162.74783,288.02951,507.9982,195.09772,171.2298,505.45761
8,0.058,0.03148,279.96014,546.59882,163.24353,287.69238,508.70596,197.37869,169.71176,506.90411
9,0.067,-0.81166,279.36472,547.02856,163.46428,287.56183,509.13589,197.60974,169.85376,506.50479
10,0.075,-0.91733,279.289,547.33057,162.50224,287.69153,510.24753,197.22829,170.14825,506.30991
11,0.083,-0.73669,279.20584,547.39117,163.38077,287.75574,510.93954,197.12859,170.14699,506.85052
12,0.092,-0.73669,279.20584,547.39117,163.064,287.44766,511.36975,197.46951,170.16621,507.41467
13,0.1,-0.90814,278.92706,547.77496,162.90781,287.57593,512.0033,197.39771,170.32841,508.72537
14,0.108,-0.90814,278.92706,547.77496,163.07536,287.61447,512.54468,197.47293,170.86154,509.83658
15,0.117,-0.84396,279.03342,547.66022,162.88417,287.6615,512.73761,197.6344,170.61301,510.70807
16,0.125,-0.91733,279.289,547.33057,162.50104,287.82184,513.22314,197.57231,170.35379,511.22693
17,0.133,-0.91733,279.289,547.33057,162.52385,287.94452,513.57745,197.66899,170.7099,511.58026
18,0.142,-0.91733,279.289,547.33057,162.11125,287.96411,513.78992,197.2206,170.59308,512.39026
19,0.15,-1.0246,279.11655,547.59961,162.17226,287.936,513.922,197.23376,170.71233,512.69714
20,0.158,-1.39756,279.82028,547.92926,162.19258,288.0946,514.01538,197.23376,170.71233,512.69714
21,0.167,-1.7006,279.72968,548.05817,161.95604,288.29068,513.76831,197.41275,170.51279,512.45581
22,0.175,-1.87093,279.66647,548.14319,161.95604,288.29068,513.76831,197.50168,170.59558,511.64999
23,0.183,-1.87093,279.66647,548.14319,161.37318,288.71646,512.98883,197.82173,170.61969,511.22122
24,0.192,-1.87093,279.66647,548.14319,161.47012,288.82538,512.06775,197.79378,170.63287,510.91278
25,0.2,-1.57576,280.01965,547.66925,161.5744,289.02808,511.06491,197.9682,170.81784,510.5509
26,0.208,-1.57576,280.01965,547.66925,160.93286,288.69861,509.83466,197.67209,170.96391,509.71671
27,0.217,-1.65108,279.74509,546.8642,160.90532,289.20013,508.12308,197.90944,171.22676,508.1431
28,0.225,-1.9937,280.0343,546.03784,160.88037,288.91953,506.67841,197.93503,171.226,507.84479
29,0.233,-1.67653,279.99304,545.64648,162.10297,289.86829,505.95148,198.159,171.26085,506.76187
30,0.242,-2.03362,280.17435,543.56818,162.44785,289.80164,505.45139,198.22321,171.51295,506.46927
31,0.25,-1.6577,280.39053,542.58148,162.19875,290.00745,505.91504,197.44608,172.05461,505.63818
32,0.258,-1.6577,280.39053,542.58148,161.18802,289.22266,506.51105,196.95714,172.16031,505.81461
33,0.267,-0.84238,280.51636,543.22961,161.05887,288.74377,506.83047,197.30519,171.43005,505.89819
34,0.275,-0.57873,280.46216,545.39691,162.56387,289.16412,507.38174,197.17244,171.0921,506.47424
35,0.283,-0.39417,280.12936,546.47217,161.21286,288.71271,508.44629,197.83771,170.25465,507.16681
36,0.292,-0.79949,280.30682,546.98621,161.79462,288.40512,509.36609,197.6537,169.67549,507.90799
37,0.3,-0.91733,279.289,547.33057,161.88771,288.09305,510.27594,197.96577,169.77795,509.21854
38,0.308,-0.91733,279.289,547.33057,162.33496,287.93631,510.43341,197.71361,169.29819,510.07159
39,0.317,-0.90814,278.92706,547.77496,162.59375,288.25363,511.10669,197.98454,169.56209,510.08832
40,0.325,-1.3518,278.90247,548.06897,162.45934,287.72253,511.62088,197.79565,169.52483,510.52515
41,0.333,-1.3518,278.90247,548.06897,162.38521,287.6864,512.2934,198.00186,169.67044,510.60736
42,0.342,-1.67401,278.89978,548.11237,161.98225,287.23895,512.41443,198.48888,170.38289,510.80383
43,0.35,-0.90814,278.92706,547.77496,161.97632,287.16943,512.84698,197.8342,170.34006,510.39667
44,0.358,-0.90814,278.92706,547.77496,161.98711,287.37625,513.39532,197.89618,170.29607,510.20065
45,0.367,-1.06648,279.01224,547.70941,162.20671,287.67261,513.80621,198.04289,169.98396,510.68872
46,0.375,-1.06648,279.01224,547.70941,162.19673,287.74579,514.02783,197.85913,169.83954,511.48923
47,0.383,-0.90814,278.92706,547.77496,162.17226,287.936,513.922,197.69952,169.93198,511.27057
48,0.392,-1.2281,278.97675,547.97882,162.17226,287.936,513.922,197.70111,170.31497,510.90024
49,0.4,-1.67401,278.89978,548.11237,161.87111,288.0145,513.71759,197.90408,170.43047,510.46542
50,0.408,-1.87093,279.66647,548.14319,161.89421,288.1308,513.414,197.81807,170.52206,510.39771
51,0.417,-1.87093,279.66647,548.14319,161.64871,288.5314,512.5415,197.79611,170.65573,510.289
52,0.425,-1.76359,279.83905,547.87421,161.69301,288.79526,511.27448,197.75171,170.67451,510.4769
53,0.433,-1.57576,280.01965,547.66925,161.9187,289.19568,510.70053,197.9915,171.19826,509.79898
54,0.442,-1.25599,279.97006,547.46552,161.07562,289.39542,508.92902,197.82237,171.17828,509.17392
55,0.45,-1.42511,280.0643,546.60797,161.01398,289.2041,507.24103,197.21965,172.17441,506.41821
56,0.458,-1.67653,279.99304,545.64648,162.35275,290.03986,506.00085,197.46329,172.22449,505.74756
57,0.467,-1.77307,280.76379,543.8241,162.536,290.19983,505.51593,197.26509,172.46323,505.29535
58,0.475,-1.80185,280.50345,542.48669,162.536,290.19983,505.51593,197.26509,172.46323,505.29535
59,0.483,-0.99404,281.08408,542.44684,162.40633,290.09155,505.88382,197.26392,172.26205,505.66888
60,0.492,-0.81334,281.00082,542.50732,162.39528,290.11691,506.41785,197.40637,172.47725,505.88071
61,0.5,-0.43162,280.88458,543.25238,162.23257,289.72971,506.77066,197.40637,172.47725,505.88071
62,0.508,-0.19343,280.74689,544.84747,162.50104,289.76929,507.14404,196.84752,171.68073,506.49872
63,0.517,-0.02171,280.61429,546.72485,161.29829,289.47894,508.30563,197.85573,170.92201,508.38937
64,0.525,-0.54146,280.61649,547.00122,161.8663,288.59042,509.33908,197.07167,169.94406,509.23654
65,0.533,-0.97046,279.94312,547.45648,161.73808,288.45044,509.93179,197.66457,169.85477,509.69406
66,0.542,-0.97046,279.94312,547.45648,161.88771,288.09305,510.27594,197.38565,169.61806,510.09293
67,0.55,-1.32771,279.02603,547.72864,161.46049,287.98666,510.45987,197.27647,169.45094,510.43811
68,0.558,-1.818,279.01242,548.0174,161.50314,287.84772,511.08704,194.8745,171.35011,507.63425
69,0.567,-1.49807,278.96289,547.81366,161.47383,287.61148,511.63232,194.46362,172.16382,508.42538
70,0.575,-1.32771,279.02603,547.72864,161.54053,287.48752,511.71024,194.86079,172.42305,508.76993
71,0.583,-1.20293,279.31595,547.3396,161.55659,287.51755,511.94427,194.5246,172.34207,508.58731
72,0.592,-1.31903,279.12057,546.99396,161.2636,287.5452,512.13013,195.42697,171.67027,509.65475
73,0.6,-1.20293,279.31595,547.3396,161.30525,287.62198,512.54657,194.78691,171.99167,509.23538
74,0.608,-1.20293,279.31595,547.3396,161.17422,287.89264,512.75604,194.78691,171.99167,509.23538
