Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-487.11414,45.40708,650.14465,-356.1553,-172.30789,635.82825,-344.61597,232.27312,630.60028
2,0.008,-487.15924,45.19579,650.03241,-355.81253,-171.96906,635.47412,-344.61597,232.27312,630.60028
3,0.017,-486.85126,45.08812,650.08069,-355.07089,-172.10039,635.46051,-344.64291,231.83025,630.34186
4,0.025,-486.85126,45.08812,650.08069,-354.88919,-172.18735,635.44745,-344.61597,232.27312,630.60028
5,0.033,-486.77869,44.92903,650.18677,-354.58337,-172.09755,635.63422,-344.61597,232.27312,630.60028
6,0.042,-486.62732,45.03531,650.50336,-354.3114,-172.28259,635.72534,-344.35367,232.29166,630.9198
7,0.05,-486.19849,44.68795,650.34906,-354.3114,-172.28259,635.72534,-344.61597,232.27312,630.60028
8,0.058,-485.9299,44.6417,650.07825,-354.25732,-171.96527,635.90558,-344.35367,232.29166,630.9198
9,0.067,-485.55548,44.53745,650.39661,-354.25732,-171.96527,635.90558,-344.35367,232.29166,630.9198
10,0.075,-485.55548,44.53745,650.39661,-354.25732,-171.96527,635.90558,-344.35367,232.29166,630.9198
11,0.083,-485.55548,44.53745,650.39661,-354.25732,-171.96527,635.90558,-344.35367,232.29166,630.9198
12,0.092,-485.55548,44.53745,650.39661,-354.25732,-171.96527,635.90558,-344.35367,232.29166,630.9198
13,0.1,-485.79929,44.77765,650.76086,-354.52933,-171.78018,635.81445,-344.27499,232.60406,631.2558
14,0.108,-486.21594,45.50043,650.90857,-354.76047,-171.61688,635.71936,-344.27499,232.60406,631.2558
15,0.117,-486.25302,44.93106,650.82166,-355.20969,-171.09642,635.55597,-344.27499,232.60406,631.2558
16,0.125,-486.70447,45.25614,650.39825,-355.55035,-171.12738,635.72906,-344.35367,232.29166,630.9198
17,0.133,-486.70447,45.25614,650.39825,-355.55035,-171.12738,635.72906,-344.83804,232.31448,631.27374
18,0.142,-487.11414,45.40708,650.14465,-355.75311,-171.07106,635.89801,-345.10034,232.29594,630.95428
19,0.15,-487.11414,45.40708,650.14465,-355.66245,-171.13148,635.67493,-345.10034,232.29594,630.95428
20,0.158,-487.15924,45.19579,650.03241,-355.72098,-171.33078,635.58673,-345.34622,232.63832,630.48627
21,0.167,-487.32883,45.00838,649.92474,-355.72098,-171.33078,635.58673,-345.34622,232.63832,630.48627
22,0.175,-487.95773,45.22806,649.67322,-355.72098,-171.33078,635.58673,-345.61316,232.84306,630.47015
23,0.183,-487.95773,45.22806,649.67322,-355.72098,-171.33078,635.58673,-345.61316,232.84306,630.47015
24,0.192,-487.95773,45.22806,649.67322,-355.72098,-171.33078,635.58673,-346.15897,231.97931,630.27411
