Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-166.63925,241.60219,1067.74475,-1.82046,227.04279,1084.37134,-10.79206,177.41768,996.28314
2,0.008,-166.7222,241.79549,1068.39209,-3.33403,228.27728,1087.83533,-10.22301,178.03265,998.26843
3,0.017,-167.19582,242.4975,1070.15503,-2.981,228.92857,1091.39856,-10.47446,178.21539,1000.2533
4,0.025,-167.31004,242.2112,1070.63586,-3.57535,229.43491,1092.26074,-10.40945,179.10818,1001.87115
5,0.033,-168.67334,243.50372,1072.40076,-5.96464,229.42975,1093.44543,-10.48125,179.28873,1003.87634
6,0.042,-168.75826,243.47742,1072.30347,-6.1773,229.35471,1094.7699,-11.02774,180.93684,1005.79974
7,0.05,-168.75826,243.47742,1072.30347,-7.62251,230.18449,1096.26245,-10.92693,181.66037,1007.43372
8,0.058,-168.99521,243.00121,1073.10303,-7.56488,232.63863,1099.18372,-10.87359,182.1969,1008.31952
9,0.067,-171.15102,244.80879,1075.39612,-8.16279,234.92456,1100.27429,-10.69191,183.23958,1010.86627
10,0.075,-171.28798,245.0641,1075.64575,-9.35639,234.8632,1100.50208,-11.30573,183.89896,1012.77417
11,0.083,-171.28798,245.0641,1075.64575,-9.86229,236.23091,1102.453,-11.16879,185.20396,1013.54572
12,0.092,-172.36362,245.58786,1076.84473,-11.10108,237.5683,1104.60205,-11.19639,187.01028,1014.46521
13,0.1,-173.24582,246.01894,1076.91345,-11.96041,238.12248,1105.4519,-11.53212,188.35237,1016.9024
14,0.108,-173.49524,246.36711,1077.08679,-11.95879,240.21245,1107.30713,-11.72057,189.08591,1018.50092
15,0.117,-174.80304,246.7469,1078.5708,-12.50101,241.25076,1108.27234,-11.38209,191.5181,1019.41241
16,0.125,-175.36046,246.82896,1080.26196,-13.20624,242.37314,1108.73279,-11.64809,191.93015,1020.47424
17,0.133,-175.79361,246.87589,1080.32263,-14.55394,243.56277,1111.00769,-11.69085,193.29611,1021.39459
18,0.142,-176.09773,247.96002,1080.78162,-15.82037,244.47495,1111.96997,-11.61754,195.26407,1022.88507
19,0.15,-177.13463,247.77902,1080.58508,-17.42561,245.69266,1113.26807,-11.32055,195.99316,1023.36761
20,0.158,-177.40318,249.79674,1082.14771,-17.73762,248.17191,1113.5387,-12.15256,198.02626,1024.82373
21,0.167,-177.64513,250.19385,1082.07178,-18.271,248.71861,1114.15674,-12.83615,199.12682,1025.16614
22,0.175,-178.45438,250.41692,1082.29248,-18.2776,250.08867,1114.73352,-13.12912,200.45537,1026.34192
23,0.183,-179.05045,250.75423,1082.38086,-19.02478,251.1216,1115.34827,-13.71586,200.87387,1027.42053
