Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-350.73383,8.76864,1167.40527,-338.91669,-183.88219,1076.13354,-281.04269,194.13455,1133.97156
2,0.008,-350.64459,8.08778,1167.66907,-338.91669,-183.88219,1076.13354,-282.07474,193.16951,1134.05225
3,0.017,-350.68301,7.93615,1167.58008,-338.72549,-184.13512,1076.42261,-283.70187,192.52675,1133.75793
4,0.025,-350.68301,7.93615,1167.58008,-337.95071,-184.02344,1076.05676,-283.99344,191.9971,1133.88721
5,0.033,-350.3811,8.38815,1167.68286,-338.15872,-184.42905,1076.18176,-284.15833,191.81717,1134.03198
6,0.042,-350.14218,8.19159,1167.69873,-336.78781,-183.29025,1076.29883,-284.58179,191.57475,1134.29846
7,0.05,-349.59875,7.55655,1167.71753,-336.78781,-183.29025,1076.29883,-285.14362,191.25214,1134.20972
8,0.058,-349.63715,7.40488,1167.62854,-336.78781,-183.29025,1076.29883,-286.17975,191.72202,1134.21948
9,0.067,-350.37216,7.60538,1167.64392,-336.78781,-183.29025,1076.29883,-286.27261,190.91714,1134.37085
10,0.075,-350.02469,7.96478,1167.76172,-336.8721,-183.38536,1076.65027,-286.27603,190.80211,1134.52307
11,0.083,-349.68329,7.28206,1167.99219,-336.78781,-183.29025,1076.29883,-286.31067,191.15019,1134.80359
12,0.092,-349.53796,7.00645,1167.90906,-336.78781,-183.29025,1076.29883,-287.53534,190.00508,1135.16919
13,0.1,-349.68732,6.90862,1167.67883,-336.78781,-183.29025,1076.29883,-287.70856,190.64014,1135.46484
14,0.108,-349.78979,6.85126,1167.77063,-336.8721,-183.38536,1076.65027,-287.7327,189.9501,1135.30811
15,0.117,-349.51089,7.02648,1167.78601,-336.8721,-183.38536,1076.65027,-289.36078,189.26334,1135.6178
16,0.125,-350.42508,5.76051,1167.76428,-336.8721,-183.38536,1076.65027,-289.36078,189.26334,1135.6178
17,0.133,-351.07025,6.10267,1168.03101,-337.56015,-183.59467,1076.7865,-289.83951,188.99144,1135.42969
18,0.142,-351.56503,6.10595,1167.89221,-336.8721,-183.38536,1076.65027,-290.06863,189.09891,1135.37256
19,0.15,-351.63571,6.06937,1167.66187,-337.22684,-183.9005,1076.75122,-290.61536,189.1772,1135.46423
20,0.158,-351.63571,6.06937,1167.66187,-338.01205,-184.23622,1076.90198,-290.61536,189.1772,1135.46423
21,0.167,-351.71988,6.01541,1167.47888,-338.65659,-183.90263,1076.9834,-292.20914,190.15495,1134.88257
22,0.175,-351.87833,6.16053,1167.35339,-339.66891,-184.37289,1077.02258,-292.70435,189.62035,1134.78491
23,0.183,-351.86877,6.31298,1167.4823,-338.98123,-184.16318,1076.88623,-293.25107,190.15366,1135.08801
24,0.192,-351.87833,6.16053,1167.35339,-338.01205,-184.23622,1076.90198,-293.25107,190.15366,1135.08801
25,0.2,-351.87833,6.16053,1167.35339,-336.78781,-183.29025,1076.29883,-293.45856,189.9294,1135.25293
26,0.208,-351.8714,5.76294,1167.49866,-336.78781,-183.29025,1076.29883,-294.55264,190.36536,1135.31177
27,0.217,-351.98532,5.5957,1167.60474,-336.78781,-183.29025,1076.29883,-295.32526,189.25526,1135.20886
28,0.225,-351.71988,6.01541,1167.47888,-336.38098,-183.89415,1076.14758,-296.00226,189.03433,1135.04932
29,0.233,-351.87833,6.16053,1167.35339,-336.35703,-183.58594,1076.31262,-296.48087,189.14359,1135.07751
30,0.242,-351.71988,6.01541,1167.47888,-336.17184,-184.13277,1076.41296,-296.77856,189.22043,1135.08423
31,0.25,-351.82437,5.86934,1167.60657,-336.17184,-184.13277,1076.41296,-297.87305,189.65703,1135.14319
32,0.258,-351.82437,5.86934,1167.60657,-336.03577,-183.89514,1076.9657,-297.87305,189.65703,1135.14319
33,0.267,-351.81381,6.29442,1167.95654,-336.09503,-184.07231,1077.02917,-298.03424,189.79381,1135.02527
34,0.275,-351.81381,6.29442,1167.95654,-335.96472,-184.12787,1077.39282,-298.12521,190.31502,1134.93445
35,0.283,-351.57367,6.22613,1167.98438,-335.96472,-184.12787,1077.39282,-298.09616,190.34593,1134.98828
36,0.292,-351.73465,5.95253,1167.98254,-335.12982,-185.07092,1077.55713,-298.09616,190.34593,1134.98828
37,0.3,-351.15787,6.19277,1168.12207,-335.07727,-185.29173,1077.30774,-298.32306,190.26036,1135.07373
38,0.308,-351.47549,6.56112,1168.24316,-335.07727,-185.29173,1077.30774,-298.32306,190.26036,1135.07373
39,0.317,-351.23172,6.41668,1168.25977,-334.44629,-185.1768,1077.21472,-299.81354,190.90797,1134.60376
40,0.325,-351.06927,6.3753,1168.25208,-333.78275,-184.47617,1076.92188,-299.90735,191.47639,1134.90576
41,0.333,-351.16745,6.04033,1167.99316,-333.56714,-184.46567,1076.52173,-300.08154,191.0773,1134.67004
42,0.342,-351.16745,6.04033,1167.99316,-333.56714,-184.46567,1076.52173,-300.08154,191.0773,1134.67004
43,0.35,-351.16745,6.04033,1167.99316,-333.78275,-184.47617,1076.92188,-300.51028,190.98853,1134.16272
44,0.358,-351.07886,6.22286,1168.12317,-334.10223,-184.33646,1077.1062,-300.77826,191.03073,1134.22266
45,0.367,-351.23172,6.41668,1168.25977,-335.07727,-185.29173,1077.30774,-300.77826,191.03073,1134.22266
