Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,242.08534,-138.97021,711.52191,317.82019,-69.27705,584.034,261.68527,-121.3711,526.76495,264.80554,-10.02591,513.91937
2,0.008,242.2128,-138.87935,711.5545,317.845,-69.3781,583.96875,261.68527,-121.3711,526.76495,264.67776,-9.96233,513.65869
3,0.017,241.96574,-139.11125,711.55396,317.73492,-69.43407,583.98645,261.68527,-121.3711,526.76495,264.67776,-9.96233,513.65869
4,0.025,241.96574,-139.11125,711.55396,317.66879,-69.386,583.89325,261.56573,-121.32343,526.66089,264.67776,-9.96233,513.65869
5,0.033,241.83852,-139.10284,711.6106,317.75403,-69.22897,583.9408,261.19302,-121.22358,526.63226,264.80554,-10.02591,513.91937
6,0.042,241.89243,-139.30717,711.6076,317.66879,-69.386,583.89325,261.68527,-121.3711,526.76495,264.40671,-9.87408,513.9671
7,0.05,241.96574,-139.11125,711.55396,317.73492,-69.43407,583.98645,261.50677,-121.52648,526.97229,264.40671,-9.87408,513.9671
8,0.058,241.83852,-139.10284,711.6106,317.73492,-69.43407,583.98645,261.56573,-121.32343,526.66089,264.40671,-9.87408,513.9671
9,0.067,241.83852,-139.10284,711.6106,317.61197,-69.31849,583.84363,261.01279,-121.36102,526.73419,264.40671,-9.87408,513.9671
10,0.075,241.69963,-139.08569,711.66486,317.5423,-69.27635,583.81042,261.03888,-121.34482,526.59534,264.40671,-9.87408,513.9671
11,0.083,241.69511,-139.11118,711.76788,317.59152,-69.3293,583.74878,261.03888,-121.34482,526.59534,264.40671,-9.87408,513.9671
12,0.092,241.69511,-139.11118,711.76788,317.66879,-69.386,583.89325,261.03888,-121.34482,526.59534,264.40671,-9.87408,513.9671
