Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,129.4192,-165.24661,498.75421,299.68439,-90.55389,548.47589,321.39932,-146.26447,476.00183,337.57306,-36.40248,477.76376
2,0.008,129.2825,-165.12582,498.87851,299.64249,-90.66786,548.40411,321.5506,-146.08,476.1181,337.57306,-36.40248,477.76376
3,0.017,129.4192,-165.24661,498.75421,299.65982,-90.83235,548.32971,321.5506,-146.08,476.1181,337.57306,-36.40248,477.76376
4,0.025,129.2825,-165.12582,498.87851,299.70172,-90.71839,548.40149,321.6293,-146.11739,476.07239,337.57306,-36.40248,477.76376
5,0.033,129.20836,-164.80765,499.01407,299.68439,-90.55389,548.47589,321.39932,-146.26447,476.00183,337.57306,-36.40248,477.76376
6,0.042,129.2825,-165.12582,498.87851,299.64249,-90.66786,548.40411,321.32214,-146.33498,476.18195,337.57306,-36.40248,477.76376
7,0.05,129.4192,-165.24661,498.75421,299.42886,-90.82524,548.42261,321.17087,-146.51941,476.06564,337.57306,-36.40248,477.76376
8,0.058,129.2825,-165.12582,498.87851,299.18344,-91.01713,548.51788,321.17087,-146.51941,476.06564,337.57306,-36.40248,477.76376
9,0.067,129.4192,-165.24661,498.75421,299.29749,-90.83891,548.50739,321.17087,-146.51941,476.06564,337.57306,-36.40248,477.76376
10,0.075,129.4192,-165.24661,498.75421,299.43445,-91.11226,548.40918,321.32214,-146.33498,476.18195,337.57306,-36.40248,477.76376
11,0.083,129.4192,-165.24661,498.75421,299.54852,-90.93413,548.39874,321.17087,-146.51941,476.06564,337.57306,-36.40248,477.76376
12,0.092,129.4192,-165.24661,498.75421,299.54852,-90.93413,548.39874,321.17087,-146.51941,476.06564,337.57306,-36.40248,477.76376
13,0.1,129.4192,-165.24661,498.75421,299.54852,-90.93413,548.39874,321.39932,-146.26447,476.00183,337.57306,-36.40248,477.76376
14,0.108,129.4192,-165.24661,498.75421,299.64249,-90.66786,548.40411,321.39932,-146.26447,476.00183,337.57306,-36.40248,477.76376
15,0.117,129.4192,-165.24661,498.75421,299.64249,-90.66786,548.40411,321.5506,-146.08,476.1181,337.19119,-36.08889,477.24326
16,0.125,129.4192,-165.24661,498.75421,299.64249,-90.66786,548.40411,321.39932,-146.26447,476.00183,337.57306,-36.40248,477.76376
17,0.133,129.4192,-165.24661,498.75421,299.52283,-90.55896,548.42798,321.5506,-146.08,476.1181,337.19119,-36.08889,477.24326
18,0.142,129.4192,-165.24661,498.75421,299.45624,-90.5996,548.37341,321.5506,-146.08,476.1181,337.57306,-36.40248,477.76376
19,0.15,129.4192,-165.24661,498.75421,299.52283,-90.55896,548.42798,321.25302,-146.11838,476.14786,337.57306,-36.40248,477.76376
20,0.158,129.4192,-165.24661,498.75421,299.52283,-90.55896,548.42798,321.77271,-145.92928,476.19327,337.57306,-36.40248,477.76376
21,0.167,129.4192,-165.24661,498.75421,299.4389,-90.43509,548.44781,321.6293,-146.11739,476.07239,337.57306,-36.40248,477.76376
22,0.175,129.4192,-165.24661,498.75421,299.68439,-90.55389,548.47589,321.5506,-146.08,476.1181,337.19119,-36.08889,477.24326
23,0.183,129.34506,-164.9285,498.8898,299.68439,-90.55389,548.47589,321.5506,-146.08,476.1181,337.19119,-36.08889,477.24326
24,0.192,129.2825,-165.12582,498.87851,299.61548,-90.41894,548.37256,321.6293,-146.11739,476.07239,337.19119,-36.08889,477.24326
